from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,97.0794604203915,233.378129487133,588.066157351259,186.723233174428,69.6497737099235,21.2736735370401,595.061012253178,16.1839115519169,16.374669370497,13.3239972221792,3.72148903197526,6.35182652760541,5.92806801474647,2.88948082706989,1.3714635453455,1.95377999064328,0.699235577811934,0.753655380582989,1.97921501741379,1.78088924443767,1.1144577138705,1.19137278029001,0.897272009061171
8,9,0,17.8358342452276,313.9795,4.24166666666667,188.3877,354.5779375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,97.0794604203915,138.19063675656,152.851803552378,103.642984568429,22.1937330934788,21.3876627638552,43.6046948572536,121.47122217688,15.9803893955819,12.3093338809787,20.0016761805009,5.56200841224734,1.96912441400013,0.310875283911889,0.0922152586389151,0.105440046109128,0.235254012417965,0.289052482012846,6.60807651432411,2.52991167389235,0.9601687036859,1.60292670232867,0.653071433580874
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,97.0794604203915,64.7682692577691,0.90584741750477,96.1495543608181,50.4994093874274,8.78362051457537,34.5997284149987,14.1544410247185,85.4874253313614,19.1027032986302,6.02332440518159,5.05074357713763,1.02665727398069,0.48912324970043,0.236740371510541,0.306628715232484,7.53974681657456e-06,0.0163026818352599,2.35569897623317,0.850565552164926,0.263312856100559,0.526521157441285,0.157369276659606
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,97.0794604203915,76.8017721355698,365.690394971713,348.62962044922,42.6585294127537,4.3121900262287,22.9554776584054,10.1790616669957,125.888896270703,3.42380279026384,4.50330513373962,1.71411590577083,2.2740417888763,0.371831849749377,0.153156305683809,0.249664854402804,0.155580626942545,0.178950313594221,1.96719220331475,0.964418964712154,0.426695412797783,0.618541001250412,0.306500455322012
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,67.4717844813161,14.6723022026244,0.526973561427238,17.7692318679548,28.1021834832352,10.0725390516928,26.6290880232719,10.3582588180955,52.7986516801384,24.3302715737816,4.29990806403286,5.51207937045873,0.473405626904145,0.959966992973951,0.442285597266571,0.614986484137375,0.128009877424542,0.125438948434533,1.5200430847045,0.341770642272302,0.000612434366925172,0.19382414822165,0.0419855529281781
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,97.0794604203915,12.1685545198882,308.798190212849,52.7993138684477,23.155281158155,12.2746260223775,20.7716614438634,8.63779044887116,96.0437666870817,27.5132105499713,3.68984257692588,5.24214652629568,0.235102706467082,0.822443334997378,0.379722958716908,0.526432802681806,0.10786679910778,0.105166798456735,1.33656823226019,0.316295727247664,0.00906345069200598,0.17924650110182,0.0304665648689439
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,97.0794604203915,258.963478615971,285.694872434805,20.4239669812993,64.7501686125724,5.55714772081744,17.7009290054581,9.66742427915661,368.477179813565,34.4889486131274,4.65965430260547,4.4926101622407,6.37780400135837,2.42441769974023,1.07057165698194,1.58074961874403,0.588471373897962,0.64304200349663,2.57397800981223,1.8841445369991,1.06792472981307,1.24869088585462,0.833060204048686
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,97.0794604203915,26.1741807474985,537.997869443913,31.7029974203552,9.22179335814419,171.833133493164,19.5314253364524,523.71305284116,8.62355515710483,6.99557035672893,26.9685379978629,3.44378931681206,0.827627084991228,0.276162025144885,0.0569720812408279,0.0819823078832432,0.198352570771778,0.241500757481308,5.72984749273683,2.06234106951385,0.778867556845125,1.3065094598043,0.53227500474239
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,97.0794604203915,139.120085610418,460.293157715384,18.1658599809814,229.690260354435,11.1354671353607,11.4471840398481,1.32654816222735,5.23702505022434,6.77393040349412,1.00734911060915,5.29006681269154,6.32751997535998,2.61582303896428,1.17427772227871,1.70804418605265,0.572770363271541,0.616549490326585,1.19532722382596,1.38283654389837,0.89250734806993,0.91906347827486,0.721075168329588
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,97.0794604203915,228.71926093799,132.075188359194,16.8964678381017,61.8546963726058,14.668969601736,39.7299056304557,14.1449492656006,2.1071519241506,18.1216131517091,4.36840435246798,11.1375969969657,9.28727990492666,4.36830185128477,1.95420939624909,2.82441308254404,0.851666697651215,0.903267159954466,0.329910314986957,1.33926310900213,1.10663793938936,0.918413030359377,0.939776522027348
