from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,97.7535350434521,272.23258343831,932.035932850064,246.796872179763,73.7641330488174,23.336231144477,1089.78889718831,19.5177839620446,17.0191212154873,13.3051895860763,3.73813108645746,6.02034652438426,5.61249283234283,2.683521611385,1.28695522722039,1.79555366163703,0.651242591834644,0.685174364417315,1.90585290392834,1.61436929657321,0.986771783665264,1.05861761351686,0.815822810405629
8,9,0,17.8358342452276,313.9795,4.24166666666667,188.3877,354577.9375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,97.753535043452,204.961099674494,259.269707697083,135.673809157138,23.015393632805,32.0332295315615,51.0678598277858,180.692483278108,16.6191580044447,12.6409943590623,21.7895367165541,5.52581725860049,2.69530609498921,0.0935610974092599,0.00179796815948552,0.0221202683531712,0.306174814519606,0.360965814355687,7.38233000776056,2.87936651844455,1.07481066490803,1.78322256499444,0.761948140823071
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,97.7535350434518,71.2620058636679,18.0064168782537,160.571554511126,59.4633433642013,13.0760202464232,43.4844406161393,16.4947297371361,102.598994733704,23.9987902128063,6.64036845624251,6.16761699277223,0.94909448538336,0.656026385739244,0.323472410577209,0.422060827095293,0.0245251676330765,0.0073992998682256,2.62795166863821,0.915412614945297,0.248906129238206,0.549816700405247,0.146199549963615
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,97.7535350434519,71.3486568294143,481.938808264737,922.531269341308,45.4694774657719,8.91528201259165,27.0117907653985,11.1715502283359,174.583553937896,5.14909649223347,4.67402037574243,2.51800995361905,2.07753585423575,0.203374740442574,0.0733281289303179,0.130526351922895,0.123171566085435,0.141587728115587,2.03511378203371,0.928101814968133,0.371428196033288,0.578120276062763,0.268666731998525
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,59.4732842277198,10.4609671196834,8.15315183736545,21.0756270447527,28.7716244028866,11.5521410627781,28.3938875267607,10.2268526180303,61.9847979132212,25.9202539632794,4.0238037779132,5.39440955119513,0.446570830780532,0.906642079602905,0.426371128958892,0.582639740480335,0.121340432633363,0.115662306622414,1.46139870219192,0.345385143635989,0.0038611957613748,0.191636551615037,0.0359573159953453
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,97.7535350434518,29.0764970629071,441.395780572715,59.9556771637569,23.7303157581559,17.1162034754372,23.5026088492101,9.14736822943368,164.292020043409,34.6123833793604,3.71293745267636,5.83696215107964,0.349183439737192,0.90471019341345,0.425284508870964,0.581248617059158,0.124236089818307,0.119175820450327,1.36734950256457,0.315800331293491,0.00759831440157587,0.171522092102629,0.0441237882290262
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,97.7535350434521,272.795174582402,361.27583919521,1.58631496870903,66.7799476350758,0.291321881508231,19.4123439499137,10.1513605557379,601.2311056144,42.0530521700308,4.63640951901391,3.81216266514687,6.07207747940827,2.19492857063604,0.974564775316892,1.40935510269465,0.539692568932954,0.576468502887072,2.53192075615028,1.74160323384815,0.945473168075916,1.12937114487802,0.755461805313136
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,97.7535350434521,29.4587846755569,1043.46027271821,36.9127857616459,9.2788159676047,340.480706071136,22.0225436281393,1059.61446847105,8.86975951340172,7.10382120105518,28.5186862142687,3.36336843443775,1.37403859347796,0.0992872596282242,0.019572574830142,0.0256704345611979,0.255126026028557,0.298647490450782,6.34443037600172,2.33212516940439,0.867214695515918,1.44049965262135,0.616823319054094
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,97.7535350434521,165.690755551977,627.314838715334,21.4970621782042,442.204238471675,11.864891392934,12.3192798889174,1.76505813317813,4.45147261197472,7.97834228981086,0.990712796216109,5.52682775758255,6.42412234887254,2.62781174115537,1.19247101075499,1.69640111906106,0.572360347115093,0.600439139377871,1.15518196294404,1.30622721054438,0.836400560039302,0.853902242790979,0.696731133774173
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,97.7535350434521,369.062733740692,231.013575779019,18.0988838958758,94.956663976268,15.2527568422159,44.8338279343119,15.5438227442855,4.06670403939793,20.9010235888887,4.67826689641116,11.775253219148,9.48011767073215,4.42908697265106,2.0062651837633,2.83821432693719,0.853717714783902,0.88111634269462,0.538103193339709,1.17555988360982,1.02126255983629,0.801333643279353,0.898681941867563
