from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,92.4224060501532,35.3520852345793,165.798206174366,30.3156494175229,8.26320479354545,2.52625811651456,164.825759041066,2.62292984169489,1.75702094050027,1.3895240994648,0.428451212051326,0.607548473366167,0.657252421791227,0.305142583285923,0.140847005052174,0.200671793908322,0.0725969002390361,0.075582005474887,0.240153794248792,0.204490359861885,0.11638776109131,0.129589257875552,0.0934837359793827
8,9,0,17.8358342452276,313.9795,4.24166666666667,188.3877,354577.9375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,92.4224060501519,49.4565440485431,51.273919305842,17.5112369592572,2.19552180507114,3.08470757197054,5.03480909952614,22.433333047518,1.42910624924346,1.06501142204023,1.79277283797627,0.446286689540594,0.184286071966895,0.0131235581461115,0.0177114497276478,0.0241220795192695,0.0303298707257384,0.0340706707051936,0.594309576462225,0.261930873940019,0.0911421413752291,0.145730166771365,0.0637583744853088
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,86.12349597483,8.86512176003286,1.6236693071874,16.7627528441933,5.31878661105182,0.898899240517881,3.77033543450914,1.50295543159804,8.57888374861716,1.72684002790911,0.569242381852046,0.442466277844756,0.160367706803667,0.00522039204342015,0.000151829464574189,0.00118423171817647,0.00962132192060451,0.0112419139853805,0.241742513746233,0.110520219681395,0.036164292688007,0.0606572427806687,0.0243825274586338
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,92.4224060501513,7.72376985987693,82.1414295585397,148.585119575454,4.41938992343977,0.742530784284553,2.56123246567027,1.15201202784202,19.4880066955439,0.282240447590103,0.456318563291611,0.182618159129743,0.282877771528227,0.0669494114839163,0.0308871305964593,0.0458109928705764,0.0227055855049832,0.0245375894050256,0.219090657147159,0.122996528689541,0.0514601220292333,0.0717840764689019,0.0379708096149894
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,59.473282409962,3.77964934562709,1.39530299723191,3.22425791124333,3.24893734768772,1.23109625127107,3.33825298032026,1.22758952035243,7.96675122256067,2.9194907246557,0.452804882027546,0.570465638455773,0.0262156124899484,0.078338140679511,0.0323612820808121,0.0456892050680506,0.0077641093140393,0.00700381072242887,0.168215682816264,0.0536204120223121,0.00596613335138453,0.0250398726145315,0.000629171270724695
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,92.4224060501506,7.18519105759365,71.588040417837,5.32089167822238,2.40211876607556,1.54251631758162,2.28896118851892,0.938654503754689,23.5767379418846,3.00718916253596,0.360824068576028,0.481133590249666,0.024910107321218,0.0492169554540737,0.0200531982637945,0.0279935795745035,0.00320114131729038,0.00245872847879848,0.142926451968942,0.0518449367547196,0.00977022523339024,0.0256272337402288,0.00446729020079499
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,92.422406050153,41.6992038166392,48.2268922875554,1.19198565958096,7.04879784721749,0.0651508365877643,2.11955077023791,1.24586859597299,86.1076087157364,3.83980515144867,0.531414986313567,0.330663347997631,0.725566735523737,0.268573840646616,0.118770571695028,0.173151177631479,0.0661094355769733,0.0696133468354263,0.317389520330431,0.231689530908314,0.118717403008927,0.143537246036606,0.092584695177385
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,92.422406050153,6.54222113210947,174.513219428285,4.10533766410616,1.08463636018957,37.5935999740334,2.2332046096949,171.500654150326,0.862755626141869,0.687710204151887,2.70414358685264,0.315321252543621,0.108351184765382,0.012563126420777,0.0195834850632749,0.0251584032143007,0.0301459571501164,0.0336932936090419,0.611421243330345,0.255967931724391,0.0881370342972933,0.140903133614615,0.0618748792835045
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,92.4224060501528,20.407700642499,118.361078116448,3.42248246844029,76.0406700314038,1.38664118910197,0.22414315699031,1.11049676453455,0.533724947191269,0.426582226159321,0.347994895812978,0.330419409228681,0.655994806164513,0.240048362199745,0.105595571525182,0.153731527677767,0.0557547998294621,0.0583886112793429,0.227794429578803,0.179791326632415,0.0952209806848247,0.110743252141597,0.0750224420405899
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,92.422406050153,64.5866639612301,55.0966259860494,2.51651971995558,12.750007583993,1.69406047748102,5.37988204143166,2.56938363793702,0.945282645773119,2.71127371073814,0.75610911515118,1.36513695126335,1.17124690129993,0.523715040279876,0.220925275603448,0.32115157466303,0.0947237024680599,0.096668727093003,0.100275582830853,0.125203229293128,0.118480589834212,0.0955219814503016,0.102420837171805
