from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,85.7915492389229,21.274518815374,75.4607283125462,16.7054539084652,5.89559548051824,1.60045394431768,64.2083806451299,1.59623948722568,1.21825714131757,1.00330783205983,0.295572204491207,0.426067782504206,0.472085201141259,0.217143127381537,0.0940512723789627,0.139196004369228,0.0485874321573564,0.0515489955935516,0.166297771899128,0.141877437687463,0.0825420341394976,0.0923759253888587,0.0645738533296788
8,9,0,17.8358342452276,313.9795,4.24166666666667,188.3877,354577.9375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,74.0226718844626,22.1485976474916,22.7654329167125,9.60981751900217,1.57486188729774,1.58735281214929,3.13293090242027,10.9562039275799,1.02002737208117,0.772564649159827,1.20958884887027,0.308266726383388,0.148674936626818,0.0162890006144,0.0170668645072642,0.0218367685696896,0.0260805909555929,0.0291349273424947,0.435702308205147,0.18524325166392,0.0706024625549107,0.110446948716507,0.050190129563053
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,64.1368228425443,5.42467264954258,0.484455227617985,7.34826086258299,2.98173041431938,0.382935566304315,2.04320932562227,0.83167256854376,4.19602188111034,0.766098389920284,0.327465610852903,0.205435814634025,0.108961591464591,0.00586789634494499,0.00192114138505902,0.00469266994880592,0.00553802469573341,0.00665358027966817,0.143022757974765,0.0634321575732479,0.021983828600739,0.0363833205603389,0.0144363307711518
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,77.6521875701764,5.11738819745619,42.9334974493229,40.671498434621,2.74483573652653,0.280167664081625,1.53335042880935,0.694588047202435,8.93658516301856,0.0149675797916836,0.284880185751364,0.0774777801068247,0.187496503739457,0.0468178731838192,0.017946394095353,0.0292361847029552,0.0120972186228369,0.0135327263870822,0.137793780975924,0.0744810398851616,0.0314174719513901,0.0444418194116943,0.0221132655774481
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,59.4732824033286,2.51208544778417,0.447208609519551,2.20700097100721,2.15410224686082,0.787207653010603,2.28416836402805,0.851405000450523,4.83068200702706,1.96425619447238,0.323916214040791,0.382649063606041,0.025216604056543,0.058397625148663,0.0246542475540136,0.0350335873365118,0.0074411859299229,0.00701340700419805,0.121990162447638,0.0332691602798289,0.001710671760218,0.0155528087197412,0.00184372598785339
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,77.6521875701736,4.47962311536711,33.1428892494107,3.39788653153251,1.51909972509888,0.805534031037464,1.43428163543137,0.587516960168737,10.9672358705898,1.70575987556757,0.23193973353221,0.277875811256848,0.0159347758070587,0.031512537900503,0.0142883337637457,0.019275933705025,0.00417548249993736,0.00372724422924421,0.0925028646537476,0.0295459748983539,0.00405329849957898,0.0144082187539545,0.00061250038772142
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,83.6410745714927,27.0833418477199,27.9339758491795,0.730463990814576,4.92386794888469,0.226094832131788,1.40382698699622,0.825304171275314,38.6501262758306,2.73702967903226,0.365387806606548,0.268906819370274,0.524483434763127,0.194460110883602,0.0770901832341254,0.119530491413684,0.0408164358364047,0.0440967015973934,0.217300426428496,0.156648601432404,0.0808662439084643,0.0986100617100444,0.0605506896852317
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,84.0108107551741,3.18304777321434,69.6295185771489,2.68614598506703,0.722963417998447,14.6018049176559,1.47206249322276,65.0029607118352,0.600690042272309,0.481183640282631,1.68263559328588,0.211146173255379,0.0849157737089405,0.00928774735448776,0.0135986205388635,0.0168499474449505,0.0215988554033272,0.0243128989736575,0.421193364908246,0.167732846934346,0.0614540871478055,0.0980690247946443,0.0431183234917602
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,82.2669196537387,12.8800705930409,56.8287080974124,2.29844060864314,33.2655346845277,0.791621015710976,0.147115425810362,0.561881298991853,0.366087685173964,0.276509408094685,0.201795503577864,0.226825228612914,0.427230432588166,0.158943425806785,0.0660257502247815,0.0993155804612507,0.0352535635598879,0.0375236224908441,0.137189931319851,0.111604008266897,0.0621547070814895,0.0717095242437142,0.0481334057891869
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,83.7038102748105,31.1313575651771,27.853356416577,1.96885711318623,6.7631077755994,1.21203368426157,3.66042594324343,1.43349527933483,0.388807115480681,1.64244709499572,0.399564219705171,0.877059706982952,0.846952922365957,0.373002080038479,0.153307664960208,0.228250661691656,0.0709825741185234,0.0738594918299197,0.0245096489647091,0.117503775920691,0.0974775464510732,0.0863756352906083,0.0813413276002923
