from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,91.0413429473973,88.0050742733551,470.436030323877,75.483033107381,17.9703155335583,6.06158054367903,524.503586838326,6.02176238142171,3.34910595535941,2.65724088015499,0.947718136362151,1.2306888989846,1.49633978601806,0.687220529629598,0.314812231476884,0.443943584855819,0.169054718509341,0.174330076937454,0.538423177357484,0.533480286665289,0.27928789693125,0.309750442417459,0.216849027193162
8,9,0,17.8358342452276,668.5574375,4.24166666666667,188.3877,354.5779375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,91.0413429473759,67.9356150722733,93.8280277750517,46.6139147614709,4.38118625148746,6.21492708636487,10.446481267975,53.6896472029393,2.45570704194186,1.8553606280926,2.71213134091354,0.802926830177401,0.0441875716932265,0.0836859718067817,0.0110436809741178,0.0164348286175884,0.0222240313672951,0.026213005953256,0.669191548104559,0.340321886834372,0.100418032547655,0.168628614914909,0.0629450860579269
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,91.0413429473579,18.7733153095092,3.82592635543634,42.2138763257998,11.3235082007417,1.0325683076856,7.07751554723277,2.85926374151115,23.6492646788723,3.52196421725186,1.03312560324244,0.724660243492596,0.395812010049164,0.0490453442828774,0.0333262295342626,0.0498476790781408,0.0344862047942515,0.0376520580654403,0.429737835074708,0.274853079112976,0.0973060796999567,0.141823632780645,0.0659041429860521
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,91.0413429473661,20.8888524837366,251.422480118358,304.931112581626,9.91627325342799,0.341918781498901,5.08979345297103,2.37980854895738,43.4485719737374,0.723340378457277,0.903410650023896,0.215993659055816,0.688670722547993,0.20614023866871,0.0992439110313534,0.143373260456349,0.0655484947445893,0.0692036031185195,0.436584139152848,0.327539339245216,0.138875788695383,0.179183498053574,0.10064334832848
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,80.8391939243645,7.44819659857248,1.73850099200132,5.7159871924942,8.17971388099431,2.41783068978683,7.78708782169171,2.82152516241525,24.0665781186644,7.06232778821571,0.991501900361912,1.24500225082567,0.0167503753469883,0.143810029059545,0.049481821510576,0.0682152836081413,0.00765077565001796,0.00559745683419908,0.345127069035936,0.164816105625622,0.0320227337531367,0.0736881505199597,0.0140723840095974
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,91.0413429473547,3.61463282416051,224.336082506695,10.9760675739485,5.66910515050246,2.654338844913,4.76618559726386,1.98954904174375,50.5629889367986,6.49596049137049,0.73237818351069,0.93545247207736,0.09134102970096,0.0723257190500172,0.0218290316413718,0.0292007419918864,0.00222657406619882,0.00400428386538698,0.276309277026373,0.146989436106435,0.0369368293406952,0.0691576062361653,0.0206373647118709
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,91.0413429473933,73.5667887300709,104.640290961974,5.80513446343893,14.5627604947207,0.682345736865322,4.02176284845032,2.56546825035236,270.6895377363,5.68590303428482,1.05225295946392,0.706522312991883,1.54899185323096,0.595634248936896,0.267167813557754,0.383151034652997,0.152422825305718,0.158559511279037,0.636405199514222,0.567793341126102,0.276974730282375,0.326400877562316,0.209419375838134
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,91.041342947394,16.0777475110594,540.596155083788,9.28566724885557,3.13336626610042,102.188172017024,4.56598511483894,517.654015040972,1.75296833440815,1.46160986510999,4.8749961948024,0.724023625912819,0.226903916940875,0.113137473630799,0.01802456615364,0.0290401824049568,0.0210121190396197,0.0251457301580074,0.757340611536955,0.356342570902702,0.102005807473327,0.175623786046427,0.0634351075735621
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,91.0413429473909,44.0750155036016,299.61057188192,4.39278387168663,190.192026918778,3.46142463913226,3.61832781266206,1.57311613817616,1.71720251235235,0.751664045053209,0.489476806336001,0.780375987295122,1.55168631991257,0.572261806097023,0.247953656577931,0.356819598747897,0.13166568375583,0.136000331062425,0.425933559211588,0.438048963473954,0.222673805356919,0.248856661488409,0.171176062474865
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,91.0413429473935,140.577534908369,85.8211054484203,3.74979505793399,28.6706667967691,2.875179472461,9.31690158783196,6.64499055199993,2.46297888144093,5.83679711285111,1.96284491657612,2.75609577882998,2.06301236192586,0.929293619860928,0.366391376146229,0.525171071261813,0.154367164163689,0.154643143403296,0.350183068741369,0.0978317733136635,0.166279010758621,0.103324143758803,0.150236135173046
