from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,85.7915492388353,21.5144405027663,101.120727311722,16.8407036774216,5.00504139728912,1.31781494581537,105.327207482952,1.28426084327599,1.01690484619715,0.765780993170004,0.237910274336985,0.307773642018626,0.339686824976484,0.153074896819245,0.0659327692791557,0.0933217281386652,0.0371793198261492,0.038388174589672,0.134456475374527,0.106123227355496,0.0586557276196576,0.0673200626919093,0.0475153845951835
8,9,0,17.8358342452276,668.5574375,4.24166666666667,188.3877,354.5779375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,74.0226795380538,28.3602250540786,29.4178925978786,9.76782957195982,1.36105297510423,2.08021868086876,2.95932608281697,13.0805187368311,0.929818593525262,0.680982044619394,1.19799502467888,0.243351427183394,0.191416202768771,0.0381329315924268,0.0267413259459415,0.0349104474793851,0.030654940268266,0.0332977696715078,0.454247702152314,0.205644796341168,0.0759801588969959,0.117885814670898,0.0550080647602512
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,64.1368228423996,5.60332835053171,1.29488947379584,9.96124068601655,2.93456144160332,0.491664087000796,2.15477644369497,0.785017829597411,4.40999646562991,0.884413671831167,0.315087456066613,0.211455883018128,0.0941842281927004,0.00400009951806279,0.00419170551771324,0.00553571537420937,0.00820344755459891,0.00910977299017528,0.145015643682096,0.0670189681012856,0.0235577011796076,0.038258963668989,0.016577709724666
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,78.7549030108973,3.47217257153321,44.798818556934,101.685019455556,2.44148843755203,0.608471653825052,1.55885528542325,0.63900580482321,14.2297692686915,0.36945960169225,0.268069246262168,0.125567512520605,0.143824505407457,0.0309961494192712,0.0148149494184945,0.0208627749709734,0.0129544910687914,0.0138861589483845,0.134188938728893,0.0708240981597448,0.0288453438876913,0.0418677927877452,0.021398133455746
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,59.4732824032723,3.01509505151281,1.27808328038776,2.39250484445256,2.18067928638324,0.825263265274724,2.39206854818878,0.795406130528596,5.42288677802112,2.0180357939391,0.309265084388448,0.354002269649377,0.0154205770020898,0.0473496835595237,0.0166924588339163,0.0244362212955555,0.00277387133507247,0.00215099371473766,0.125519057240993,0.0422502605215598,0.00756423477767604,0.0214814727334938,0.00328076594164434
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,78.7549030108966,6.85871914429756,41.8942797918092,2.99152102693829,1.39406326606898,0.949905469587795,1.48311766360089,0.546043264790756,15.8976687538117,1.92935805092734,0.220726265946183,0.276967451398333,0.00748275160658085,0.0299354457753902,0.0103386366323034,0.0151387702658524,0.00100989031578894,0.000522780782131595,0.0935774079429855,0.0336181334044335,0.00711500092502993,0.017433503818163,0.00368259251631989
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,83.6410745713892,29.7319156084359,31.2355137118544,1.39601361515039,4.54772691720354,0.22313958601335,1.42506241366622,0.778389021489798,55.0319968983352,2.3772685278888,0.352467534937981,0.169437241712651,0.437560633180723,0.159169545333258,0.0675301141798,0.0964121824577522,0.0420626768457577,0.0439072439034541,0.215239688232118,0.1475151386419,0.0739284603919133,0.0922632269870662,0.0581928857534693
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,84.0108107550767,3.83737781164763,105.223554280894,2.77377026421668,0.618675970373166,23.645928644156,1.46831397786698,107.446826572098,0.569531744425426,0.441749130073051,1.73572386273333,0.173957333192894,0.120025847273002,0.0261185822511352,0.0222933583749309,0.0280246031465556,0.0269364784692384,0.0293205198707339,0.451270698798207,0.190612289367848,0.0681100864289339,0.107525431308001,0.0490430264111572
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,82.2669196536269,12.9448525817644,72.5445462788669,2.41054077953202,50.3473742647957,0.785239188417186,0.0531533637274151,0.619154918733084,0.340265734941337,0.253174428299475,0.224820506904276,0.210636771551635,0.400802686209835,0.147559248849692,0.0613835119379635,0.0880012182720621,0.0357077519412326,0.0370463078341044,0.150522306435608,0.11312474348114,0.0592877660576469,0.0706335887320205,0.0472935487761144
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,83.7038102747072,44.3649127632124,40.2972742809935,1.92430809542999,8.73413747807935,1.12047177763484,3.64971348784875,1.16572815128694,0.329112711813341,1.47964770044501,0.326447462769647,0.772043411318221,0.771779432285382,0.325059469424893,0.127152001927017,0.184568727652334,0.0609391400367814,0.0619099379469918,0.0080419681701272,0.100228944541532,0.0792522534967903,0.0711224650720528,0.0681036853761268
