lon,lat,iso3c,city_country,city_port,population,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows
-9.716798,29.717562,MAR,Tiznit - Morocco,TRUE,108998,6238.3237,44.8746618567915,679964806.6526,4891248.39306656,"","","",0
-9.599649,30.433289,MAR,Agadir - Morocco,TRUE,1070860,6374.8461531175,58.0517269919173,6826567751.5274,62165272.3665645,MAAGA,Agadir,AI,593660.57139
-5.986109,14.249942,MLI,Niono - Mali,TRUE,128619,2285.3071,33.8806562465947,293933913.8949,4357696.12578076,"","","",0
-8.8621101,31.2670689,MAR,Qillīn - Egypt,FALSE,41579,6727.27118707371,36.8417125347524,279713208.687338,1531841.56548247,,,,0
-9.551909,13.355745,MLI,Balandougou - Mali,TRUE,1631251,2258.59960670909,27.9096560141396,3684342867.04381,45527654.2827213,"","","",0
-9.1929197,14.5529394,MLI,Kaura Namoda - Nigeria,FALSE,43276,2285.3071,27.938885275401,98898950.0596,1209083.19917825,,,,0
-8.816789,7.750291,GIN,N'Zerekore - Guinea,TRUE,195027,1164.86349690503,28.8972795876179,227179833.210898,5635749.74613435,"","","",0
-8.1639996,7.2641697,CIV,Sumbe - Angola,FALSE,0,3149.8581711304,28.2093242708592,0,0,,,,0
-7.5722198,9.5049696,CIV,Dire Dawa - Ethiopia,FALSE,86279,3289.988,39.2309187365728,283856874.652,3384804.43767277,,,,0
-8.002662,12.639193,MLI,Bamako - Mali,TRUE,4552105,2286.20141850059,45.3510168389582,10407028908.1636,206442590.507706,"","","",0
-9.166742,11.416769,GIN,Siguiri - Guinea,TRUE,183875,1135.4866,32.4018248026735,208787598.575,5957885.53559159,"","","",0
-7.4854398,11.42488,MLI,Shibīn al Kawm - Egypt,FALSE,95222,2285.3071,32.0476990885096,217611512.6762,3051646.00260606,,,,0
-9.233368,32.283274,MAR,Safi - Morocco,TRUE,395857,6780.39513730578,50.0776184680819,2684066877.86845,19823575.8139195,"","","",0
-8.500158,33.233179,MAR,El Jadid - Morocco,TRUE,467017,7268.41013196153,54.5650407804857,3394471094.59828,25482801.6501801,"","","",0
-8.3035603,32.2542381,MAR,Kibaha - Tanzania,FALSE,139815,6725.98050128035,37.1479411148004,940392963.786512,5193839.38696582,,,,0
-8.2107401,31.9539585,MAR,Oumé - Côte d’Ivoire,FALSE,38613,6720.5864,38.3004049757337,259502002.6632,1478893.53732801,,,,0
-8.008349,31.630015,MAR,Marrakech - Morocco,TRUE,1132514,6720.5864,58.6646890573813,7611158186.2096,66438581.6631311,"","","",0
-7.6750998,8.2902699,CIV,Ondo - Nigeria,FALSE,55013,3186.43542100719,24.1835686231057,175295371.815869,1330410.66066291,,,,0
-7.583329,33.53329,MAR,Casablanca - Morocco,TRUE,4219891,9656.635,70.9405986874118,40749947126.785,299361593.935621,MACAS,Casablanca,AI,2434027.9715
-7.9837198,32.2262306,MAR,Râs el-Barr - Egypt,FALSE,132168,6742.80992422409,43.2105007592418,891183702.06485,5711045.46434747,,,,0
-7.59407,7.3604698,CIV,Al ‘Āshir min Ramaḑān - Egypt,FALSE,241969,3331.50044575431,31.6783867627629,806119831.358724,7665187.56659899,,,,0
-7.408295,32.048099,MAR,El Kelaa des Srarhna - Morocco,TRUE,223364,6725.77294838356,38.3125407240053,1502295548.84275,8557642.34627671,"","","",0
-6.26652,13.449454,MLI,Segou - Mali,TRUE,240936,2285.3071,34.5068161376911,550612751.4456,8313934.25295074,"","","",0
-7.350092,6.733084,CIV,Duekoue - Cote d'Ivoire,TRUE,284596,3302.72447034709,26.4823462879371,939942173.3629,7536769.82416175,"","","",0
-6.841593,34.020894,MAR,Rabat - Morocco,TRUE,1891455,7891.94605770258,67.9275739994679,14927260830.5718,128481949.479164,"","","",0
-6.5227799,32.8590393,MAR,Damanhūr - Egypt,FALSE,178623,9675.0688844993,45.6605596927238,1728189829.35592,8156026.1539934,,,,0
-6.4903197,9.5225697,CIV,Sapele - Nigeria,FALSE,92792,3289.988,40.8585933304043,305284566.496,3791350.59231487,,,,0
-5.666994,11.316457,MLI,Sikasso - Mali,TRUE,315730,2285.3071,34.5993127669643,721540010.683,10924041.0199136,"","","",0
-6.36073,32.339077,MAR,Beni Mellal - Morocco,TRUE,559315,9578.10692231839,51.2521768542167,5357178873.25651,28666111.2972162,"","","",0
-6.9510198,6.7373199,CIV,Man - Côte d’Ivoire,FALSE,0,3289.988,26.0983083598812,0,0,,,,0
-6.59448,6.48704,CIV,Kasulu - Tanzania,FALSE,0,3289.988,30.2351215412896,0,0,,,,0
-6.450154,6.883246,CIV,Daloa - Cote d'Ivoire,TRUE,466205,3289.988,31.5809428623859,1533808855.54,14723193.4671586,"","","",0
-5.51861,33.8304405,MAR,Centurion - South Africa,FALSE,713763,5725.32862494757,52.8535171786926,4086527735.32846,37724884.9820151,,,,0
-6.633194,4.750108,CIV,San-Pedro - Cote d'Ivoire,TRUE,390654,3573.43717303907,31.4114659961222,1395977525.39641,12271014.8372491,CISPY,San-Pdro,AI,2312502.02864
-6.600167,5.783308,CIV,Soubre - Cote d'Ivoire,TRUE,310768,3216.67761193904,26.8544558285881,999640468.107073,8345505.52893867,"","","",0
-4.034,5.317569,CIV,Abidjan - Cote d'Ivoire,TRUE,9022419,3473.84868051719,53.7001420652593,31342518338.2232,484505182.072294,CIABJ,Abidjan,AI,3248845.43344
-5.93669,6.13259,CIV,Gagnoa - Cote d'Ivoire,TRUE,277044,3292.32142843847,37.4502145097444,912117897.820308,10375357.2286376,"","","",0
-5.900032,35.008948,MAR,Ksar El Kebir - Morocco,TRUE,481749,7708.3994,48.126429375983,3713513702.5506,23184859.2254504,"","","",0
-5.667584,32.939324,MAR,Khenifra - Morocco,TRUE,381704,5810.59514758978,38.7930319415803,2217927410.21561,14807455.4642289,"","","",0
-5.759602,10.555472,MLI,Kadiolo - Mali,TRUE,317492,2328.09481993824,27.1998768923998,739151480.571833,8635743.31432181,"","","",0
-5.6370897,9.4510393,CIV,Al Minyā - Egypt,FALSE,286071,3289.988,35.5292803371237,941170157.148,10163896.7553213,,,,0
-5.30024,6.8373399,CIV,Iseyin - Nigeria,FALSE,37253,3289.988,41.8178867554655,122561922.964,1557841.73530136,,,,0
-5.7609501,12.9448795,MLI,Ganda - Angola,FALSE,89799,2275.85166218126,32.5280080868355,204369203.412215,2920982.59818974,,,,0
-5.0414901,6.5430398,CIV,Ijebu-Ode - Nigeria,FALSE,39005,3289.988,39.0763581540411,128325981.94,1524173.34979837,,,,0
-4.6909499,5.9060397,CIV,Barra do Dande - Angola,FALSE,0,3289.988,32.1998889870533,0,0,,,,0
-5.803895,35.77671,MAR,Tangier - Morocco,TRUE,1007037,7897.3692983517,60.3686019577755,7952943086.1042,60793415.8097524,MAPTM,Tanger Med,AI,29213268.30742
-5.003295,34.043295,MAR,Fes - Morocco,TRUE,1380105,4852.60936283408,54.7499901257426,6697110444.69412,75560735.122488,"","","",0
-4.31988,35.1186104,MAR,Owo - Nigeria,FALSE,87889,5072.45692357448,40.7110698682004,445813166.556038,3578055.21964627,,,,0
-5.466706,12.38318,MLI,Koutiala - Mali,TRUE,173390,2285.3071,34.2337289247921,396249398.069,5935786.2582697,"","","",0
-4.88414,13.22997,MLI,Zanzibar - Tanzania,FALSE,62939,2285.3071,27.7750123769379,143834943.5669,1748131.5039921,,,,0
-5.1606898,9.9698601,CIV,Kafue - Zambia,FALSE,0,3219.81194498956,23.6325528252283,0,0,,,,0
-5.31213,8.7883997,CIV,Butembo - Congo (Kinshasa),FALSE,0,3289.988,26.5663110545579,0,0,,,,0
-5.199932,9.583411,CIV,Ferkessedougou - Cote d'Ivoire,TRUE,160267,3267.52578171889,28.1654532445121,523676554.458741,4513992.69513822,"","","",0
-4.93154,12.8220196,MLI,Sidi Aïssa - Algeria,FALSE,24889,2270.88540033439,28.0674148072147,56520066.7289225,698569.887136766,,,,0
-4.805582,12.183353,MLI,Kouri - Mali,TRUE,137964,2215.83852651061,27.169998873553,305705946.47151,3748481.72459086,"","","",0
-4.8452396,10.9798899,BFA,Sidi Bel Abbès - Algeria,FALSE,33422,1561.522,23.9344297130372,52189188.284,799936.50986913,,,,0
-5.016623,7.683365,CIV,Bouake - Cote d'Ivoire,TRUE,659233,3289.988,40.2539059826232,2168868659.204,26536703.2026426,"","","",0
-3.2846298,9.6600199,CIV,Kuje - Nigeria,FALSE,0,3217.02361233922,19.5825015048918,0,0,,,,0
-4.758877,10.630955,BFA,Banfora - Burkina Faso,TRUE,126236,1561.522,24.6889188876878,197120291.192,3116630.36470615,"","","",0
-4.1257401,6.7047696,CIV,Burutu - Nigeria,FALSE,74281,3289.988,36.3507584903294,244383598.628,2700170.69142016,,,,0
-3.98735,7.06142,CIV,Sunyani - Ghana,FALSE,101136,3289.988,30.9159129234854,332736226.368,3126711.76942962,,,,0
-4.016502,34.216732,MAR,Taza - Morocco,TRUE,215147,4756.2676,43.2527353559962,1023296705.3372,9305696.25363651,"","","",0
-4.1851397,14.0335598,MLI,Farshūţ - Egypt,FALSE,35513,2285.3071,26.5762081399309,81158111.0423,943800.879673367,,,,0
-3.4726,12.4589195,BFA,Parakou - Benin,FALSE,63617,1561.522,23.9784948796488,99339345.074,1525439.90875862,,,,0
-4.283237,11.183756,BFA,Bobo-Dioulasso - Burkina Faso,TRUE,903887,1563.71297280047,35.5323045529694,1413419827.8457,32117188.1654698,"","","",0
-3.4547899,10.1577702,BFA,Damietta - Egypt,FALSE,0,1561.522,18.5995770061625,0,0,,,,0
-3.932213,35.247186,MAR,Al Hoceima - Morocco,TRUE,157146,5081.60594467335,48.3370623895879,798554047.781638,7595976.00627419,"","","",0
-3.8383498,11.7186594,BFA,Mazabuka - Zambia,FALSE,0,1561.522,21.1535394343159,0,0,,,,0
-3.516123,11.495237,BFA,Hounde - Burkina Faso,TRUE,102324,1561.522,23.1279888600729,159781177.128,2366548.3321181,"","","",0
-3.2551699,10.9504795,BFA,Qinā - Egypt,FALSE,25688,1559.68196236009,20.0266158993534,40065110.249106,514443.709222591,,,,0
-4.031478,6.172398,CIV,Adzope - Cote d'Ivoire,TRUE,156488,3289.988,28.5378806552521,514843642.144,4465835.86797909,"","","",0
-4.183454,14.484661,MLI,Mopti - Mali,TRUE,175604,2287.68401478936,27.9093141499409,401726463.733071,4900987.20198623,"","","",0
-3.5236499,14.0762997,MLI,Mai’Adua - Nigeria,FALSE,105000,2285.3071,24.7752788915821,239957245.5,2601404.28361612,,,,0
-0.04122,16.2347698,MLI,Şidfā - Egypt,FALSE,49483,2285.3071,23.3834754351307,113083851.2293,1157084.51495657,,,,0
-3.7660499,6.5562596,CIV,Soio - Angola,FALSE,0,3330.13071312614,26.749789223801,0,0,,,,0
-3.199681,5.466835,CIV,Aboisso - Cote d'Ivoire,TRUE,115831,3283.31415970208,30.802133925745,380309562.432452,3567841.97475296,"","","",0
-2.884658,34.416684,MAR,Taourirt - Morocco,TRUE,321876,5909.4069394727,41.5215982796711,1902096268.04972,13364805.9678674,"","","",0
-3.3598599,7.0014696,CIV,Az Zāwīyah - Libya,FALSE,0,3315.53558628181,33.597304142047,0,0,,,,0
-2.933289,35.166696,MAR,Nador - Morocco,TRUE,398424,7606.25038889618,51.3612061101847,3030512704.94557,20463537.1832442,"","","",0
-3.483656,6.733739,CIV,Abengourou - Cote d'Ivoire,TRUE,164424,3393.50643563291,31.3151713379485,557973902.172505,5148965.73207084,"","","",0
-2.416466,13.583359,BFA,Ouahigouya - Burkina Faso,TRUE,124580,1563.41905949248,24.9678181813964,194770746.431573,3110490.78903837,"","","",0
-3.0625598,11.1466293,BFA,Kouribga - Morocco,FALSE,25922,1561.522,20.2432159885365,40477773.284,524744.644854843,,,,0
-2.7472,11.7775002,BFA,Banī Suwayf - Egypt,FALSE,40627,1561.522,21.1605772475616,63439954.294,859690.771836685,,,,0
-3.03983,6.1229501,GHA,Iwo - Nigeria,FALSE,0,3802.82235998441,26.9757504642009,0,0,,,,0
-2.75492,6.4242897,GHA,Chibia - Angola,FALSE,0,3953.2102,29.0369393929079,0,0,,,,0
-2.366508,12.250045,BFA,Koudougou - Burkina Faso,TRUE,252816,1560.77676867213,26.6972220059627,394589339.548613,6749484.87865947,"","","",0
-2.883702,7.283584,GHA,Domaa-Ahenkro - Ghana,TRUE,1e+06,3838.14915389001,37.1443756204362,3838149153.89001,37144375.6204362,"","","",0
-2.800007,8.033291,CIV,Bondoukou - Cote d'Ivoire,TRUE,141568,3415.9826182662,35.1347520530404,483593827.30271,4973956.57864482,"","","",0
-3.0037599,9.2666302,CIV,Kenema - Sierra Leone,FALSE,94883,3281.84616266209,23.3886063445532,311391409.451867,2219181.13579024,,,,0
-2.500115,10.066876,GHA,Wa - Ghana,TRUE,107214,3936.48868750266,37.1891567694194,422046698.141911,3987198.25387653,"","","",0
-2.7890699,11.0427799,BFA,Ucu Seles - Angola,FALSE,0,2197.95807905528,23.1288106598402,0,0,,,,0
-2.75752,5.2915597,GHA,Kairouan - Tunisia,FALSE,27938,3680.15963132643,31.4353166300399,102816299.779998,878239.876010055,,,,0
-2.49212,9.0273695,GHA,Epe - Nigeria,FALSE,10555,3903.89231157778,29.1246396378985,41205583.3487034,307410.571378019,,,,0
-1.911082,34.686468,MAR,Oujda-Angad - Morocco,TRUE,619820,7265.94785567517,64.1855171619656,4503579799.90458,39783467.2473295,"","","",0
-2.63341,7.4203897,GHA,Inisa - Nigeria,FALSE,96471,3953.2102,36.4293790503192,381370141.2042,3514378.62636334,,,,0
-2.42713,6.64852,GHA,Ikot Ekpene - Nigeria,FALSE,0,3953.2102,30.0019266172557,0,0,,,,0
-1.9408599,7.58079,GHA,Funtua - Nigeria,FALSE,104212,3953.2102,38.4258396252504,411971941.3624,4004433.5990266,,,,0
-2.3793299,11.9639797,BFA,Obuase - Ghana,FALSE,8983,1555.86958355345,20.7091832742223,13976376.4690606,186030.593352339,,,,0
-2.3323998,7.3266597,GHA,Divo - Côte d’Ivoire,FALSE,225038,3934.99061586051,37.6600902235125,885522418.212017,8474951.38371881,,,,0
-1.527486,12.368619,BFA,Ouagadougou - Burkina Faso,TRUE,2497171,1561.522,38.4954008979503,3899387454.262,96129598.7557355,"","","",0
-0.85435,10.77911,GHA,Al ‘Arīsh - Egypt,FALSE,93991,3844.83852701892,32.5092252880077,361380217.993035,3055574.59404513,,,,0
-2.02933,8.1420498,GHA,Kandi - Benin,FALSE,0,3909.39329504001,30.4736731110018,0,0,,,,0
-0.852935,9.408997,GHA,Tamale - Ghana,TRUE,1146388,3953.2102,39.9885546755501,4531912734.7576,45842399.2173945,"","","",0
-2.0349898,7.0902801,GHA,Ar Raḩmānīyah - Egypt,FALSE,45153,3953.2102,34.7409805927437,178499300.1606,1568659.49670415,,,,0
-1.89963,5.9580197,GHA,Bejaïa - Algeria,FALSE,0,3910.51913372888,33.3768235924992,0,0,,,,0
-1.625058,6.70004,GHA,Kumasi - Ghana,TRUE,6898949,3953.2102,55.7015155157662,27272995556.0798,384281914.76598,"","","",0
-2.26566,12.9614601,BFA,Ada - Nigeria,FALSE,78833,1627.34871682273,19.3775853082574,128288781.393286,1527593.18260586,,,,0
-1.083295,13.083043,BFA,Kaya - Burkina Faso,TRUE,141824,1561.522,20.6131088024861,221461296.128,2923433.54280379,"","","",0
-2.0190399,12.1964092,BFA,Tlemcen - Algeria,FALSE,41911,1578.17761345313,20.6985723020877,66143001.9574339,867497.863752799,,,,0
-1.9836799,4.92097,GHA,Aplahoué - Benin,FALSE,27719,3953.2102,37.6841551729159,109579033.5338,1044567.09723805,,,,0
-0.78598,32.4087105,DZA,Cape Coast - Ghana,FALSE,0,13888.5151898265,38.4111599953153,0,0,,,,0
-0.29448,27.9394188,DZA,Kroonstad - South Africa,FALSE,77757,13747.3943974488,41.9438900722357,1068956146.16242,3261431.06034683,,,,0
-1.735029,8.052471,GHA,Kintampo - Ghana,TRUE,111000,3953.2102,31.8375771190788,438806332.2,3533971.06021775,"","","",0
-1.704435,4.940486,GHA,Sekondi - Ghana,TRUE,345041,3953.2102,55.5145875968161,1364019600.6182,19154808.818993,GHTKD,Takoradi,AI,343811.4
-1.66741,7.6862698,GHA,Bordj Bou Arreridj - Algeria,FALSE,0,3953.2102,34.7148244506919,0,0,,,,0
-1.2003399,5.16293,GHA,Catape - Angola,FALSE,242548,3953.2102,47.126908309488,958843227.5896,11430537.3566497,,,,0
-0.983493,7.750098,GHA,Atebubu - Ghana,TRUE,105938,3953.2102,32.7029046576606,418795182.1676,3464480.31362325,"","","",0
-0.47613,6.2894998,GHA,Offa - Nigeria,FALSE,186596,3915.11583355947,41.0997756355816,730544954.078863,7669053.73449698,,,,0
-1.26867,12.4855795,BFA,K’ebrī Beyah - Ethiopia,FALSE,33296,1548.55313505811,24.8504324087384,51560625.1848949,827419.997481354,,,,0
-0.433167,12.249994,BFA,Pouytenga - Burkina Faso,TRUE,181256,1596.38093961074,25.259614458178,289353623.590084,4578456.67823152,"","","",0
-0.199998,5.549954,GHA,Accra - Ghana,TRUE,3048022,3953.2102,68.5172293751128,12049471660.2244,208842022.51439,GHTEM,Tema,QQ,7407893.36449
1.65764,13.7969694,NER,Ebo - Angola,FALSE,0,908.340884736449,18.21835659222,0,0,,,,0
0.05265,8.85392,GHA,Bocoio - Angola,FALSE,8600,3953.2102,29.5972745903776,33997607.72,254536.561477247,,,,0
-0.233454,11.049927,GHA,Bawku - Ghana,TRUE,100737,3443.348943435,35.8736219329596,346872642.514812,3613801.05266056,"","","",0
-0.82513,9.98067,GHA,Quibala - Angola,FALSE,12666,3608.44598300667,29.1684758976839,45704576.8207625,369447.915720064,,,,0
-0.01374,9.4424696,GHA,Blida - Algeria,FALSE,52008,3953.2102,30.0437969546538,205598556.0816,1562517.79201763,,,,0
-0.22433,9.9239798,GHA,Skikda - Algeria,FALSE,10000,3953.2102,25.3205514237845,39532102,253205.514237845,,,,0
-0.23763,32.7311096,DZA,Boma - Congo (Kinshasa),FALSE,0,13822.566,39.9593271920494,0,0,,,,0
0.062,34.1462479,DZA,Ede - Nigeria,FALSE,18568,13822.566,39.034247987274,256657405.488,724787.916627704,,,,0
-0.633443,35.696881,DZA,Oran - Algeria,TRUE,725418,13680.5691624158,63.5150657543658,9924131120.66136,46074971.9694005,DZORN,Oran,AI,255615.9
-0.34739,35.5365906,DZA,Banhā - Egypt,FALSE,90859,13775.9879587745,55.3395627750259,1251672489.94629,5028097.33417608,,,,0
0.05872,6.15661,GHA,Molo - Kenya,FALSE,34381,3953.2102,38.8969776080709,135915319.8862,1337316.98714309,,,,0
0.36174,12.0579901,BFA,Kisi - Nigeria,FALSE,73200,1564.24563399205,22.6391773750371,114502780.408218,1657187.78385272,,,,0
0.3068,35.7280197,DZA,Zango - Nigeria,FALSE,468678,13822.566,55.9459393267844,6478332587.748,26220630.9517987,,,,0
0.17407,26.7181301,DZA,Moanda - Congo (Kinshasa),FALSE,20402,13754.6295522982,35.5508752420232,280621952.125989,725308.956687758,,,,0
1.0877,26.958849,DZA,Al Manāqil - Sudan,FALSE,18598,13747.3415581596,37.6662944731761,255673058.298652,700517.744612129,,,,0
2.101906,34.108919,DZA,Aflou - Algeria,TRUE,114592,13822.566,42.5694418617965,1583955483.072,4878117.48182698,"","","",0
3.666624,32.483817,DZA,Ghardaia - Algeria,TRUE,210733,13822.566,54.3332823474776,2912870800.878,11449815.588931,"","","",0
0.20933,10.8734493,TGO,Ipokia - Nigeria,FALSE,58071,1468.95664149522,31.2532292472104,85303781.1282692,1814906.27561475,,,,0
0.05048,5.7687697,GHA,Auchi - Nigeria,FALSE,37402,3953.2102,53.4407004820401,147857967.9004,1998789.07942926,,,,0
0.77777,18.9019699,MLI,Bohicon - Benin,FALSE,0,2285.3071,12.4608224567388,0,0,,,,0
1.4786099,14.2064199,NER,Potchefstroom - South Africa,FALSE,19262,902.661251353596,18.3109624941318,17387061.023573,352705.759561966,,,,0
0.46922,10.3394394,TGO,Chingola - Zambia,FALSE,34791,1791.52743346508,23.7423490738048,62329030.9376835,826020.066626741,,,,0
1.14132,9.47579,TGO,Kafr ash Shaykh - Egypt,FALSE,33327,1373.44357100469,23.4389778775196,45772753.8908734,781150.815724097,,,,0
0.59562,6.0068398,GHA,Gandajika - Congo (Kinshasa),FALSE,0,3953.2102,37.1738924725988,0,0,,,,0
0.50771,7.5739598,GHA,Mostaganem - Algeria,FALSE,11503,3218.33666164992,33.5632575458883,37020526.618959,386078.151550353,,,,0
0.470198,6.611847,GHA,Ho - Ghana,TRUE,183715,3893.07070546691,38.4335396256206,715215484.654853,7060817.73232089,"","","",0
0.14396,34.7495003,DZA,Disūq - Egypt,FALSE,128413,13832.7356266939,48.9472390691589,1776303080.03064,6285461.8105879,,,,0
1.316772,35.366641,DZA,Tiaret - Algeria,TRUE,273948,13822.566,52.0993930151733,3786664310.568,14272524.5177207,"","","",0
0.83412,11.1550198,BFA,Sannār - Sudan,FALSE,13579,1539.16365357952,21.9358482617815,20900303.2519562,297866.88354673,,,,0
1.064238,10.697912,BEN,Materi - Benin,TRUE,260509,1341.27023884108,22.6149908758556,349412968.65025,5891408.65807827,"","","",0
1.331625,36.164677,DZA,Chlef - Algeria,TRUE,575939,13822.566,54.0496792570843,7960954839.474,31129318.2216458,"","","",0
2.117456,13.514963,NER,Niamey - Niger,TRUE,1026848,957.322981494453,30.8907711523391,983025188.901616,31720126.5762371,"","","",0
0.80541,10.1901693,TGO,Settat - Morocco,FALSE,21573,1370.69632794322,19.4183403291397,29570031.882719,418911.855920531,,,,0
1.14187,7.5188098,TGO,Bilbays - Egypt,FALSE,84979,1373.8408,22.2250607057635,116747617.3432,1888663.43371508,,,,0
1.180247,6.146898,GHA,Aflao - Ghana,TRUE,200799,2282.28401450628,48.0516778289707,458280347.828847,9648728.85637949,TGLFW,Lome,AI,6445382.41344
1.994519,15.117367,NER,Sabara Bangou - Niger,TRUE,111490,927.220111354692,13.4378545662034,103375770.214935,1498186.40558601,"","","",0
1.05407,9.9564695,TGO,Numan - Nigeria,FALSE,106133,1371.20525859264,21.6506067613574,145530127.710213,2297843.84740315,,,,0
1.3770399,10.4909,BEN,Krugersdorp - South Africa,FALSE,170969,1349.6304,21.690371248813,230744959.8576,3708381.0820383,,,,0
2.48803,27.2022285,DZA,Médéa - Algeria,FALSE,32518,13855.6022289113,42.3126773066109,450556473.279739,1375923.64065637,,,,0
1.13552,8.9709997,TGO,Dabou - Côte d’Ivoire,FALSE,113000,1373.8408,27.2254312236219,155244010.4,3076473.72826927,,,,0
1.666293,9.017369,BEN,Bassila - Benin,TRUE,130770,1357.07991766015,25.1804678189549,177465340.832417,3292849.77668473,"","","",0
1.66671,9.699875,BEN,Djougou - Benin,TRUE,353378,1354.14302906138,25.7457719853139,478524355.323653,9097989.41262627,"","","",0
1.1670799,6.6759,TGO,Sinfra - Côte d’Ivoire,FALSE,55775,1625.93312116541,21.2657312989651,90686419.8330007,1186096.16319978,,,,0
1.9700899,7.9243999,BEN,Porto Amboim - Angola,FALSE,49198,1015.3595,26.0519534441408,49953656.681,1281704.00554484,,,,0
1.716714,6.633163,BEN,Lokossa - Benin,TRUE,725984,2215.83745995938,25.6390797812805,1608662542.53115,18613561.6959331,"","","",0
1.88719,6.3997998,BEN,Igboho - Nigeria,FALSE,276670,2257.26229727718,26.1058676212791,624516759.787676,7222710.3947793,,,,0
1.76481,35.5923882,DZA,Gitega - Burundi,FALSE,95027,13822.566,49.9000292975305,1313516979.282,4741850.08405643,,,,0
2.2487199,36.2397575,DZA,Kigoma - Tanzania,FALSE,307413,13834.6255459544,52.6941000432578,4252943742.95847,16198851.376598,,,,0
1.68353,10.4695196,BEN,Agboville - Côte d’Ivoire,FALSE,112014,1349.6304,23.6596423718269,151177499.6256,2650211.18063782,,,,0
2.0746698,14.3205194,NER,Londuimbali - Angola,FALSE,0,897.3953,19.4259018477045,0,0,,,,0
2.2230198,9.2143698,BEN,Ferfer - Ethiopia,FALSE,27634,2607.9802,25.8131897476447,72068924.8468,713321.685486414,,,,0
1.99639,10.2296896,BEN,Bibémi - Cameroon,FALSE,106198,1400.09077084437,23.8629435039833,148686839.68213,2534196.87423602,,,,0
2.6438699,10.0458193,BEN,M’Sila - Algeria,FALSE,153084,2607.9802,22.3208935536329,399240040.9368,3416971.66876434,,,,0
2.0674,10.7382097,BEN,Zagnanado - Benin,FALSE,62501,1349.6304,23.2942597971298,84353249.6304,1455914.53158041,,,,0
2.0597301,7.1700897,BEN,Chicomba - Angola,FALSE,606588,2126.29383076608,28.2651887696831,1289784322.21673,17145324.3254245,,,,0
2.0506101,35.7246284,DZA,Al Khmissat - Morocco,FALSE,27628,13822.566,45.7971224290261,381889853.448,1265282.89846913,,,,0
2.51373,34.1880074,DZA,Buea - Cameroon,FALSE,29856,13822.566,39.4731882267939,412686530.496,1178511.50769916,,,,0
2.904401,35.448905,DZA,Ain Oussera - Algeria,TRUE,128738,13822.566,51.0881593187426,1779489501.708,6576987.45437629,"","","",0
2.14922,6.6626997,BEN,Relizane - Algeria,FALSE,307734,1878.40340820675,23.8410758160483,578048594.421095,7336709.62517582,,,,0
2.433279,6.366683,BEN,Cotonou - Benin,TRUE,2212016,2200.58905910164,44.0376690894759,4867738208.15776,97412028.628626,BJCOO,Cotonou,AI,4835490.66433
2.239945,7.973456,BEN,Glazoue - Benin,TRUE,284888,1015.3595,27.3656151146396,289263737.236,7796135.35877944,"","","",0
2.45296,35.8281593,DZA,Chinguar - Angola,FALSE,11360,13822.566,44.4105882922332,157024349.76,504504.282999769,,,,0
2.607414,7.357943,BEN,Ketou - Benin,TRUE,214370,2958.10643396797,24.2942885628039,634129276.249713,5207966.63920826,"","","",0
2.433212,11.300001,BEN,Banikoara - Benin,TRUE,343226,2607.9802,22.6407332042527,895126612.1252,7770888.29476282,"","","",0
3.1952698,13.0406199,NER,Jamaame - Somalia,FALSE,58671,897.3953,28.0238768993595,52651079.6463,1644188.88156232,,,,0
2.600173,8.883555,BEN,Tchaourou - Benin,TRUE,236742,2832.97796994617,23.7930725296742,670684870.560995,5632819.57682013,"","","",0
2.6252499,9.3395996,BEN,Idanre - Nigeria,FALSE,233511,2607.9802,28.4799582379192,608992064.4822,6650383.52809476,,,,0
3.2341399,7.9738097,NGA,Harar - Ethiopia,FALSE,0,7871.6836,24.763940343534,0,0,,,,0
2.7488298,36.4587784,DZA,Mubi - Nigeria,FALSE,589091,13822.566,60.3318007230112,8142749227.506,35540920.8197194,,,,0
2.92064,36.1227493,DZA,Saïda - Algeria,FALSE,157495,13776.8622495197,49.8384773743508,2169786919.98811,7849310.99407338,,,,0
2.9211299,11.1175194,BEN,Avrankou - Benin,FALSE,239099,2607.9802,24.3909080862061,623565457.8398,5831841.73250378,,,,0
2.65973,7.0127697,BEN,Allada - Benin,FALSE,382884,3492.84709342267,22.7271779017737,1337355266.51804,8701872.78374271,,,,0
2.95947,6.4569297,NGA,Koforidua - Ghana,FALSE,225426,7735.70903744909,42.4859029754441,1743829945.476,9577427.16414245,,,,0
2.7286398,35.8667488,DZA,Suhum - Ghana,FALSE,67813,13822.566,48.2105328944593,937349668.158,3269300.86717197,,,,0
3.1914098,30.7215595,DZA,Rosetta - Egypt,FALSE,0,13895.1500523227,28.9284531670236,0,0,,,,0
7.985726,16.991618,NER,Agadez - Niger,TRUE,117770,897.3953,29.4279115077281,105686244.481,3465725.13826513,"","","",0
2.874844,33.802984,DZA,Laghouat - Algeria,TRUE,158213,13822.566,51.1225885730691,2186909634.558,8088258.10591098,"","","",0
2.8912799,34.3441887,DZA,Gashua - Nigeria,FALSE,12292,13822.566,36.643715941849,169906981.272,450424.556357208,,,,0
3.06446,34.8942299,DZA,Jilib - Somalia,FALSE,86421,13235.5198453444,46.5655532343887,1143826860.55451,4024241.67606911,,,,0
