from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,distance,from_ctry,to_ctry,sp_distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,cost_km_adj,upgrade_cat,ug_cost_km,add,ug_cost,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,104.333333333333,215.330292562155,157.522826532098,180.612749591116,2.33310513046056,65.988,SEN,SEN,43.2722243477175,0.7691666666666667,85.7915492957747,100,39.5928,0.0,0.0,46.15,39.5928,25203.64453125,670689.375,2262.98018567153,699437.03984463,48570.19267527,Asphalt Mix Resurfacing,165533.432763229,false,1.092322016118e7,10.923220161180001,85.79154929577464,99.99984984147481,4.75804435552457,46.541272826583736,4.604206008343372,1.0929231054504895,0.053704115520873945,52.149525491773616,0.15028224885843128,0.25127788910501325,0.04600500059209844,0.08173974108589087,0.007589514721440945,0.041909087727781125,0.00388569313403836,0.0009465698992297485,0.001298658276789045,0.0004986830341814996,0.0005238494918745867,0.0203348128769158,0.01912235907744697,0.0017298564219988123,0.006057720791684698,0.0009737732942671606
6,7,141.0,23.7297901765288,17.8358342452276,22.6193327535725,1.3752938981171,313.9795,ESH,MAR,247.859897052163,4.241666666666666,74.0226719056975,100,188.3877,354577.9375,1254.69228,1509.19228,1443.07998,32235.525390625,58482.1328125,32.4488236023982,503479.040055281,34873.7333547209,Mixed Works,271039.549896426,false,8.51008623567049e7,85.10086235670491,74.02267190569745,99.99945180615472,18.302181153740115,21.00682506280717,2.1780644999894685,0.2458150665026771,0.5894072741197798,0.17888831468112304,4.981161573476072,8.103357659983157e-7,8.103172383068095e-7,8.103880989938398e-7,8.101856631858432e-7,8.103772173376163e-7,8.099630433532909e-7,8.07716392639393e-7,8.085935459562017e-7,8.045233897647973e-7,8.048621227738212e-7,8.103865226611044e-7,8.103863792963086e-7,8.103674380011071e-7,8.103813722087481e-7,8.101557595411816e-7
9,10,54.0,14.6314881012882,10.7149534878732,12.7784662586485,1.1652884984638,133.228,CIV,CIV,114.944963761028,1.9400000000000002,68.6742268041237,100,79.9368,0.0,0.0,116.4,79.9368,5606.072265625,363629.96875,466.997928277561,510762.060303799,35463.1390603906,Mixed Works,274960.242463544,false,3.6632403182933e7,36.632403182933004,68.6742268041237,99.99927091633937,1.6722552154866432,22.58640270834328,56.05638897661294,0.24864641116059036,9.112318279931293e-7,0.08671474275288131,0.004926372696455544,9.112388384795515e-7,7.010858989647296e-8,0.007523237900256657,9.25016716879318e-8,0.010589548255535207,0.000603711385556268,0.00012238779550975709,0.00017410163050404678,6.035803141347921e-5,6.370590808684961e-5,0.002978783684094655,0.002777555880671315,0.00020427000885665556,0.0007660896691302441,0.0001263009942143484
18,19,226.0,282.935572437287,214.969758152951,277.139729660846,2.45168755311982,118.365,GHA,GHA,103.948594932945,1.4383333333333332,82.2931633835458,100,71.019,0.0,0.0,86.3,71.019,13171.91796875,1.3683005e6,1931.50108197058,638391.23193558,44330.7740276219,Asphalt Mix Resurfacing,151085.92489142,false,1.78832854997729e7,17.8832854997729,82.29316338354577,99.99973152252983,34.88430063204717,10.723720195247479,9.084542348661045e-8,6.045159305535944,0.6591729265404589,0.11425940835187515,0.09404883471182764,2.1363967354545145e-7,34.434342794407634,0.20723423286098513,9.084584173720361e-8,0.9488683038519954,0.03609944892442332,0.006390423831693601,0.009330642737396894,0.0030086828374815194,0.0031860792578596166,0.15383272181747473,0.1427587100034933,0.011085818993905965,0.036484716795851,0.006610476483056918
22,23,621.0,458.261077161331,333.467037266659,444.760666640768,2.66111297159803,161.349,BFA,GHA,135.202366530895,2.0208333333333335,79.8428041237113,100,96.8094,774799.09375,3649.74999,3770.99999,3746.55939,10741.59375,257034.828125,281.708329964345,529055.070752291,36728.8712046913,Mixed Works,284807.979754983,false,4.59534827254868e7,45.9534827254868,79.84280412371133,80.58147428669196,3.7123904097241425e-9,2.1440528068466794e-6,6.06932543739686,3.4495571081034653,0.7708809605437199,7.04361597675697e-8,0.1561226784053801,0.0507513411830932,5.5828140319074055,0.4646801157910379,0.08608656003682467,3.356140190668415,0.04307122237811003,0.007220646111531339,0.010633728680227996,0.004315327624733692,0.004574328956755292,0.45174839373088393,0.4180259315850715,0.018873910373867115,0.06849033426541627,0.009621803408386859
6,27,20.0,1.23930529976941,0.925368801691143,0.756206529154033,0.0931783069186235,216.845,ESH,ESH,155.60812063663602,3.353333333333333,64.6655069582505,100,130.107,0.0,0.0,201.2,130.107,39988.59375,90817.640625,84.9934120489332,559848.771132138,38839.7516467265,Mixed Works,301385.255126134,false,6.53538856478265e7,65.3538856478265,64.6655069582505,99.99913533738531,19.777484959843846,20.253783611603048,2.166315544871251,3.8456780465600885e-5,5.201119951453739e-7,0.1741768988617765,5.20110045075783e-7,0.013537091170090639,0.010083472769334636,1.2337582153720688,0.0036133014671800036,0.06093025991428407,0.0017420495138476511,0.0002824680305470365,0.0004193638752376505,0.00012903129645710395,0.0001369342332882389,0.13376533778062927,0.12267857170918325,0.005988927600454533,0.026965706819900032,0.0017697566026860945
29,30,122.0,177.76766080283,89.5422654892807,106.894385907321,2.24985275768987,52.6905,DZA,DZA,42.9296448713745,0.7908333333333334,66.6265542676502,100,31.6143,0.0,0.0,47.45,31.6143,102480.53125,1.198788e6,4028.55676413176,869225.955019126,60361.6400951742,Mixed Works,467933.305785296,false,2.46556398484801e7,24.655639848480103,66.62655426765015,99.999201661986,1.1368325467291809e-7,64.16545788733448,0.5791931797440917,0.8003454734324078,1.047366408221503e-7,0.09121999311441022,0.9850192221938097,0.15802899046093516,3.7085796132090573e-7,52.28233473309524,2.1454216146671845e-7,2.1453820546333715e-7,2.1454500803083154e-7,2.1459475914474006e-7,2.1457438740863704e-7,2.146732366793538e-7,2.1466468678323662e-7,1.0473661513985464e-7,1.047366381283159e-7,1.0474893672179093e-7,1.047381330391035e-7,1.0476652391195857e-7
32,33,232.0,167.260814807195,123.137245899543,154.153705092079,2.22339420810946,89.1025,NGA,NGA,74.2348746220459,1.1008333333333333,80.9409538228615,100,53.4615,0.0,0.0,66.05,53.4615,11906.6416015625,1.316382875e6,2639.46161965566,647658.925245251,44974.8661543578,Asphalt Mix Resurfacing,153279.278974709,false,1.3657566954844e7,13.657566954844,80.94095382286147,99.99968578943674,1.1876418466022918e-7,38.249831826760015,1.193182185737199,45.595774024205824,2.8385496092090468,3.1441003669366344e-7,2.3997497833143233e-6,1.688654201990552e-7,6.493360998361323e-8,2.400167246880535e-6,5.10548338531173e-7,2.4003921281638214e-6,1.9788621935171071e-7,1.9788785017680443e-7,1.9788722693095925e-7,1.978990142828977e-7,1.927256500505693e-7,2.4000743048814543e-6,2.400048298343075e-6,6.25442289725714e-8,2.812153744239176e-7,1.0811500213450382e-7
32,34,379.666666666667,147.299205903054,108.942338961094,137.819666878634,2.16820040554697,54.628,NGA,NGA,46.6342796254837,0.6808333333333334,80.236964504284,100,32.7768,0.0,0.0,40.85,32.7768,8756.8994140625,335583.4375,1042.61070019813,576855.012688713,40056.1116940708,Asphalt Mix Resurfacing,136522.353002995,false,7.45794309984761e6,7.45794309984761,80.23696450428396,99.99966197980694,2.8506727967295933,3.472647895733271e-8,2.639320605676885,1.4802491823869333e-8,6.035847497956134,0.008006405316060467,2.8503655211693883e-7,0.07496248792052958,0.31381549993578933,2.850183967248645e-7,14.036134871607892,2.850184485454112e-7,0.09325908638226452,0.010198217721684185,0.01617056032535352,0.002519694588274286,0.00238402247436585,2.8501998782441584e-7,2.850205346506558e-7,0.004665789624900503,0.007514137105607866,0.005012943827363344
34,35,1109.0,1818.80458626645,1290.72462328753,1696.67422730691,3.25978604064397,51.7555,NGA,NGA,47.0819799942888,0.6108333333333333,84.7293315143247,100,31.0533,0.0,0.0,36.65,31.0533,4982.03271484375,358838.96875,1100.6403473017,541590.487618286,37607.5473885557,Asphalt Mix Resurfacing,128176.415402994,false,6.63383446738966e6,6.63383446738966,84.72933151432468,99.99981391619659,1.19871741618293e-6,3.2856794436605788e-9,1.1251755319941028,12.7176773627373,1.2624465566599812,8.64839184214889e-7,0.017646198376211886,0.019650907011239508,0.07805167731844906,0.0321583203171157,12.282189250190335,0.1284732231563747,0.37355287603800447,0.04487118873612528,0.07004390917841383,0.014357970386123086,0.01362509979592863,0.025678068026741274,0.0243869874504602,0.03549963205915652,0.06729066938373085,0.027504882603965806
36,37,201.6,354.411511225989,267.013744623889,355.592847009358,2.54950781925547,151.759,NGA,NGA,133.381346673722,1.9366666666666668,78.3609294320138,100,91.0554,0.0,0.0,116.2,91.0554,4976.0107421875,2.39112725e6,2637.39400485278,583241.583662371,40501.5826639723,Mixed Works,313978.385871576,false,4.76490458614845e7,47.649045861484495,78.36092943201376,99.99959853040596,9.259472864950752e-8,33.934885383973,1.1262997530448228e-7,40.79410423894346,8.725153251750704,0.002708616162743054,0.005860308738134788,0.00592071792523782,0.019093580796677893,0.012413219199288564,0.20320207074044613,4.695621730719096e-8,3.0957669877520237e-7,3.095777094165886e-7,3.0957701148180654e-7,3.095832542415088e-7,3.0958104903779545e-7,0.009618627100199173,7.895086291183058e-8,8.131852110998548e-8,7.895182216818528e-8,8.132121483529063e-8
