from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,distance,from_ctry,to_ctry,sp_distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,cost_km_adj,upgrade_cat,ug_cost_km,add,ug_cost,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,104.333333333333,215.330292562155,157.522826532098,180.612749591116,2.33310513046056,65.988,SEN,SEN,43.2722243477175,0.7691666666666667,85.7915492957747,100,39.5928,0.0,0.0,46.15,39.5928,25203.64453125,670689.375,2262.98018567153,699437.03984463,48570.19267527,Asphalt Mix Resurfacing,165533.432763229,false,1.092322016118e7,10.923220161180001,85.79154929577464,99.99999534143112,52.780306484930975,154.69260707259207,57.84314508470976,28.489828344912556,6.415796432182579,295.2296203623454,9.651245405763573,14.41624830704217,5.450087756060261,4.883795049219066,2.4941022992091346,3.215561556335015,1.1668188674992215,0.6667611114594908,0.7177918218027656,0.43915883864427685,0.4814010610328773,1.7026341652129355,1.6311331712815687,0.7280648078229803,0.8882002888314966,0.5810142211118619
6,7,141.0,23.7297901765288,17.8358342452276,22.6193327535725,1.3752938981171,313.9795,ESH,MAR,247.859897052163,4.241666666666666,74.0226719056975,100,188.3877,354577.9375,1254.69228,1509.19228,1443.07998,32235.525390625,58482.1328125,32.4488236023982,503479.040055281,34873.7333547209,Mixed Works,271039.549896426,false,8.51008623567049e7,85.10086235670491,74.02267190569745,95.78651780431474,6.117025516450322e-8,79.85249386422448,30.849516073710863,18.37926878255125,16.350632564444435,13.029955452937966,99.87812146268777,6.558334448088753,5.040332456015794,1.741300994264216e-8,2.3420372868700574,1.7413007518432177e-8,1.741300168942069e-8,1.7412994489457955e-8,1.741299578172752e-8,1.7412985673641346e-8,1.741298797762519e-8,1.7413009925705094e-8,1.741300992478869e-8,1.741299690127772e-8,1.7413009909244547e-8,1.7412992059200902e-8
9,10,54.0,14.6314881012882,10.7149534878732,12.7784662586485,1.1652884984638,133.228,CIV,CIV,114.944963761028,1.9400000000000002,68.6742268041237,100,79.9368,0.0,0.0,116.4,79.9368,5606.072265625,363629.96875,466.997928277561,510762.060303799,35463.1390603906,Mixed Works,274960.242463544,false,3.6632403182933e7,36.632403182933004,68.6742268041237,99.99997725002063,15.306503110759284,117.89767399155937,75.94394982437939,9.86405367826926,1.2224599051813074,28.537445143106492,6.444022007151083,67.69386893328542,0.750075627482969,0.5806974585482888,2.0086343050773428,0.6722696605820687,0.21584345727973386,0.11487884980588596,0.12040279141566224,0.07075693079920055,0.07808746784286101,0.24091069987392832,0.23075261935343916,0.12228879879717681,0.1476756724320517,0.09565906733928235
18,19,226.0,282.935572437287,214.969758152951,277.139729660846,2.45168755311982,118.365,GHA,GHA,103.948594932945,1.4383333333333332,82.2931633835458,100,71.019,0.0,0.0,86.3,71.019,13171.91796875,1.3683005e6,1931.50108197058,638391.23193558,44330.7740276219,Asphalt Mix Resurfacing,151085.92489142,false,1.78832854997729e7,17.8832854997729,82.29316338354577,99.99999164396408,63.686114992347285,76.86018150778173,8.596353843392975e-9,58.37739889005442,25.28490853659618,10.220777464988133,9.70681915427368,2.3075241350625895,221.68365105111425,10.907377850167897,7.462407930467651e-9,14.270279514677245,3.6837358079254496,1.8654069659151544,1.9612793838766913,1.21242058991592,1.344607220025836,4.243710217680902,4.053817017325585,2.1608788136819466,2.643268925445707,1.6652943047706783
22,23,621.0,458.261077161331,333.467037266659,444.760666640768,2.66111297159803,161.349,BFA,GHA,135.202366530895,2.0208333333333335,79.8428041237113,100,96.8094,774799.09375,3649.74999,3770.99999,3746.55939,10741.59375,257034.828125,281.708329964345,529055.070752291,36728.8712046913,Mixed Works,284807.979754983,false,4.59534827254868e7,45.9534827254868,79.84280412371133,80.68450962263384,1.1648055970978849e-9,7.402036712733932e-9,24.237789278921998,17.48057867276936,2.0230551952286224,0.9827530294214321,4.508188310004629,0.16752974910840135,76.6309453880077,1.2590925948166365,1.068432129311257,26.07673067604827,4.195027923527129,2.094572157908078,2.2040076149311076,1.3410697203655164,2.2458699395953836,7.241280614425591,6.908345551054582,3.6331303758459246,4.4601990799364035,2.7889950610131597
6,27,20.0,1.23930529976941,0.925368801691143,0.756206529154033,0.0931783069186235,216.845,ESH,ESH,155.60812063663602,3.353333333333333,64.6655069582505,100,130.107,0.0,0.0,201.2,130.107,39988.59375,90817.640625,84.9934120489332,559848.771132138,38839.7516467265,Mixed Works,301385.255126134,false,6.53538856478265e7,65.3538856478265,64.6655069582505,76.46697124634281,60.551959787996765,42.107747761640155,23.233106386900058,2.401406988345025,2.1559478939963448e-8,25.093306903190406,2.1559478562753237e-8,1.045612987589707,0.9484757086329909,11.50960773189279,0.7757997219136061,0.40483003238037796,0.12089645958466029,0.06486870618198003,0.07074976154901799,0.041404552980566195,0.045725708389815836,3.394105647697562,3.2378429912308624,0.07678177123818526,1.6805672465482173,0.056101157136411416
29,30,122.0,177.76766080283,89.5422654892807,106.894385907321,2.24985275768987,52.6905,DZA,DZA,42.9296448713745,0.7908333333333334,66.6265542676502,100,31.6143,0.0,0.0,47.45,31.6143,102480.53125,1.198788e6,4028.55676413176,869225.955019126,60361.6400951742,Mixed Works,467933.305785296,false,2.46556398484801e7,24.655639848480103,66.62655426765015,99.99997508582209,4.431162035345079e-7,276.55891235697266,12.273446864722052,13.926585584930171,5.043359789766767e-8,7.069666492776925,12.050262769910333,7.25020971561178,6.555534538708998,251.12300347361275,4.526546950556543,13.489828971093798,3.11517172042449,1.548708115643579,1.7045758054785496,0.9489945971419359,1.0566461775442688,1.108018562347696e-8,1.1080185664533662e-8,1.1080187543527858e-8,1.1080186632651784e-8,0.7811141906625554
32,33,232.0,167.260814807195,123.137245899543,154.153705092079,2.22339420810946,89.1025,NGA,NGA,74.2348746220459,1.1008333333333333,80.9409538228615,100,53.4615,0.0,0.0,66.05,53.4615,11906.6416015625,1.316382875e6,2639.46161965566,647658.925245251,44974.8661543578,Asphalt Mix Resurfacing,153279.278974709,false,1.3657566954844e7,13.657566954844,80.94095382286147,99.99999021480491,10.248374870639637,134.88703481494514,14.506033763528794,173.53646881926858,43.18090545314264,1.1231438484284881e-8,1.1231436991404134e-8,4.7297123777272105,7.223289380793611,3.043461518480799,6.940921923461638e-8,9.548262924936274,5.206862653526038e-9,5.206862546671683e-9,5.206862558742475e-9,5.2068623508826214e-9,5.206862945273702e-9,4.026277304941507,5.2068613459092275e-9,5.206862855221354e-9,5.206862829917267e-9,5.206862900100316e-9
32,34,379.666666666667,147.299205903054,108.942338961094,137.819666878634,2.16820040554697,54.628,NGA,NGA,46.6342796254837,0.6808333333333334,80.236964504284,100,32.7768,0.0,0.0,40.85,32.7768,8756.8994140625,335583.4375,1042.61070019813,576855.012688713,40056.1116940708,Asphalt Mix Resurfacing,136522.353002995,false,7.45794309984761e6,7.45794309984761,80.23696450428396,99.99998947075397,1.8676526449528958,2.4704772867050568e-8,20.724163943278704,1.8678513645414405,24.139258552984096,1.097742849216697,0.8337223830624576,10.424685415668629,26.723623715404454,2.37184083340741,42.98078642930418,1.8560768143905966,7.376295075305078,3.1258663446855,3.3201359297049495,1.4367999913907805,0.7685060277817417,1.9122266385722972,2.328837555784789,1.3113789089792438,1.6085720803038566,0.9758540833371505
34,35,1109.0,1818.80458626645,1290.72462328753,1696.67422730691,3.25978604064397,51.7555,NGA,NGA,47.0819799942888,0.6108333333333333,84.7293315143247,100,31.0533,0.0,0.0,36.65,31.0533,4982.03271484375,358838.96875,1100.6403473017,541590.487618286,37607.5473885557,Asphalt Mix Resurfacing,128176.415402994,false,6.63383446738966e6,6.63383446738966,84.72933151432468,99.99999421876616,15.41269733923181,1.053534577494311e-8,13.052991017388672,4.237627470237993,6.28222544486618e-8,5.6687589187073264e-8,5.668757823185092e-8,8.175830015497876,23.174708768676187,4.20315616984371,154.29255994503316,19.647017544589087,27.40313401449897,11.530305660629866,12.25510390298235,5.507540456131039,4.992948489870019,4.030357252522184,14.320848701137777,8.32679309618321,10.107919184375952,6.279942198274585
