from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,85.7928567460516,464.727315777347,1677.84879113092,472.986279329885,131.407328465872,46.1498220209833,2604.47666030113,34.7791594659219,29.2017141556086,23.5411944840998,6.63604322837441,11.1065414161749,11.5053029033747,5.24808653699831,2.52664376315609,3.49360287170683,1.33587264445645,1.42467206370138,3.99268366820604,3.70180038027462,2.15654981835629,2.27961394161611,1.72541431611389
8,9,0,17.8358342452276,313.9795,4.24166666666667,188.3877,354577.9375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,85.552296175038,172.18042343976,374.807968339448,310.797257217712,44.1074453501629,58.3399292323269,98.9364593776151,407.372507376491,28.985560104285,22.1644562011286,34.3388933748955,9.84177299731654,1.38011936852147,1.00907098629203,0.306868947646687,0.42712835003251,0.277600516765686,0.345515939489038,10.0421564375844,4.17682205067144,1.31268745801339,2.28677051365121,0.849776734923999
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,85.552296175038,122.606610799765,50.3414316257873,287.481531271927,81.6434314287414,11.7189492776939,58.3046338296244,21.2677936715953,183.240215763632,26.7148959068351,7.91916992856167,6.4702975983042,2.63695567332892,0.121407029111783,0.0357327122182912,0.0225234274305413,0.138033473120195,0.166336611469033,3.28713865045679,1.60744385139629,0.548965134743584,0.890595682319767,0.362783444739316
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,85.552296175038,120.886834332977,927.567338017814,1283.57802435877,73.1038813335058,8.9011290494615,44.1870388021293,17.8538964504645,307.885391162707,10.0036538846839,6.99415783195606,3.18927032445075,4.55797346439671,0.885443152958936,0.418744229256267,0.613537436086651,0.344527947984926,0.383305700928107,3.271888947282,1.93886260560778,0.823408180691523,1.11822039068664,0.596217886954687
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,82.6690750601459,15.1093204589096,1.19722912527923,64.952138475926,58.2348372416624,26.2955941261964,71.1037782792531,23.4928702228234,174.890345494491,65.3974859714595,8.31024270475034,12.9186669722951,1.59800466521635,2.15146328790724,0.952820155539484,1.3105002681949,0.301803156312128,0.299122489551254,2.76003895245415,0.676175941652023,0.0930291811735084,0.287781969046313,0.166725929954017
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,85.552296175038,5.63997320517434,867.752114100407,82.7123945806883,42.829835114972,24.9416938891814,41.8750252187348,15.5768653065598,292.29676305479,54.2766767291665,5.81568320007132,8.99561484395273,0.0684676389913985,1.12068991933496,0.4918455483115,0.668941904314595,0.120412887455428,0.112327159387609,2.14520629564331,0.726299662586658,0.0833733784308637,0.355388822985636,0.00131205537293979
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,85.552296175038,368.69854412812,578.727999841639,26.4580298995594,113.784362575355,0.468312938782286,33.3736074542886,17.9983260816954,1385.55641564985,47.7896998720786,7.90831742838072,5.47007763016275,12.1295648849115,4.17736363517553,1.90788386917591,2.71242402385199,1.09206587716874,1.17881674194717,4.80428474037691,3.7980896955462,1.98940000340902,2.29162236022405,1.53860520961889
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,85.552296175038,69.2344769487058,2107.49591216534,74.8531149800421,21.1255641535895,674.563458717409,38.790328679071,2266.16146728888,15.5317651063333,12.8802351191686,44.348239948467,6.73535123423871,1.69096703815105,1.40899552403322,0.49891802337527,0.722988702619208,0.0795923090811607,0.121749331269046,7.77687959431502,2.82084726112091,0.77855339129605,1.53315372072645,0.474631765507473
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,85.552296175038,287.902005436474,942.240991331759,40.1038387624713,763.876463745754,20.9635101998469,28.0778518370315,3.57747494118848,12.1956675810741,7.22847501725932,2.07746385176967,7.50152414853608,12.3245692520039,4.44472984417711,2.01724548471378,2.85212831014441,1.03381797241525,1.10320644598937,2.6385243733886,2.84541311221914,1.67037499468833,1.72913504667683,1.33197793896607
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,85.552296175038,520.610084669663,211.42460022922,37.7746878059828,172.76763618826,26.9034869396135,81.9273968017302,28.2972417349934,0.0598098278231077,28.8436897683063,7.00779193518035,18.53733163448,20.0764686546487,8.06867999350343,3.60186338466697,5.08357009886335,1.66207106875247,1.75252492673324,0.676044739152734,3.16737795383571,2.31936231278542,2.02299258963285,1.93301757059572
21,22,0,22.0450554251194,114.916,1.35583333333333,68.9496,0,0,81.35,100350.467464677,11.5318743191708,84.7567301782422,84.7567301151961,43.1343786671465,25.3320844528817,31.7917365552552,97.356564721169,29.3120233299105,73.3265334435193,26.8525254468473,0.663539235776859,30.8112085563476,6.81536028938078,19.2950182835021,20.9294572479388,8.26867289911479,3.66863446311573,5.1887662252486,1.69122973451232,1.78389428170312,0.758348790072759,3.25649249938288,2.36909517889994,2.07398180943428,1.97159425229861
22,23,0,17.0350852531719,202.532,2.97333333333333,121.5192,536718.759375,3337.916625,3516.316625,258824.84443711,52.4203133935368,68.1161434977578,68.1161434470898,8.85592432428123,58.209351937037,9.05359599711066,65.1564801095545,8.69123436919104,21.5533366046707,15.868636128032,6.76230350469454,27.8058684470024,6.55297357496876,11.9215853091654,0.327311583601448,1.81865467266991,0.79186974060112,1.08887228162092,0.241296843064593,0.237417581191288,2.5203996370497,0.706986392696789,0.0401208923225389,0.293817041056036,0.116257716571735
24,25,0,415.247728076262,59.586,0.720833333333333,35.7516,0,0,43.25,140262.363778957,8.35767320813293,82.6626589595376,85.552296175038,301.321101577845,381.493903213694,21.1092265401463,762.850819079411,19.0669662009281,41.2643454379025,21.1890588398254,32.1522943136746,20.9243178324448,7.83737275515926,24.6476745033251,13.6143823375669,6.98144714824906,3.04582989765267,4.29780812568441,1.30956400317537,1.36935043667459,1.27140837419477,1.6401942938579,1.61988126836244,1.18706900235015,1.41001984093233
6,26,0,411.232997562783,161.441,1.94666666666667,96.8646,0,0,116.8,179829.101044826,29.0317899017778,82.9320205479452,85.552296175038,571.338368366285,402.195287570579,48.8644420333531,950.572318998135,35.3995772063778,56.2005183872845,29.3365281538765,69.5715803240342,58.2384992162765,10.0917050884112,20.0725758567063,8.4153328105935,5.19834078227824,2.32941022540262,3.24306787135655,0.943592356492168,0.976052092791523,2.38749983153658,0.548976202485125,0.991724095091356,0.507144954276962,0.916398531172633
26,27,0,442.198970451893,209.9545,2.48,125.9727,0,0,148.8,139216.041029745,29.2290342863796,84.6590725806452,85.3245903153851,128.476320184568,550.612718404975,35.7703471711513,258.262816015339,30.1045034407634,83.6035450124628,28.9272918982668,9.88824401828416,54.3110372668381,8.99296808413155,21.8064627625803,14.4350863660269,7.04120066782344,3.14590836297317,4.41344963116504,1.37611252356572,1.44005417513927,1.0356466618453,1.88281020001054,1.73080793353962,1.30492915414916,1.49591507450021
