from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
90,91,0,25.9515395522069,194.7115,3.11916666666667,116.8269,0,0,187.15,NaN,67.4602829542618,62.4242051830083,79.0697342306748,63.549284712646,18.7995401553113,0.197154014146411,1.96593836666518,0.522847519484832,0.142025878130792,0.0812545772914812,0.390035324941484,0.584991484287379,0.136362545703804,0.904237663986412,72.1118407594407,0.342164171234032,0.132684794002001,0.21628875763517,0.0823536788098088,0.0880258459387953,0.270808508137449,0.392508219914488,0.172821166321662,0.213716124593966,0.126007195008935
70,92,0,43.8067502141971,114.873,1.44333333333333,68.9238,0,0,86.6,NaN,28.9947697627874,79.5886836027714,79.5886836934176,54.7161213744766,25.4037508442435,0.693982909968769,1.50007590098304,0.0256689230709001,0.386163063890245,0.20155976268365,0.86533346971205,1.31128821357127,0.0747802876851529,3.29620197243702,1.35811908537059,1.4032447515866,0.450447218461746,0.710751045619468,0.194333127664426,0.200667148337925,0.123869534946462,0.348476795519907,0.274458080290787,0.254021675424514,0.228061117856807
128,129,0,485.145489236661,333.336,5.75083333333333,200.0016,0,0,345.05,NaN,140.865524306821,57.9630778148095,79.0697342306708,101.757514250044,49.2829901246832,11.8063345704512,2.37129783163401,2.49372813170543,0.414253889510087,0.497025562063126,0.538747351208314,0.644216354660634,0.397937114296038,0.839510168498711,1.19612262660693,3.51430179704573,102.885238874201,13.6800170625261,1.18252905787687,1.05120942816674,0.420661043502894,0.626221785278503,0.0866108800573551,0.303411329364895,0.315528167301446
130,131,0,97.043354326023,294.6625,5.39833333333333,176.7975,0,0,323.9,NaN,120.70077171097,54.5839765359679,71.4721509906331,7.41497006494799,42.694608847548,1.12755212076404,2.75747477637955,1.58975021281843,0.173714717449699,0.190677143058181,0.231278180830145,0.273288518312447,0.143790637671862,0.356726110837573,0.441503164404984,1.12416008183089,26.7033092903402,2.54611598615597,2.8360146458746,2.58053144385753,0.033757791823171,0.0362134674856936,0.74824185409476,0.25266997747417,1.23002763631753
131,132,0,73.7341361659771,123.021,1.79666666666667,73.8126,0,0,107.8,NaN,42.5904147259821,68.4717996289425,79.0697342306803,54.1232215662747,35.2905397471118,1.86776333666278,2.60060089869889,1.78588891574212,0.171479472440469,0.190512981957994,0.226344624353083,0.266944026943604,0.145768026823894,0.345847129609964,0.434314123845327,1.06619352282162,12.9537510490332,2.45362261686697,3.16674406251832,2.81932570494183,0.0557601970154461,0.0141156321032737,0.644829986669665,0.191852770670935,1.20011809288663
132,133,0,34.9608082963256,406.328,7.31083333333333,243.7968,0,0,438.65,NaN,171.439095127876,55.5788897754474,55.5788897336791,3.46459722176767,1.05681504424686,3.34067981349223,2.44199144091056,2.15353193463193,0.155745829495558,0.17530605278041,0.203216709316774,0.238863090452279,0.136508968975205,0.306145299933643,0.389977983359049,0.905158005512286,6.41668942538513,2.03095706020905,3.58944203392745,3.07850379202803,0.0746892332199453,0.0668008068935054,0.481412571819483,0.111544429870194,1.11305334132922
133,134,0,12.7049840764183,583.5495,9.09833333333333,350.1297,1204687.5,3567,4112.9,NaN,183.861054430492,64.1380655797765,64.1380655315759,12.6727708918763,3.9007137453637,4.28176856666614,2.16133162221342,2.25503887670348,0.140145008812663,0.158445126486557,0.181937211770465,0.213461031872251,0.124259249978036,0.272229172747731,0.3479305722628,0.785848768161079,4.52487342070309,1.71334503279115,3.89257618472882,3.16514057658709,0.0755914028903428,0.0781581454710406,0.39110586512859,0.0778735021133241,1.01507391044165
124,139,0,25.9777985729221,156.2175,1.8575,93.7305,0,0,111.45,NaN,18.4453574542335,84.1009421265141,84.1009420634185,6.86008874102742,4.21889902185798,17.969820999518,0.192656572132203,1.10068417889526,0.0466763303013166,0.0477954271813774,0.0689083224598428,0.0855225470067337,0.032512367377625,0.129596525513745,0.131474843449314,0.843437992470797,2.53967293027172,11.0180079882069,0.0492324171257706,0.0331828403554407,0.00941964528406006,0.0797739913919316,0.108528997363135,0.0844585239226421,0.0528054518387178
146,147,0,3.93932890593285,300.7085,3.36333333333333,180.4251,0,0,201.8,NaN,46.1916618414368,89.4078790882061,89.4078790210164,126.714986216522,19.6896424314952,5.07704637262999,2.6142166205325,6.09892267079145,0.0912940701568801,0.109882095567559,0.112079571069961,0.129549731259477,0.0931777860401807,0.157289118361252,0.21398660547203,0.388212703001768,1.16166841692109,0.722708312072486,70.1197745377545,1.59970466228233,0.124928199549393,0.206311937244308,0.289322796169501,0.172169024574088,0.10469266791255
148,149,0,1.07966718978259,373.6975,4.41333333333333,224.2185,0,0,264.8,NaN,50.559607521929,84.6746601208459,84.6746600572118,29.5483069093434,12.9133330144219,3.8044460903655,1.21127937343199,4.37261547426184,0.0469327010030749,0.0542171006681362,0.0595705513409647,0.0693802081894458,0.0438804391813199,0.0866223020816774,0.112858152184422,0.229333263994509,0.830670261142768,0.453995723404665,1.45634667270915,4.99046519145022,0.039017496518642,0.056092870633514,0.042540251312363,0.0125913273399832,0.488280461547998
151,152,0,32.6424841216816,292.788,3.59583333333333,175.6728,0,0,215.75,NaN,58.3841265204214,81.4242410196987,81.4242409585073,40.2079607733085,14.0385556794673,0.344496142029102,0.356752072779627,31.9775902754115,0.0127582151561925,0.0157830867072731,0.015311191569954,0.0176085576989998,0.0137593181641926,0.0209440738582604,0.0295086263336124,0.0489140120920719,0.111389956325654,0.0861490655975725,1.97526273430022,4.71014005453092,0.0220584264635032,0.0382827131603683,0.0747018110117027,0.0376485423178979,0.0475559461841827
154,155,0,64.9486524374298,337.384,4.08583333333333,202.4304,1203179.659375,4923.07176,5168.22176,NaN,62.0354008638176,82.5740974913318,82.5740974292763,39.2142391383037,38.5571455860725,1.27283892757795,1.26457761019157,1.19069234663706,0.986843590951673,1.03099150148791,1.52922966637716,2.09911676270325,0.552221888700211,1.2314268736243,16.4696557321442,1.48765122468631,0.531684976769625,0.837655539121695,0.252176645374033,0.26242241638628,0.0718922716694022,0.630407798358022,0.397696538943222,0.395042732361823,0.315806850457274
