from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20,Qjk_21,Qjk_22
1,2,0,157.522826532098,65.988,0.769166666666667,39.5928,0,0,46.15,165533.432763229,10.92322016118,85.7915492957746,86.5621244543418,155.189253774724,583.166627256412,142.313692975109,37.0487838582889,12.8999747006124,674.840004202789,12.260942297574,9.8071949114362,7.40036458929169,2.25356493279316,3.20271995037827,3.11369994344009,1.39313281726584,0.630293981696724,0.883032455065554,0.354372219522622,0.368277032001553,1.14561728424581,0.866358185442374,0.532441226471634,0.584943195970258,0.429724428687325
8,9,0,17.8358342452276,313.9795,4.24166666666667,188.3877,354577.9375,1254.69228,1509.19228,271039.549896426,85.1008623567049,74.0226719056975,86.5621244543417,161.933800741324,187.212585383109,87.8075308408617,14.8375844136392,22.2871450856672,31.8326975547678,118.45926508065,10.9813776794814,8.21842088117044,14.5170807029876,3.41966986054227,2.40136236651596,0.326068801932646,0.208002261689789,0.258934654845442,0.335711955627008,0.37266190895662,5.47208258525056,2.23063403097688,0.902581658077995,1.45517619949717,0.640712077231621
12,13,0,8.50068934135928,87.814,1.36916666666667,52.6884,0,0,82.15,310891.644542143,27.3006388738237,64.1368228849665,86.5621244543415,44.4107426280649,12.1569057651248,96.6907603955375,29.2706142205845,7.51216052036034,26.0489347672677,10.2126948509656,56.4242281005804,13.1799401588328,4.08021922911787,3.63387341364214,0.600674747176149,0.250495815552101,0.101411750398186,0.148594734375649,0.0330303786733947,0.0443321785070927,1.7509193727814,0.653882898108413,0.215221164706723,0.422146259768818,0.137359284801762
13,14,0,10.7149534878732,133.228,1.94,79.9368,0,0,116.4,274960.242463544,36.632403182933,68.6742268041237,86.5621244543416,37.419960156914,283.370286445029,670.452962446852,23.577227091331,7.13148464929967,16.4909047123644,7.16050544140777,124.133901482951,4.60101101406047,2.98107828522657,1.94800410899807,1.17591991509689,0.126120501045848,0.0580167031536627,0.0802757133385243,0.0930198763587583,0.103529070120982,1.37775913814974,0.612790246154351,0.252499617177788,0.402111237827219,0.179172227427638
12,15,0,3.81274084456477,90.895,1.52833333333333,54.537,0,0,91.7,465925.111398882,42.3502630006014,59.4732824427481,59.4732824072993,12.9401804634331,8.78963523738601,20.2946012794755,15.0532946927884,7.48853527314082,19.9392471449763,7.31739811235154,38.9086015762273,17.0142059417539,2.84919487543789,3.64280056133542,0.324925647999764,0.516059943819061,0.21677201929333,0.312183836101708,0.0518169247824515,0.0462308557177803,1.12892295417355,0.317294487659675,0.0489958386545385,0.197484374803902,0.011558653174342
15,16,0,41.2438203598992,167.5675,2.685,100.5405,0,0,161.1,299174.881902869,50.131987023259,62.4087523277467,86.5621244543416,26.3113720248713,269.632230036919,34.8968060450981,12.3239120934136,10.0215623958252,14.5515937234703,5.84865990351519,115.336119588301,18.4640206502937,2.36130452099743,3.33255282535635,0.0884222095732235,0.394113610153801,0.165807677248464,0.238521769387746,0.0343147869068031,0.0292253195934597,0.966779972388548,0.29053727200255,0.0555151514397071,0.181365535542058,0.0211208759272454
16,17,0,403.573245027922,116.749,1.39583333333333,70.0494,0,0,83.75,146524.520097305,17.1065911968403,83.6410746268657,86.5621244543417,178.188504032769,233.315783679851,0.0286932855187668,39.3744960065291,3.42341586686178,12.7103066666111,7.16433727715959,373.350411672074,20.1265898414295,3.23612504658236,1.14338443085038,3.5512389885061,1.17439949773279,0.506855887400758,0.720993679289308,0.32919315609049,0.347681894448728,1.78342745410888,1.09117036187747,0.583464074230374,0.734314265888171,0.452032532773045
10,18,0,222.063429687399,93.252,1.11,55.9512,0,0,66.6,194213.946955775,18.1108389815199,84.0108108108108,86.5621244543417,22.8303038464022,638.929805304854,25.8758600148262,6.32085662276937,211.427123281364,15.1285078010389,670.147436793737,6.32355804878,5.01799288546994,19.0072660228729,2.27708356030368,1.36037840937292,0.16444781509648,0.145293276753423,0.165509215278743,0.267649872386386,0.298150549410523,4.94986479669228,1.87923324590259,0.740771041192667,1.21926737423412,0.522581583996993
6,20,0,63.8881073432384,234.8035,2.85416666666667,140.8821,0,0,171.25,180556.475158965,42.395292314988,82.2669197080292,86.5621244543417,101.483389225959,419.379106382808,16.2044115017386,305.01013447157,7.98323782983629,8.1880994087135,1.98521034839713,2.00506783553882,5.5819656989316,0.891829972843713,3.56491110539028,4.23915959099206,1.65716556066458,0.711627628810399,1.0152119383176,0.381637424239178,0.395418237663175,0.866370994294157,0.846747268162247,0.551616597212395,0.573221087433373,0.449621253595738
20,21,0,38.4932302955194,82.3785,0.984166666666667,49.4271,0,0,59.05,136137.78109061,11.2148261995728,83.7038103302286,86.5621244543417,259.405247971535,185.856388773786,14.4287438498591,63.5135975031684,9.75033772562653,26.3873619078377,11.1612461170301,3.56161389014098,14.5464153017331,3.35876754198424,7.76807573546141,6.14478393241831,2.70146009376034,1.1383315356439,1.63618500594855,0.521176213733934,0.530028717201814,0.577326055806571,0.576503202935094,0.587313165257622,0.408272771340664,0.51614091731619
