from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost
103,338,1,,183888.553271785,11033.3131963071,110.333131963071,1944034.6875,7592.57175,7702.90488196307,571870.214497833,105160386.403232
96,339,1,,126191.115516542,7571.46693099252,75.714669309925,0,0,75.714669309925,515279.125280295,65023647.6215084
99,339,1,,95395.1655733315,5723.70993439989,57.2370993439989,0,0,57.2370993439989,511821.61348681,48825307.5625839
107,340,1,,63445.6652561451,3806.73991536871,38.067399153687,0,0,38.067399153687,730367.842252926,46338673.6334321
109,340,0,7.02126338682551,49253,39.5,29.5518,0,0,39.5,402893.384639275,19843707.8736382
122,341,1,,98050.4950088873,5883.02970053324,58.8302970053324,2057986.25,8379.99975,8438.83004700533,445445.847722708,43676185.868865
341,342,0,78.6444293526245,60285,42.7,36.171,0,0,42.7,129910.059186063,7831627.91803181
128,342,1,,225653.809926868,13539.2285956121,135.392285956121,0,0,135.392285956121,539720.225491265,121789925.176692
126,182,1,,162206.768183162,9732.40609098972,97.3240609098973,0,0,97.3240609098973,544492.369784643,88320347.6031581
185,343,0,54.7850293729073,110202,101.75,66.1212,0,0,101.75,279055.940294682,30752522.7323545
187,343,1,,195780.288024871,11746.8172814923,117.468172814923,0,0,117.468172814923,521450.494459677,102089727.996027
134,232,0,16.9898423650683,227649,142.95,136.5894,0,0,142.95,115902.872717689,26385173.0713092
106,344,1,,223285.887529058,13397.1532517435,133.971532517435,1701289.0625,8206.5,8340.47153251744,488430.609037933,109059662.035393
117,344,1,,234991.938654398,14099.5163192639,140.995163192639,1632187.5,5862,6002.99516319264,458570.615835577,107760398.025143
117,345,0,7.77411302571999,438522,527.15,263.1132,0,0,527.15,401217.032799853,175942495.657457
142,346,1,,59086.6211034789,3545.19726620873,35.4519726620873,3299140,11871.99975,11907.4517226621,821384.387846197,48532828.1049812
199,233,1,,597994.183379867,35879.651002792,358.79651002792,612644.25,1348.673076,1707.46958602792,443965.865466478,265489005.168162
347,348,1,,271177.05032149,16270.6230192894,162.706230192894,0,0,162.706230192894,614865.445044118,166737397.731674
151,348,0,25.481697238093,94111,68.1,56.4666,0,0,68.1,151276.272025319,14236761.2365748
105,113,1,,108434.54029625,6506.072417775,65.0607241777501,0,0,65.0607241777501,524921.034932538,56919571.1147416
114,349,0,773.744653113492,110478,102.25,66.2868,0,0,102.25,282313.207631233,31189398.5526834
349,350,0,516.350165458438,299699,211.6,179.8194,0,0,211.6,107817.357890067,32312754.3422952
350,351,0,535.710390606613,313052,243.15,187.8312,2367087.8125,10268.49975,10511.64975,214053.242206752,67009795.5793081
351,352,1,,371215.72488801,22272.9434932806,222.729434932806,3299140,11871.99975,12094.7291849328,428408.829407624,159032094.156975
352,353,0,77.1685509373744,151074,511.7,90.6444,0,0,511.7,470629.600072396,71099896.2013372
353,354,1,,537042.787571437,32222.5672542862,322.225672542862,0,0,322.225672542862,393677.969786093,211421914.299387
354,355,0,11.9364676536807,147349.5,138.15,88.4097,0,0,138.15,291121.488270155,42896605.7358632
186,356,0,224.583169734792,198229.5,179.8,118.9377,0,0,179.8,343848.228289968,68160862.3698062
356,357,1,,384412.193670679,23064.7316202407,230.647316202408,0,0,230.647316202408,481521.676488605,185102803.958968
191,357,0,30.3535117990415,84350.5,115.6,50.6103,0,0,115.6,511191.43330997,43119252.9954126
358,359,1,,337103.48091026,20226.2088546156,202.262088546156,1159498.125,2481.384135,2683.64622354616,527650.433624595,177872797.878659
359,360,0,28.9964928128643,212693.5,152.7,127.6161,0,0,152.7,114519.995177884,24357658.5943673
360,361,1,,1818953.45151773,109137.207091064,1091.37207091064,1124027.78125,4233.689235,5325.06130591064,326654.134710834,594168665.784809
361,362,0,0.0215944489588963,99149,93.4,59.4894,0,0,93.4,214053.242206752,21223164.9115573
362,363,0,0.0302197236367678,149838,139.25,89.9028,0,0,139.25,216596.325846862,32454360.2722421
363,364,0,0.181304524916991,436369,336.3,261.8214,0,0,336.3,232811.787130984,101591846.73856
364,365,0,0.137505625527375,270382,235.65,162.2292,0,0,235.65,234725.177781628,63465463.0189522
365,366,0,0.364792885523899,1025292,926.6,615.1752,968179.5625,4542.64275,5469.24275,262341.01728924,268976146.298519
208,366,1,,177291.626031322,10637.4975618793,106.374975618793,0,0,106.374975618793,472479.454802227,83766650.8082793
91,367,0,146.96302009611,130443,99.05,78.2658,0,0,99.05,394950.414282728,51518516.8902819
158,368,0,2.82738616658397,106710.5,97.85,64.0263,0,0,97.85,275860.279420093,29437188.3470578
223,369,1,,336188.978661328,20171.3387196797,201.713387196797,0,0,201.713387196797,620699.691398296,208672395.306595
369,370,0,53.6834712777857,172888,125.75,103.7328,0,0,125.75,140646.984213585,24316175.8067183
225,370,0,58.268421732301,222647,226.3,133.5882,0,0,226.3,416384.211055474,92706695.4388681
201,371,0,17.9209339940281,116467.5,83.45,69.8805,0,0,83.45,172253.672468297,20061954.5982014
371,372,0,4.86127844999998,119778.5,81,71.8671,0,0,81,184340.647848149,22080046.2882795
372,373,0,71.3365977384555,31971.5,21.45,19.1829,0,0,21.45,197222.234308264,6305490.66418666
90,374,0,38.9202297343596,94358,70.2,56.6148,0,0,70.2,137049.659351464,12931731.7570854
375,376,1,,158362.357348208,9501.74144089248,95.0174144089247,0,0,95.0174144089247,714820.783253537,113200704.317523
376,377,0,80.0472670735174,154763.5,111.45,92.8581,0,0,111.45,148211.473388263,22937726.3617244
377,378,0,51.2249871545082,185332,132.9,111.1992,0,0,132.9,146608.333486311,27171215.661685
378,379,0,146.289820276415,63894,47.95,38.3364,0,0,47.95,372461.307409754,23798042.7756388
379,380,0,46.60053385096,153385.5,193.9,92.0313,1944034.6875,7592.57175,7786.47175,580018.74199299,88966464.7499658
380,381,1,,325070.842202587,19504.2505321552,195.042505321552,1723632.8125,7621.5,7816.54250532155,530108.000036461,172322654.030181
165,381,1,,147618.823164198,8857.12938985188,88.5712938985186,1100245.53125,5864.35725,5952.92854389852,507785.387751413,74958681.3598395
382,383,1,,88008.8937377661,5280.53362426597,52.8053362426597,0,0,52.8053362426597,493486.974637318,43431242.7118274
383,384,0,3.17038977971241,189605.5,283.8,113.7633,0,0,283.8,435837.413409994,82637170.6883086
384,385,0,4.3515679046908,97939,149.1,58.7634,0,0,149.1,490307.44563469,48020220.9180159
385,386,1,,116649.434658995,6998.9660795397,69.9896607953971,2368829.53125,7728,7797.9896607954,689719.25061085,80455360.6571814
386,387,0,23.2431926125469,50374,37,30.2244,0,0,37,149315.220990472,7521604.94217404
387,388,0,14.8992925726711,96168,69.45,57.7008,0,0,69.45,169153.466229246,16267150.5403341
254,388,0,19.6900090674251,150777.5,153.6,90.4665,0,0,153.6,632488.937736414,95365100.8095522
389,390,0,300.264608361968,101904,89.1,61.1424,729394.53125,3698.25,3787.35,378436.087668091,38564151.0777291
390,391,0,345.951889237183,59159.5,41.75,35.4957,0,0,41.75,153961.206407036,9108267.99043705
391,392,0,246.415356579711,49742,38.6,29.8452,0,0,38.6,458797.600862654,22821510.2621101
392,393,0,262.546414224041,43989.5,43.15,26.3937,0,0,43.15,409816.044186581,18027602.8757456
267,393,0,219.819043323265,84145.5,78.6,50.4873,0,0,78.6,384749.493645724,32374938.5175663
224,394,1,,181854.991040678,10911.2994624407,109.112994624407,0,0,109.112994624407,544535.056677576,99026417.8534357
395,396,0,12.4843191215725,57775,86.7,34.665,0,0,86.7,348256.045188755,20120493.0107803
396,397,0,0.251117421736804,45453,68.3,27.2718,0,0,68.3,389462.592430657,17702243.2137507
397,398,1,,306382.599495282,18382.9559697169,183.829559697169,1560625,7489.5,7673.32955969717,402639.359650781,123361693.668922
398,399,0,7.83225749356403,152335,140.9,91.401,0,0,140.9,269955.169376537,41123620.7269748
399,400,0,3.9277882564199,60665,57.3,36.399,0,0,57.3,218351.479819774,13246292.5232666
108,401,0,40.5470741634052,38526.5,33.45,23.1159,0,0,33.45,447789.429514798,17251759.4562019
401,402,1,,525201.939831035,31512.1163898621,315.121163898621,0,0,315.121163898621,518941.295950271,272548975.291514
403,404,0,82.2824508257847,58951.5,145,35.3709,0,0,145,524128.718401645,30898174.1428546
167,404,0,84.6357658690989,225328.5,208.5,135.1971,0,0,208.5,260404.494109063,58676554.050854
172,405,0,0.32955430115737,100625,151.05,60.375,0,0,151.05,336790.425032546,33889536.5188999
405,406,1,,125508.031439015,7530.4818863409,75.3048188634091,0,0,75.3048188634091,368132.972017362,46203644.6256931
406,407,0,24.2285779801809,340161,532.7,204.0966,0,0,532.7,336653.396411859,114516355.976854
286,407,0,35.7232324645457,106515.5,122.3,63.9093,0,0,122.3,431178.296918169,45927171.8853872
298,300,1,,137130.812785655,8227.8487671393,82.2784876713927,0,0,82.2784876713927,508709.147188001,69759698.825388
225,408,0,4.92248099732006,185668,246.9,111.4008,0,0,246.9,445096.887412881,82640248.8921748
408,409,1,,413350.686207019,24801.0411724211,248.010411724212,1560625,7489.5,7737.51041172421,516781.974784768,213612183.896702
272,409,0,54.1902037454959,209344,271.1,125.6064,1560625,7489.5,7760.6,410339.914963677,85902199.158156
410,411,0,4.95957077774031,78914,56.9,47.3484,0,0,56.9,157537.004231758,12431875.151945
304,411,0,116.603188603276,62345.5,44.5,37.4073,0,0,44.5,161486.805042306,10067975.6037651
244,412,1,,106725.368364954,6403.52210189724,64.0352210189727,0,0,64.0352210189727,458523.706836626,48936111.5162031
412,413,1,,293940.883433057,17636.4530059834,176.364530059834,0,0,176.364530059834,379757.020032401,111626113.958229
413,414,1,,816028.127803255,48961.6876681953,489.616876681953,1136495.53125,6570.85725,7060.47412668195,391396.86478569,319390850.79913
415,416,1,,264445.664150273,15866.7398490164,158.667398490164,0,0,158.667398490164,485327.314450152,128342704.000039
416,417,1,,485207.907764703,29112.4744658822,291.124744658822,1032500,5827.081725,6118.20646965882,443055.414781063,214973990.829742
417,418,1,,209132.424754409,12547.9454852645,125.479454852646,0,0,125.479454852646,606193.317763318,126774678.413763
314,418,0,11.1191058820723,42152,46.25,25.2912,0,0,46.25,675869.731878186,28489260.9381293
315,419,1,,213079.160816295,12784.7496489777,127.847496489777,0,0,127.847496489777,545594.506293339,116254819.546965
419,420,0,80.5814692681228,285175,230,171.105,0,0,230,282314.905890356,80509153.2872823
319,420,0,76.3145320492298,133293,129.9,79.9758,1035468.75,3146.581725,3276.481725,275058.110949961,36663320.7828532
27,421,0,145.712201499951,97108.5,75.8,58.2651,0,0,75.8,310199.888639588,30123045.8859574
421,422,0,133.150396613936,105169.5,80.85,63.1017,684707.353125,4722.524205,4803.374205,297236.555272272,31260219.8997072
16,424,0,365.007655684315,89308,61.3,53.5848,0,0,61.3,124071.104886929,11080542.2352419
28,425,0,364.954362674257,72747.5,55.55,43.6485,0,0,55.55,344610.557848956,25069556.5571169
30,426,0,98.4582903438424,126341.5,90.4,75.8049,0,0,90.4,113931.77523883,14394311.3813366
35,427,0,1159.35473900655,42056,38.3,25.2336,0,0,38.3,422632.649622209,17774238.7125116
327,427,0,1505.07724823118,76053.5,56.7,45.6321,0,0,56.7,117083.770022411,8904630.50339944
52,428,0,333.467037266659,161349,121.25,96.8094,774799.09375,3649.74999,3770.99999,284807.979754983,45953482.7254868
428,429,0,318.701459749324,72044,56.95,43.2264,850840.78125,4121.49999,4178.44999,280600.230203576,20215562.9847864
429,430,0,318.311343589086,73343.5,52.15,44.0061,0,0,52.15,138095.530938885,10128409.5734161
430,431,0,327.580003424007,45608,32.5,27.3648,0,0,32.5,118216.819018292,5391632.68178626
432,433,0,380.055491981913,91698.5,81.9,55.0191,685711.8125,3855.50001,3937.40001,300207.969383274,27528620.4804921
433,434,0,422.277974255456,144257,104.3,86.5542,0,0,104.3,113861.472135191,16425314.3858062
434,435,0,422.553582623081,34982.5,39.1,20.9895,0,0,39.1,508229.066847685,17779123.3309991
435,436,0,288.890869746621,101083,78.6,60.6498,0,0,78.6,327645.181750008,33119357.9068361
44,437,0,14.5934938198051,142175,148.3,85.305,0,0,148.3,665557.267579378,94625604.5180981
435,438,0,106.625400498085,117661,124.9,70.5966,0,0,124.9,446062.505352007,52484160.4422225
438,439,0,227.402434904505,51104.5,53.95,30.6627,1193822,4878.07176,4932.02176,488412.696937153,24960086.6706247
439,440,0,227.022585654013,44322,40.9,26.5932,0,0,40.9,334593.366793732,14829847.2030318
65,440,0,123.137245899543,89102.5,66.05,53.4615,0,0,66.05,153279.278974709,13657566.954844
440,441,0,108.942338961094,54628,40.85,32.7768,0,0,40.85,136522.353002995,7457943.09984761
441,442,0,1290.72462328753,51755.5,36.65,31.0533,0,0,36.65,128176.415402994,6633834.46738966
332,442,0,1430.23851892333,102511.5,72.55,61.5069,0,0,72.55,136386.203844844,13981154.3354407
74,337,0,330.866480920616,55641,41.75,33.3846,0,0,41.75,375592.893826256,20898364.2053867
155,334,0,93.7692666121093,80957.5,57.6,48.5745,0,0,57.6,138438.224955397,11207612.5968266
75,443,0,48.5774549538888,81655,76.85,48.993,0,0,76.85,387179.097686835,31615109.2216185
443,444,0,61.0487332921755,120052,111.3,72.0312,0,0,111.3,316630.235628573,38012093.0476814
99,444,0,30.8149385246111,94528,67.8,56.7168,0,0,67.8,117890.895985607,11143990.6157275
111,445,0,643.474175248059,56016.5,40.15,33.6099,0,0,40.15,192420.89754675,10778745.2074275
114,445,0,128.685199937951,101445,71.75,60.867,0,0,71.75,130468.673156275,13235394.5483383
349,445,0,514.788975310109,109390.5,77.25,65.6343,0,0,77.25,119660.797436877,13089754.4620187
351,446,0,569.320286530467,364367.5,257.35,218.6205,0,0,257.35,94103.9021466219,34288403.5654093
346,446,0,571.855391100263,392392.5,277.05,235.4355,0,0,277.05,94103.9021466219,36925665.4230683
140,346,0,696.618932317409,222913.5,218.5,133.7481,3299140,11871.99975,12090.49975,244187.137907966,54432609.5660474
140,447,0,165.435030196889,143811,207.6,86.2866,0,0,207.6,500736.356079904,72011396.1042071
182,447,0,505.063132296853,44423,31.8,26.6538,0,0,31.8,144242.761758089,6407696.20557959
128,183,0,411.451843635842,138079,131.3,82.8474,0,0,131.3,279316.034622539,38567678.7446456
142,448,0,388.326285625366,153745,108.8,92.247,0,0,108.8,167990.42899964,25827688.5065497
449,450,0,422.782328784356,330859.5,321.9,198.5157,0,0,321.9,335327.334272654,110946234.153783
450,451,0,741.873731187087,164219,178.7,98.5314,0,0,178.7,470377.217848115,77244876.3377996
181,452,0,127.677457580493,131406.5,99.15,78.8439,0,0,99.15,436286.899781,57330934.496072
452,453,0,141.78783842585,44233,33.35,26.5398,0,0,33.35,458075.624205392,20262059.0854771
454,455,0,121.719268283646,182113.5,241.2,109.2681,0,0,241.2,541744.742966664,98659031.2482596
455,456,0,207.200531815899,97824.5,82.7,58.6947,0,0,82.7,437937.155237846,42840983.2425647
456,457,0,231.465132018172,125138.5,104.75,75.0831,0,0,104.75,438681.597717481,54895957.115969
458,459,0,203.31143308626,111882.5,78.95,67.1295,0,0,78.95,162586.286457263,18190560.1945547
196,460,0,239.835012471108,69498,68.45,41.6988,0,0,68.45,405840.41215441,28205096.9639072
154,461,0,12.9230173451681,132732,119.75,79.6392,0,0,119.75,326215.59473365,43299248.3201868
461,462,0,2.29175684465999,407212,380.1,244.3272,0,0,380.1,266508.798333976,108525580.787175
462,463,0,0.124421943113026,1801830.5,2151.9,1081.0983,779898.315625,3200.42856,5352.32856,389059.644619948,701019533.995383
463,464,0,0.0308855893480896,307526.5,206.65,184.5159,0,0,206.65,113341.461209981,34855502.8707912
209,464,0,0.0186766713509012,247988,150.15,148.7928,0,0,150.15,117941.800803775,29248151.2977266
367,465,0,132.934245958416,60750,47.3,36.45,0,0,47.3,345588.498118651,20994501.2607081
465,466,0,102.042609001562,124107.5,87.9,74.4645,0,0,87.9,142802.975410747,17722920.2707893
158,466,0,134.546052032809,76090.5,53.75,45.6543,0,0,53.75,117364.639703318,8930334.11734532
224,369,0,60.2619458484953,212211,153.15,127.3266,0,0,153.15,142430.411550443,30225300.0655311
173,467,0,25.3125778875173,143473.5,187.2,86.0841,0,0,187.2,336653.396411859,48300841.0700969
406,467,0,24.697184939996,71187,80,42.7122,0,0,80,341464.620590583,24307841.9459818
288,468,0,66.0716831684924,236981,214.1,142.1886,0,0,214.1,417092.018547198,98842883.6473335
468,469,0,60.9878764691663,65724.5,56.95,39.4347,2257262.375,7248.249975,7305.199975,468753.398433196,30808582.7353226
469,470,0,47.8858137112634,107823,99.6,64.6938,546909.40625,3300.249975,3399.849975,468753.398433196,50542397.6792625
254,472,0,269.859803331783,135206.5,119,81.1239,0,0,119,326722.627349952,44175022.9147913
469,473,0,42.9808082869694,93774,71.25,56.2644,0,0,71.25,468753.398433196,43956881.1846745
292,473,0,34.3496127675233,122936.5,141,73.7619,757492.53125,3907.5,4048.5,731795.975187263,89964435.9036089
294,474,0,109.691797920251,69564,61.7,41.7384,0,0,61.7,355313.22077875,24717008.890253
474,475,0,149.002581741089,43198.5,31.05,25.9191,0,0,31.05,176994.295010347,7645888.05300448
475,476,0,121.074294141234,215309.5,157.35,129.1857,0,0,157.35,150314.349912135,32364107.5224068
296,476,0,104.978409388749,116479,99.85,69.8874,0,0,99.85,346770.133532472,40391438.3837288
276,477,0,25.9585669327075,142334,173.75,85.4004,0,0,173.75,578080.586789629,82280522.240115
477,478,0,47.5752025555432,80592,80.8,48.3552,0,0,80.8,627279.932853181,50553744.3485036
478,479,0,18.4729464994317,53975,50.05,32.385,0,0,50.05,374927.908861573,20236733.8808034
479,480,0,267.346008654685,113266.5,81.05,67.9599,0,0,81.05,158295.101782051,17929532.1459967
6,323,0,96.0956512638879,342162,242.6,205.2972,0,0,242.6,162092.972006615,55462055.4877274
322,358,0,10.4807137168658,295939,263.7,177.5634,0,0,263.7,281567.404941428,83326776.2509613
7,482,0,30.5789099079467,253872.5,187.3,152.3235,0,0,187.3,100688.461972808,25562031.5621917
483,484,0,0.0252463991714781,355203.5,522.2,213.1221,0,0,522.2,345966.32028999,122888447.849125
361,484,0,0.0557329158537215,950953.5,1291.15,570.5721,839340.290625,4381.380825,5672.530825,336653.396411859,320141725.604745
364,485,0,0.0437988993896152,231654.5,220.5,138.9927,0,0,220.5,284854.363877437,65987795.2368457
328,486,0,15.6530931021193,61585,46.7,36.951,0,0,46.7,375318.357932442,23113981.0732694
48,329,0,14.2881731079386,51566.5,38.8,30.9399,0,0,38.8,468753.398433196,24171972.1203054
323,487,0,35.1830532906357,90871,87.75,54.5226,0,0,87.75,283180.020932113,25732851.682122
359,487,1,,308775.779135204,18526.5467481122,185.265467481123,853437.509375,2800.64166,2985.90712748112,510265.42010208,157557602.657772
41,359,1,,1360727.19508947,81643.6317053682,816.436317053685,746351.46875,1953.821175,2770.25749205369,445097.573569886,605656372.82488
9,41,0,83.5239759849416,216822,162.6,130.0932,354577.9375,1254.69228,1417.29228,98519.0386159311,21361094.9907834
360,487,0,28.7141956761985,195211,184.25,117.1266,853437.509375,2800.64166,2984.89166,255597.560064427,49895455.2977369
426,488,1,,221879.924441542,13312.7954664925,133.127954664925,0,0,133.127954664925,498109.216218251,110520435.258141
488,489,0,1.12854222566312,68261,74.5,40.9566,0,0,74.5,417610.845571091,28506533.9295282
489,490,0,3.29615984813684,63111,45.2,37.8666,0,0,45.2,121344.18685417,7658152.97655352
432,490,0,100.0363222381,148198,179.55,88.9188,850840.78125,4121.49999,4301.04999,438548.194811831,64991965.3747237
57,432,0,42.3930967387875,74929.5,69.35,44.9577,685711.8125,3855.50001,3924.85001,282710.570982035,21183361.7283984
51,491,0,15.368582913835,79480.5,76.75,47.6883,0,0,76.75,303696.511145898,24137950.5541316
491,492,0,2.06836682618737,376179.5,351.9,225.7077,619027.784375,3428.75001,3780.65001,288950.46735079,108697242.332787
492,493,1,,88881.4231565276,5332.88538939166,53.3288538939166,0,0,53.3288538939166,478196.095668543,42502749.5309151
461,493,1,,421627.121247946,25297.6272748768,252.976272748768,0,0,252.976272748768,523024.584797809,220521350.030202
210,464,1,,519518.573641576,31171.1144184946,311.711144184946,0,0,311.711144184946,485184.196651113,252062201.79762
359,482,0,26.0113238836068,349054,250.25,209.4324,0,0,250.25,117813.308980554,41123206.7528983
15,424,0,24.5516798266794,119115,111.25,71.469,0,0,111.25,296821.777159198,35355925.9863179
13,15,0,36.3273329700381,99795.5,95.4,59.8773,0,0,95.4,297381.71829766,29677357.2683741
42,494,0,0.0427637415726967,569191.5,537.5,341.5149,0,0,537.5,282484.297900582,160787661.248479
361,494,0,0.0557329158537215,154809.5,164.35,92.8857,0,0,164.35,362807.890893483,56166108.1852747
83,493,0,9.79104565175663,102479.5,110.75,61.4877,0,0,110.75,571101.919835808,58526239.1938137
495,496,0,100.187194329911,78797,55.6,47.2782,0,0,55.6,141118.435177437,11119709.3366765
496,497,0,34.4299047073516,107339.5,75.8,64.4037,0,0,75.8,141763.198272729,15216790.8209956
497,498,0,22.9467991066924,36700,33.3,22.02,0,0,33.3,334026.667813029,12258778.7087382
79,498,0,0.421820566903857,92072.5,85.1,55.2435,0,0,85.1,286263.815867775,26357025.1864857
79,92,0,1.42237838206492,142626,188,85.5756,0,0,188,497610.023096631,70972127.1541801
93,499,0,96.5108214689904,108988.5,79.55,65.3931,0,0,79.55,162351.313287223,17694426.1082045
75,499,0,90.5063341423535,115169,110.1,69.1014,0,0,110.1,326742.154235531,37630567.1611519
498,500,0,22.5249785397886,61904.5,63.8,37.1427,0,0,63.8,537145.41522748,33251718.3569495
81,500,0,34.216097832541,98344.5,86.95,59.0067,0,0,86.95,365422.99601433,35937341.8315313
362,494,0,0.00862527467787152,206329,154.9,123.7974,0,0,154.9,214053.242206752,44165391.4112769
363,462,0,0.862917213074451,1522343,1528.9,913.4058,921649.315625,4472.21421,6001.11421,373225.151357926,568176696.593679
462,501,0,6.0647077075293,439381.5,315.85,263.6289,0,0,315.85,129399.352175513,56855681.4579052
82,502,0,299.933369946147,56883,40.45,34.1298,0,0,40.45,157742.117668693,8972844.87934826
502,503,0,30.5054952455349,42710,39.45,25.626,0,0,39.45,337921.582846221,14432630.8033621
503,504,0,33.2255737722381,145845.5,135.7,87.5073,0,0,135.7,272510.869643494,39744484.0385902
97,504,0,33.2255737722381,34825,32.35,20.895,0,0,32.35,357824.230766431,12461228.836441
161,221,0,0.46474356504486,130514,177.7,78.3084,1944034.6875,7592.57175,7770.27175,472737.444038914,61698854.7712948
289,505,0,114.625408133789,130795,117,78.477,2579412.65625,8335.250025,8452.250025,443621.198839317,58023434.7021885
505,506,0,36.8651244878287,118476,109.7,71.0856,2579412.65625,8335.250025,8444.950025,344905.568106562,40863032.086993
506,507,0,31.7251533104316,114882,172.55,68.9292,0,0,172.55,577109.893156128,66299538.7455623
507,508,0,27.3805395035892,48261,52,28.9566,0,0,52,618377.094114953,29843496.9390817
509,510,0,6.10636637376902,115879,175.05,69.5274,2391153.75,8142,8317.05,468838.405525954,54328525.593942
510,511,0,10.5945763549632,50919,76.75,30.5514,0,0,76.75,548921.935123929,27950556.0145753
512,513,0,6.14447052452282,100686,109.65,60.4116,0,0,109.65,569288.693883595,57319401.4323637
211,514,0,2.54649810774753,1038549,735.2,623.1294,1010610.125,4854.42855,5589.62855,131196.803378693,136254308.952138
516,517,0,83.2121406996247,171595,126.55,102.957,0,0,126.55,156809.432901218,26907714.6386845
517,518,0,254.126365170164,153520.5,116.55,92.1123,0,0,116.55,342413.776133054,52567534.1188345
518,519,0,288.421614614301,874912,633.4,524.9472,1505677.09375,6615,7248.4,139562.952454211,122105301.857619
227,519,0,287.69575799673,326706.5,233.45,196.0239,0,0,233.45,139647.819246874,45623850.2587788
214,520,0,427.690967607328,49349,35.95,29.6094,0,0,35.95,206077.345441219,10169710.9201787
520,521,0,437.83684685254,76131.5,54.05,45.6789,0,0,54.05,161459.426689245,12292148.3429923
521,522,0,2.12121528424331,157472,100.3,94.4832,0,0,100.3,163007.861060581,25669173.8969318
523,524,0,38.4672180832314,86828.5,63.75,52.0971,0,0,63.75,143668.197988769,12474494.1290678
303,526,0,19.4166793862341,352953,340.2,211.7718,1024375,4298.3725875,4638.5725875,396883.422613973,140081194.66187
277,527,0,226.222251347546,235718.5,210.75,141.4311,0,0,210.75,468753.398433196,110493847.948575
483,491,1,,444520.412296988,26671.2247378193,266.712247378193,536718.759375,3337.916625,3604.62887237819,537516.776751339,238937179.218053
25,426,0,1.49044291902773,344858.5,339.2,206.9151,774799.09375,3649.74999,3988.94999,287185.518839881,99038367.2488431
528,529,0,83.8163332100284,38842,48.2,23.3052,0,0,48.2,561659.18774075,21815966.1702262
529,530,0,140.596890285892,43076,41.2,25.8456,0,0,41.2,371296.377560975,15993962.7598166
25,531,0,69.926063679175,208175,157.3,124.905,774799.09375,3649.74999,3807.04999,305363.953751099,63569141.072135
488,531,0,89.7983221931567,93084,71.7,55.8504,0,0,71.7,273851.551331113,25491197.8041053
488,532,0,88.6697799674936,67706,55.8,40.6236,0,0,55.8,251352.496743898,17018072.1445424
326,532,1,,223525.23050629,13411.5138303774,134.115138303774,0,0,134.115138303774,475276.268059696,106236237.372213
33,326,0,23.3636180643578,152912.5,141.8,91.7475,0,0,141.8,344030.594130851,52606578.2250337
52,491,0,0.198468324405787,129511.5,151.65,77.7069,0,0,151.65,508745.968110162,65888453.4488993
428,489,0,2.16761762247372,151170.5,111.9,90.7023,0,0,111.9,125542.103035313,18978262.4868998
490,533,0,5.93970939947696,70644,50.2,42.3864,0,0,50.2,127087.841273578,8977993.45893064
533,534,0,5.23887192555223,169467,124.2,101.6802,0,0,124.2,122201.780718317,20709169.172991
534,535,1,,149264.186191201,8955.85117147206,89.5585117147205,850840.78125,4121.49999,4211.05850171472,586878.979218618,87600013.2257898
38,535,0,13.1624319536979,64874,56.15,38.9244,850840.78125,4121.49999,4177.64999,282195.735321351,18307166.1332373
59,66,0,22.6805826446088,85280,81.3,51.168,0,0,81.3,280174.137255219,23893250.4251251
59,330,0,28.6656791080601,54639.5,50.9,32.7837,0,0,50.9,240448.498936855,13137985.7576603
330,435,0,53.7907392511336,134350,125.55,80.61,0,0,125.55,262622.906266348,35283387.4568839
537,538,0,19.5516269975356,115605,86.75,69.363,0,0,86.75,401427.198577725,46406991.2915779
63,440,0,10.6860265504337,105447,98.4,63.2682,0,0,98.4,308905.738752069,32573183.4341894
440,539,0,41.5831870630046,44857.5,33.4,26.9145,0,0,33.4,129343.967980088,5802047.0436668
50,539,0,56.400904931376,59973.5,43.8,35.9841,0,0,43.8,150867.764436586,9048067.87043759
496,540,0,65.7572896225591,84072,66.55,50.4432,0,0,66.55,298466.846884691,25092704.7512897
79,540,1,,114613.046526208,6876.78279157248,68.7678279157247,0,0,68.7678279157247,584849.485006525,67031381.2358816
333,503,1,,97723.293086645,5863.3975851987,58.633975851987,0,0,58.633975851987,632550.578100228,61814925.5358153
503,541,1,,151302.568846445,9078.1541307867,90.7815413078668,0,0,90.7815413078668,576873.964486863,87282512.7274953
335,541,0,251.173507392703,65071,49.65,39.0426,0,0,49.65,255797.647875381,16645008.7448989
80,542,0,12.0359268894391,109139,104.25,65.4834,0,0,104.25,296783.576731479,32390662.7808969
542,543,0,171.55548678853,88881,73.85,53.3286,0,0,73.85,337226.134006466,29972996.0166287
95,543,1,,66646.9504889198,3998.81702933519,39.9881702933519,0,0,39.9881702933519,646041.453670307,43056692.7765547
339,444,0,12.4712783382867,67693.5,63.3,40.6161,0,0,63.3,255411.812396091,17289719.5224348
338,444,0,99.8217249424375,120212.5,86.5,72.1275,0,0,86.5,124214.447226086,14932129.2371659
102,108,0,397.989935110045,72953.5,74.45,43.7721,0,0,74.45,658171.675432063,48015927.323633
501,544,1,,228324.991108759,13699.4994665255,136.994994665256,1203179.659375,4923.07176,5060.06675466526,607380.473854663,138680141.2925
