city_port,population,lon,lat,iso3c,city_country,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows,nl,nl_cap
TRUE,5061734,3.058888,36.753911,DZA,Algiers - Algeria,13635.3213808046,76.3765858424655,69018369834.1457,386597961.362726,DZALG,Alger (Algiers),AI,835952.4,8593.96067213728,0.0252150475741885
TRUE,19932062,3.383902,6.454678,NGA,Lagos - Nigeria,7807.07121239219,61.3176551374102,155611027443.816,1222187303.89348,NGAPP,Apapa,QQ,3749556.40084,1578.1228856033,0.00489627141840167
FALSE,888924,3.27898,7.1824999,NGA,Dar es Salaam - Tanzania,7825.48055586225,36.0107339600942,6956257477.63929,32010805.6747428,"","","",0,92.3143726279043,0.00145866750362138
TRUE,3552000,3.916627,7.396169,NGA,Ibadan - Nigeria,7732.23601633568,46.9211123172668,27464902330.0243,166663790.950932,"","","",0,588.458461730842,0.00131851694574602
FALSE,1210682,3.5763099,6.88449,NGA,Kinshasa - Congo (Kinshasa),7871.6836,43.679015382196,9530105644.2152,52881397.7009479,"","","",0,351.708119032039,0.00717766659646976
FALSE,514258,3.9909599,6.7855797,NGA,Shagamu - Nigeria,7871.6836,40.4285161653915,4048076264.7688,20790687.8661819,"","","",0,81.0377368094056,0.00105230742899026
TRUE,3633207,6.78369,6.166891,NGA,Onitsha - Nigeria,6553.82681572139,49.1108811734112,23811409463.6667,178429997.255406,"","","",0,276.779054216929,0.00166743138853616
TRUE,1379632,7.367624,5.117516,NGA,Aba - Nigeria,6111.32616739933,53.0246290758723,8431381142.98148,73154475.0612038,"","","",0,330.984823240013,0.00068110458528839
TRUE,1892253,7.033671,4.824156,NGA,Port Harcourt - Nigeria,7710.8851656292,53.6969725880267,14590945587.3173,101608257.470611,NGONN,Onne,RL,1388574.63318,569.974529878507,0.00358170432843843
FALSE,73200,0.36174,12.0579901,BFA,Mazabuka - Zambia,1564.24563399205,22.6391773750371,114502780.408218,1657187.78385272,"","","",0,45.904279053981,0.00188853217904229
FALSE,22411,5.0436497,9.2897701,NGA,Hassi Messaoud - Algeria,5101.807,34.0321404814596,114336596.677,762694.300329992,"","","",0,55.7248884659398,0.00215335067257964
FALSE,0,7.1593199,9.24687,NGA,"",5101.807,36.5516449231637,0,0,"","","",0,152.700971919959,0.00130368379138216
TRUE,3770000,7.48295,9.066093,NGA,Abuja - Nigeria,4675.87766846244,51.848852417268,17628058810.1034,195470173.613101,"","","",0,1181.06077691573,0.00521483932611196
FALSE,73834,5.25034,13.8034201,NER,Habaswein - Kenya,2417.73111288753,20.8972954828926,178510758.988938,1542930.91468389,"","","",0,28.9140473040066,0.000486051824885114
TRUE,2095000,8.516764,11.999998,NGA,Kano - Nigeria,3305.2644,42.3643178819029,6924528918,88753245.9625866,"","","",0,592.163113452358,0.00107538296752404
FALSE,0,7.3343196,5.85883,NGA,"",5924.1826,43.9573573292177,0,0,"","","",0,11.3261948847976,0.000119774561209468
FALSE,79103,8.7241497,5.9579597,NGA,Mambere - Central African Republic,5839.93242532808,29.8964173953582,461956174.640727,2364896.30522502,"","","",0,16.9753116461278,0.000336719615876594
FALSE,5798,8.9809399,5.7744098,CMR,Bou Djeniba - Morocco,3795.11669244289,22.0346878155224,22004086.5827839,127757.119954399,"","","",0,0.2,3.38486636715109e-05
FALSE,36500,9.2804899,5.6977,CMR,Segbana - Benin,2938.7761,30.3968923373846,107265327.65,1109486.57031454,"","","",0,,
TRUE,2130468,10.151751,5.961349,CMR,Bamenda - Cameroon,2938.7761,40.0390027185743,6260968440.2148,85301814.0438356,"","","",0,117.95952138848,0.000700762221743623
FALSE,29732,9.5687294,4.3686399,CMR,Molepolole - Botswana,3579.92358453872,36.6045372068684,106438288.015505,1088326.10023461,"","","",0,21.7897574157281,0.000751474105228259
TRUE,5768400,9.700147,4.050304,CMR,Douala - Cameroon,3054.80662029416,46.9604641478185,17621346508.5049,270886741.390277,CMDLA,Douala,AI,1089387.80006,667.701183678979,0.00171192612646164
FALSE,73128,10.1384697,3.7911999,CMR,Luxor - Egypt,2938.7761,35.0330560522593,214906818.6408,2561897.32298962,"","","",0,66.1375624780658,0.00534498544766871
TRUE,60000,9.909951,2.935035,CMR,Kribi - Cameroon,3578.35850313012,45.1580867149214,214701510.187807,2709485.20289528,CMKBI,Kribi,AI,1338743.54556,70.8700908971522,0.0181758567247087
FALSE,738360,10.3313599,5.5167899,CMR,Alexandria - Egypt,2938.7761,35.6841392659994,2169874721.196,26347741.0684433,"","","",0,47.1940100324145,0.000883251001495932
FALSE,37888,11.5045195,4.1616497,CMR,Tamanrasset - Algeria,2937.58192056472,37.1015265720633,111299103.806356,1405702.63876233,"","","",0,105.732719208152,0.00268632224213538
TRUE,2440462,11.516926,3.866802,CMR,Yaounde - Cameroon,2938.7761,46.0815503889422,7171971398.5582,112460272.625299,"","","",0,753.225200291697,0.00442651041405461
FALSE,60091,11.5136499,3.46013,CMR,Quipungo - Angola,2938.7761,31.3423989471419,176593994.6251,1883396.0951327,"","","",0,13.2062538964224,0.000966737620287956
TRUE,111259,11.150389,2.916686,CMR,Ebolowa - Cameroon,2938.7761,30.7414646297408,326965290.1099,3420264.61324033,"","","",0,42.0114994722036,0.00357949500838255
FALSE,0,12.4481497,-3.71241,COG,"",5831.87233745455,22.2426630211378,0,0,"","","",0,2.12050582634707,0.00339209622642897
TRUE,820794,11.850443,-4.797849,COG,Pointe-Noire - Congo (Brazzaville),5991.1476816758,49.0461506622756,4917498070.23341,40256786.1866918,CGPNR,Pointe Noire,AI,3485094.33117,1552.0308865478,0.280279662901547
FALSE,64227,11.9671001,2.9616899,CMR,Aplahoue - Benin,2938.7761,31.7840205641076,188748772.5747,2041392.28877094,"","","",0,19.2747838115387,0.0019185495739302
FALSE,13855,14.3766098,-4.87638,COD,Chellalat el Adhaouara - Algeria,1076.1395146525,17.3329202644756,14909912.9755103,240147.610264309,"","","",0,2.64,0.00121097695428588
FALSE,10578,14.3687601,-5.58217,COD,Douglas - South Africa,736.68024,22.9294156769429,7792603.57872,242547.359030702,"","","",0,52.1546657763908,0.00338223315228433
FALSE,0,14.0598593,-5.7375398,COD,"",1347.7174159904,25.5110900032966,0,0,"","","",0,17.6442302763083,0.00219182475345448
TRUE,180329,14.248128,-6.267753,AGO,Mbanza Kongo - Angola,6815.3608206436,37.5279103504882,1229007201.42584,6767370.54559319,"","","",0,157.204594810998,0.00586199430222095
FALSE,46025,13.34548,-6.78543,AGO,Vihiga - Kenya,6937.0063,31.726546758321,319275714.9575,1460214.31455172,"","","",0,15.5312451008611,0.0127985058239664
TRUE,12376210,13.234227,-8.838292,AGO,Luanda - Angola,6651.58728461918,67.7677741806221,82321441067.7768,838708204.491957,AOLAD,Luanda,AI,2439604.51885,4117.96917941713,0.0044884281550927
TRUE,494387,15.050053,-7.616632,AGO,Uige - Angola,6937.0063,26.6832756604971,3429565733.6381,13191864.6039662,"","","",0,303.254770869456,0.00378140920783375
TRUE,656435,16.350058,-9.533399,AGO,Malanje - Angola,6937.0063,28.8990335037702,4553693730.5405,18970337.0580474,"","","",0,275.585821414713,0.00262571213501174
TRUE,429249,16.933224,-12.383286,AGO,Cuito - Angola,6776.70950981616,24.3465269644287,2908895780.37908,10450722.3529541,"","","",0,235.879836007299,0.0074645021566081
FALSE,19275,17.7002087,-19.2650604,NAM,Byumba - Rwanda,9800.78,54.6430662294191,188910034.5,1053245.10157205,"","","",0,131.09437194461,0.0515215527706637
FALSE,5242,17.3463688,-19.6472988,NAM,Ouamri - Algeria,9800.78,43.9273588745173,51375688.76,230267.21522022,"","","",0,28.0482351014307,0.0283739053758683
FALSE,19614,16.649229,-20.4603195,NAM,Rukungiri - Uganda,9621.35941532735,53.0840199204284,188713343.572231,1041189.96671928,"","","",0,152.723918247649,0.0252114498816455
FALSE,5132,15.8768797,-21.9369087,NAM,Ghomrassen - Tunisia,9800.78,54.0477568014248,50297602.96,277373.087904912,"","","",0,78.8177695229247,0.102804965423143
TRUE,119300,14.50808,-22.956078,NAM,Walvisbaai - Namibia,9725.43060725901,59.1909593756973,1160243871.446,7061481.45352069,NAWVB,Walvis Bay,QQ,2144542.86661,445.847763189622,0.492786393446457
FALSE,0,15.1090498,-5.1047397,COD,"",736.68024,23.0602611768921,0,0,"","","",0,115.301195197495,0.00357183301888458
TRUE,16579488,15.311866,-4.321911,COD,Kinshasa - Congo (Kinshasa),2162.35265255567,44.2245658440539,35850699854.815,733220658.716702,"","","",0,1425.04317707305,0.08646070401857
FALSE,22639,16.8892403,-21.9702091,NAM,Sangarebougou - Mali,9800.78,49.0332346528042,221879858.42,1110063.39930484,"","","",0,148.667359500747,0.0238466820539614
TRUE,431000,17.083562,-22.569986,NAM,Windhoek - Namibia,9800.78,58.5573646356601,4224136180,25238224.1579695,"","","",0,801.486297388344,0.0486593679129843
FALSE,0,18.3752804,-27.7274284,NAM,"",10078.7435157011,29.3414739197429,0,0,"","","",0,10.84,0.0251302512628769
TRUE,5638695,18.424045,-33.925161,ZAF,Cape Town - South Africa,11455.4225547757,82.4093777753696,64593633882.5007,464681346.415088,ZACPT,Cape Town,AF,4902763.6243,2555.18100159334,0.0240513771808447
FALSE,0,23.5079899,-30.5592594,ZAF,"",11533.3545,63.5920365641402,0,0,"","","",0,12.6723862653317,0.00725510547982001
FALSE,0,24.4294186,-31.0783195,ZAF,"",11533.3545,69.1823932868123,0,0,"","","",0,46.64,0.00869918047335438
FALSE,18681,25.0192184,-31.4972496,ZAF,Bedesa - Ethiopia,11533.3545,65.7265642910999,215454595.4145,1227837.94752204,"","","",0,44.4860920572278,0.00501337897260388
FALSE,0,25.9147587,-33.6106682,ZAF,"",11335.0726013712,69.8331772453694,0,0,"","","",0,15.2657265629022,0.148606450179615
TRUE,1305561,25.600305,-33.957824,ZAF,Gqeberha - South Africa,11492.8189247845,81.0043193793529,15004576168.2606,105756080.213227,ZAZBA,Coega,RL,6024889.12892,1169.364149966,0.33953826484432
TRUE,732000,20.800089,-6.416669,COD,Tshikapa - Congo (Kinshasa),736.68024,15.8067729791362,539249935.68,11570557.8207277,"","","",0,27.1128890536661,0.000206947921862038
TRUE,2976651,23.599028,-6.147118,COD,Mbuji-Mayi - Congo (Kinshasa),928.516632116864,20.6546604655943,2763869961.5073,61481715.7295717,"","","",0,29.8830168165914,0.0444191365711451
FALSE,34104,26.1216793,-10.6429501,COD,Adigala - Ethiopia,736.68024,24.8194949561825,25123742.90496,846444.055985647,"","","",0,99.9552777367342,0.0100694596374929
FALSE,14792,28.6662197,-13.9224997,ZMB,Chichaoua - Morocco,3645.71181408799,21.5388427197752,53927369.1539896,318602.561510914,"","","",0,39.1977986988931,0.00158208736431635
TRUE,2467563,28.282888,-15.416774,ZMB,Lusaka - Zambia,3670.03344363612,50.7006261769322,9056038734.27907,125106989.231029,"","","",0,1036.37196127499,0.00769618360107823
FALSE,23793,18.0864601,-19.5718098,NAM,Mbouda - Cameroon,9800.78,44.7863425630624,233189958.54,1065601.44860294,"","","",0,72.4207987879896,0.0118697213041626
FALSE,19101,19.0093594,-22.4301586,NAM,Bugiri - Uganda,9867.61692638612,52.0357794751145,188481350.910901,993935.423754161,"","","",0,84.7029976224177,0.00835431082364978
FALSE,0,21.5303497,-22.0615788,BWA,"",14693.2467298886,35.4195362441535,0,0,"","","",0,0.2,0.000869169298395081
FALSE,53309,25.7079487,-25.2639484,BWA,Ouezzane - Morocco,14361.6385944786,52.8015210252489,765604591.833061,2814796.28433499,"","","",0,79.8507121836469,0.00264479127574523
TRUE,584172,27.242781,-25.666679,ZAF,Rustenburg - South Africa,14317.494,67.6309685561344,8363879104.968,39508118.1633742,"","","",0,662.597524637876,0.0255153574897245
TRUE,12282763,28.045539,-26.204406,ZAF,Johannesburg - South Africa,14317.494,80.114723964017,175858385555.922,984030167.260441,"","","",0,3934.01218971594,0.0137958538432008
TRUE,117770,7.985726,16.991618,NER,Agadez - Niger,897.3953,29.4279115077281,105686244.481,3465725.13826513,"","","",0,281.752889478123,0.0123242316915133
FALSE,76788,16.6112404,31.1574497,LBY,Zanzibar - Tanzania,13320.826,51.9043501391803,1022879586.888,3985631.23848738,"","","",0,724.684482544526,0.0759412788353328
TRUE,135832,23.961248,32.076038,LBY,Tobruk - Libya,13352.6326751273,46.3132576238402,1813714801.5279,6290822.40956146,"","","",0,1809.7366365258,0.104435420354336
FALSE,14212,28.37286,31.0409889,EGY,Ratau - Lesotho,10319.0062221785,39.8558939301735,146653716.429601,566431.964535626,"","","",0,444.678249747678,0.120100761591908
TRUE,5470745,29.892572,31.197676,EGY,Alexandria - Egypt,10984.5027945647,69.7861855088188,60093413740.8506,381782425.441443,EGALY,El Iskandariya (Alexandria),AI,6655135.04979,4490.73551698348,0.0389014963986087
TRUE,28621082,31.236164,30.044397,EGY,Cairo - Egypt,9745.83665365413,75.4379513076483,278936390022.84,2159115790.28821,"","","",0,10467.3940838123,187.527954842767
FALSE,52765,29.1329594,-28.2870598,ZAF,Agboville - Cote d'Ivoire,11024.3183028484,69.4061324250908,581698155.249798,3662214.57740992,"","","",0,49.0621764837504,0.0257069422621708
FALSE,64855,29.6079388,-28.5875301,ZAF,Bir el Djir - Algeria,10361.8363725514,54.2430227028114,672016897.941819,3517931.23739083,"","","",0,47.9251051590925,0.00905857449775372
TRUE,1186719,31.051012,-29.884061,ZAF,Durban - South Africa,9655.0145573462,77.7906426948484,11457789220.4793,92315633.7081878,ZADUR,Durban,AI,8754191.12186,2619.76725962854,0.0244396368721388
FALSE,219000,28.2447395,-15.8533096,ZMB,Tamale - Ghana,3631.28140772746,29.4234571479957,795250628.292314,6443737.11541105,"","","",0,36.8688370863029,0.0027785570181405
FALSE,56794,30.1955395,-17.3588696,ZWE,Wamba - Congo (Kinshasa),1687.9761,37.1250025733317,95866914.6234,2108477.3961498,"","","",0,43.4514904060679,0.000946168819654414
TRUE,2543282,31.052744,-17.829064,ZWE,Harare - Zimbabwe,1687.9761,54.3873585351293,4292999231.5602,138322389.989941,"","","",0,505.426411922426,0.0029985016464269
FALSE,0,10.5552702,11.2407894,NGA,"",3305.2644,17.9972310971429,0,0,"","","",0,3.2968228324514,7.24576517032249e-05
TRUE,1197497,13.150456,11.832715,NGA,Maiduguri - Nigeria,3332.40979317067,30.1773125729179,3990550730.0925,36137241.2741315,"","","",0,146.476411583904,0.000868602416158843
FALSE,0,22.8707199,12.967,SDN,"",3927.4883,14.3234524802636,0,0,"","","",0,,
TRUE,418280,30.216677,13.183443,SDN,El Obeid - Sudan,3927.4883,22.3566795049425,1642789806.124,9351351.90332734,"","","",0,298.859003279908,0.00428873973338172
TRUE,11610745,32.500374,15.601766,SDN,Khartoum - Sudan,4291.99966217961,54.4994785604692,49833313617.6536,632779548.198575,"","","",0,2484.88347950964,0.00895356599626909
TRUE,2658408,31.383283,31.05011,EGY,Al Mansurah - Egypt,10980.9823227713,63.4684894283034,29191931254.7137,168725140.044117,"","","",0,1825.72743791412,0.00692303509821272
FALSE,1040742,28.2657185,-25.6441689,ZAF,Giza - Egypt,14317.494,71.701038927553,14900817340.548,74622282.6555394,"","","",0,1433.42904627864,0.0318411279806073
FALSE,108673,29.2476902,-25.8949394,ZAF,Kisumu - Kenya,14317.494,72.7461181065795,1555925025.462,7905538.89299631,"","","",0,875.92103004538,0.04760758257209
FALSE,87348,29.5178089,-25.8297901,ZAF,Shibin al Kawm - Egypt,14317.494,64.841564633011,1250604465.912,5663780.98756424,"","","",0,322.995545119424,0.0431421040167815
FALSE,0,31.0884285,-25.4713993,ZAF,"",14285.7191621388,63.0470091943699,0,0,"","","",0,327.450797977622,0.0224277528159631
TRUE,2190397,32.583558,-25.966879,MOZ,Maputo - Mozambique,3084.04293043511,66.1781720347516,6755278382.69627,144956469.490404,MZMPM,Maputo,AI,871116.20005,1345.87842325122,0.0268696584596121
TRUE,142462,16.083129,8.566871,TCD,Moundou - Chad,2018.91836795381,16.8483200603696,287619148.535435,2400245.37244038,"","","",0,49.2272064349567,0.00132051340824714
FALSE,7287,17.6427288,5.2652397,CAF,Garou - Benin,562.193,14.7233970818303,4096700.391,107289.394535297,"","","",0,2.01513695614081,0.000712980541052569
TRUE,320616,29.233733,-1.679438,COD,Goma - Congo (Kinshasa),1067.92185095551,32.5783891209858,342392832.165953,10445152.806414,"","","",0,242.798002283918,0.000957879435725804
FALSE,151533,29.6364384,-1.49874,RWA,Aweil - South Sudan,1588.57929269959,21.7302957467165,240722185.960647,3292856.90538719,"","","",0,48.4928150984085,0.000429807807668338
FALSE,94200,29.9920788,-1.25927,UGA,Kigoma - Tanzania,1699.01945268274,26.0761347863939,160047632.442715,2456371.8968783,"","","",0,25.404394216411,0.000320128666305038
TRUE,169518,31.736035,-0.341098,UGA,Masaka - Uganda,1738.64125183837,28.9085455039834,294730987.729138,4900518.81674426,"","","",0,44.5356362106103,0.000675333532710052
TRUE,2924766,32.581041,0.313289,UGA,Kampala - Uganda,1774.51916362275,45.1528683878094,5190053316.11225,132061574.26314,"","","",0,752.214944996198,0.00302642192443562
FALSE,420889,31.6875401,30.2183094,EGY,Maiduguri - Nigeria,9872.65757331485,58.7362002963959,4155292973.37491,24721420.6065498,"","","",0,5307.36860899786,45.74659585971
TRUE,1000,32.358537,29.654246,EGY,Sokhna Port - NA,10700.0255118618,51.1464787325821,10700025.5118618,51146.4787325821,EGSOK,Sokhna Port,RQ,3639356.73184,1379.8653720366,0.997201474219045
FALSE,878763,31.7488785,31.3862,EGY,Shubra al Khaymah - Egypt,10193.9405091442,62.3817504550626,8958057743.63707,54818774.1751422,"","","",0,1682.39802205952,0.0711798665577227
TRUE,894850,32.30614,31.262553,EGY,Port Said - Egypt,10963.3139147479,53.878739040682,9810521456.61216,48213389.6305543,EGPSD,Port Said,AI,30580671.80589,1786.37677902057,0.767436840117949
TRUE,570674,36.066696,-0.300002,KEN,Nakuru - Kenya,1770.94370557167,35.9851225193909,1010631528.2334,20535773.8086309,"","","",0,172.266242123515,0.00182289354988264
TRUE,6527382,36.817176,-1.286379,KEN,Nairobi - Kenya,8414.13402131418,59.6481858979236,54922266956.3138,389346494.96276,"","","",0,3299.18921169939,0.00596888406023643
FALSE,143059,33.5623207,13.5592499,SDN,Al Mansurah - Egypt,3927.4883,34.9328836054892,561862548.7097,4997463.39571769,"","","",0,70.6494514114612,0.00205553472781649
FALSE,0,37.324398,9.0000496,ETH,"",1537.09152937406,15.8152916276538,0,0,"","","",0,2.42651414928605,6.27691852500703e-05
TRUE,3115926,38.74002,9.030014,ETH,Addis Ababa - Ethiopia,1605.41872166333,42.5268788935096,5002365935.71755,132510607.643138,"","","",0,1154.23933966869,0.00288658727767591
TRUE,1296082,39.666716,-4.049988,KEN,Mombasa - Kenya,4403.57374900885,45.2956459602327,5707392671.76289,58706871.4074304,KEMBA,Mombasa,AI,2290456.63883,773.668945955913,0.00339579378062291
TRUE,1620470,30.059036,-1.943692,RWA,Kigali - Rwanda,1655.1754,32.2910667360786,2682162080.438,52326704.9138133,"","","",0,660.634191317625,0.00207750024516664
FALSE,34588,30.4045086,-2.65817,BDI,Dagana - Senegal,956.599727860372,17.5254224257394,33086871.3872346,606169.310861476,"","","",0,6.1118264131521,9.01763543848168e-05
FALSE,0,31.2015095,-2.9105899,TZA,"",1545.53368426294,17.8791628875363,0,0,"","","",0,2.58790349271708,0.000332584109458186
TRUE,242208,32.600027,-3.837362,TZA,Kahama - Tanzania,1604.10417907517,23.2323669920913,388526865.005439,5627065.14442046,"","","",0,91.69523316497,0.00181397880499342
FALSE,57297,35.7376976,-6.17484,TZA,Gogounou - Benin,1572.46794115016,29.9517491945239,90097695.6240806,1716145.37359863,"","","",0,272.781118095286,0.00592493705887952
TRUE,207000,37.663284,-6.824196,TZA,Morogoro - Tanzania,2335.70076063451,28.8461384697224,483490057.451343,5971150.66323254,"","","",0,145.036848177407,0.00174424828306248
FALSE,23884,38.3886108,-6.33636,TZA,Bema - Mali,1802.27364033981,26.2315038683059,43045503.6258761,626513.238390619,"","","",0,15.0310388484033,0.0020353875096847
TRUE,9048912,39.280283,-6.816088,TZA,Dar es Salaam - Tanzania,5036.69682313916,51.7608543721431,45576626323.2659,468379416.258338,TZDAR,Dar es Salaam,AI,1404403.56744,1611.22261568654,0.00550418123710988
TRUE,345290,33.516681,14.399845,SDN,Wad Medani - Sudan,3927.4883,41.9515523272426,1356122435.107,14485451.5030736,"","","",0,321.665151742798,0.00301660896262193
TRUE,114605,37.459464,12.607581,ETH,Gonder - Ethiopia,1529.8938,20.8669723824648,175333478.949,2391459.36989238,"","","",0,142.278961051593,0.000627721483622616
FALSE,51166,37.7078209,11.9574594,ETH,Bulungu - Congo (Kinshasa),1529.8938,11.3039891121357,78278546.1708,578379.906911533,"","","",0,3.36074418838457,7.81210638641148e-05
FALSE,0,41.8243904,11.7716999,ETH,"",2223.96224282042,19.5662186504641,0,0,"","","",0,2.2,0.000925954640214894
FALSE,37939,42.6346893,11.2213993,DJI,La Marsa - Tunisia,3018.6432578618,21.7495885767427,114524306.560019,825157.641013041,"","","",0,18.5293056014691,0.00124100375687327
TRUE,603900,43.145006,11.588308,DJI,Djibouti - Djibouti,2965.49041884229,39.4703960889591,1790859663.93886,23836172.1981224,DJJIB,Djibouti,AI,4852561.03525,900.722037436676,0.00605710480224188
FALSE,45631,38.7120705,7.9314399,ETH,Luau - Angola,1552.1162961148,18.025897521354,70824618.7080143,822539.729796903,"","","",0,39.9276962318863,0.000815064678732194
TRUE,151682,38.308384,6.408296,ETH,Dila - Ethiopia,1615.50634285499,17.504592409043,245043233.09693,2655131.58578846,"","","",0,18.662797172011,0.000146754465119567
TRUE,2689883,45.341707,2.039326,SOM,Mogadishu - Somalia,433.721062917725,33.2394136596567,1166658913.88432,89410133.7330784,SOMGQ,Mogadishu,AI,437501.99998,404.444152740037,0.00267787515626648
FALSE,62939,-4.88414,13.22997,MLI,Techiman - Ghana,2285.3071,27.7750123769379,143834943.5669,1748131.5039921,"","","",0,51.6465788735262,0.00153763645236343
FALSE,32518,2.48803,27.2022285,DZA,Montepuez - Mozambique,13855.6022289113,42.3126773066109,450556473.279739,1375923.64065637,"","","",0,621.919961351754,0.106230060988036
TRUE,210733,3.666624,32.483817,DZA,Ghardaia - Algeria,13822.566,54.3332823474776,2912870800.878,11449815.588931,"","","",0,2113.5847949921,0.0548849792558772
