city_port,population,city_country,IWI,gdp_cap,gdp,wealth,iso3c,port_locode,port_name,port_status,outflows,lon,lat
FALSE,0,Iten - Kenya,47.3171655307296,9674.36058857366,0,0,ZAF,,,,,32.2370987,-28.0080585
FALSE,0,Pallisa - Uganda,18.5360157255573,3657.5593,0,0,ZMB,,,,,32.030571,-10.9653597
TRUE,152276,Gulu - Uganda,21.8166694989825,1717.8292,261584159.2592,3322155.16462707,UGA,"","","",,32.299296,2.781765
FALSE,14500,Sbiba - Tunisia,18.6339125181026,1717.8292,24908523.4,270191.731512488,UGA,,,,,32.3794289,2.4471998
FALSE,17957,Tineghir - Morocco,13.1297707570227,3927.4883,70525907.4031,235771.293483857,SSD,,,,,32.5143394,4.4257398
FALSE,0,Mampong - Ghana,13.1795860476262,3654.11466055841,0,0,SSD,,,,,31.9555798,3.8697798
TRUE,169826,Magwe - South Sudan,11.0966483194853,3927.4883,666989628.0358,1884499.3975049,SSD,"","","",,32.299001,4.133928
FALSE,68656,Yagoua - Cameroon,52.1122376598376,9047.25190896347,621148127.061796,3577817.78877381,EGY,,,,,32.5650673,25.2559586
FALSE,30510,Tororo - Uganda,19.2614632687936,1716.03575426092,52356250.8625007,587667.244330893,UGA,,,,,32.9778175,1.9821899
FALSE,0,Tadjenanet - Algeria,22.0366874371436,2711.52542726688,0,0,MWI,,,,,33.2931709,-11.43678
TRUE,191982,Tete - Mozambique,31.8017639744537,746.2,143256968.4,6105366.25134357,MOZ,"","","",,33.599165,-16.166755
FALSE,0,El Aïoun - Morocco,15.1694652892268,1717.8292,0,0,UGA,,,,,32.7790909,3.0362799
FALSE,27113,Beitbridge - Zimbabwe,19.1507194479924,1694.69677441649,45948313.6447544,519233.456393417,TZA,,,,,32.7268295,-5.7982798
FALSE,0,Boumerdes - Algeria,30.4826366143426,8911.21053356762,0,0,EGY,,,,,32.7346382,26.6607685
TRUE,516959,Suez - Egypt,56.6182402266788,10671.1130959588,5516527954.97374,29269308.8493437,EGY,"","","",,32.549999,29.966699
TRUE,1104521,Mwanza - Tanzania,36.9027149228449,3107.93544313859,3432779963.59087,40759823.5892956,TZA,"","","",,32.899592,-2.516697
TRUE,145128,Rafah - Egypt,48.5373204469775,13177.6245533111,1912442296.17294,7044124.24182895,EGY,"","","",,34.239554,31.27938
TRUE,116500,Lira - Uganda,23.2028859912791,1716.29348667282,199948191.197384,2703136.21798401,UGA,"","","",,32.900023,2.247184
TRUE,345290,Wad Medani - Sudan,41.9515523272426,3927.4883,1356122435.107,14485451.5030736,SDN,"","","",,33.516681,14.399845
FALSE,0,Kenge - Congo (Kinshasa),10.4312380895517,3927.4883,0,0,SSD,,,,,33.06073,4.4148397
FALSE,0,Lindi - Tanzania,18.0955363599803,3642.05937537653,0,0,ZMB,,,,,32.6318283,-9.5857697
FALSE,0,Nola - Central African Republic,14.6903931518786,3886.55089016805,0,0,SSD,,,,,32.7495575,11.4937496
FALSE,0,Lusambo - Congo (Kinshasa),14.1814203029364,3927.4883,0,0,SSD,,,,,32.9678078,10.0497799
TRUE,371539,Luxor - Egypt,60.6636232256294,8899.71198205619,3306590090.10118,22538901.9096271,EGY,"","","",,32.644392,25.696706
TRUE,133772,Idfu - Egypt,48.2050145790913,9190.48799098471,1229429959.53001,6448481.2102742,EGY,"","","",,32.873797,24.977785
TRUE,415950,Jinja - Uganda,29.9140874506543,1755.29141132679,730113462.541379,12442764.6750997,UGA,"","","",,33.204029,0.423541
FALSE,0,Nebbi - Uganda,18.8987107938189,1618.42482449714,0,0,TZA,,,,,33.1860085,-3.8735399
FALSE,28011,San - Mali,23.72088519029,1475.01851564966,41316743.6418628,664445.715065213,MWI,,,,,33.0412407,-13.8303595
FALSE,61609,Bambari - Central African Republic,27.1983760704722,1287.24784509552,79306052.4884898,1675664.75132572,MWI,,,,,33.9250908,-9.9366798
TRUE,238976,Chimoio - Mozambique,32.0815113457079,912.406068074762,218043152.524234,7666711.25535189,MOZ,"","","",,33.449865,-19.116667
FALSE,143059,Mahalapye - Botswana,34.9328836054892,3927.4883,561862548.7097,4997463.39571769,SDN,,,,,33.5623207,13.5592499
FALSE,0,Meïganga - Cameroon,36.0806050525113,10458.1082943765,0,0,EGY,,,,,33.5934906,26.6957588
FALSE,0,Tabarka - Tunisia,45.6656840274502,10102.098756797,0,0,EGY,,,,,34.2434387,26.1185989
TRUE,541603,Mbeya - Tanzania,32.5650448189252,2805.3984,1519412189.6352,17637325.9690643,TZA,"","","",,33.449664,-8.900243
TRUE,401908,Ed Damazin - Sudan,39.1530194137717,3692.36629167791,1483991551.55568,15735911.7265502,SDN,"","","",,34.350193,11.766745
FALSE,0,Schweizer-Reineke - South Africa,15.0181033346351,1717.8292,0,0,UGA,,,,,34.4039688,2.4109299
FALSE,0,Ganta - Liberia,19.1569007554311,1697.3961,0,0,KEN,,,,,35.474411,4.2366099
TRUE,125193,Nzega - Tanzania,19.1411851298643,1658.61494661408,207646981.011457,2396342.3899631,TZA,"","","",,33.186885,-4.216802
FALSE,25505,Sevilla de Niefang - Equatorial Guinea,24.3062666335558,1520.4717,38779630.7085,619931.330488841,TZA,,,,,34.8119392,-5.7472401
FALSE,10,Ishaka - Uganda,33.0724970790875,9204.20485796601,92042.0485796601,330.724970790874,EGY,,,,,35.3945885,23.9960098
FALSE,31123,Gatunda - Rwanda,19.9105745757041,2407.26767241221,74921391.7684851,619676.812519639,TZA,,,,,33.2988091,-3.16609
FALSE,51092,Cuito Cuanavale - Angola,24.0558872433562,2545.6147422378,130060548.410414,1229063.39103756,TZA,,,,,33.4193077,-2.5875199
FALSE,0,Fourou - Mali,10.3436813915887,3927.4883,0,0,SSD,,,,,33.4567795,10.1199598
FALSE,97643,Zoumi - Morocco,25.1898111455324,1535.51302688416,149932098.48405,2459608.72968322,ETH,,,,,34.5828094,8.2347994
FALSE,73600,Njombe - Tanzania,21.0271627695317,1705.66498568146,125536942.946155,1547599.17983753,UGA,,,,,33.56147,1.76288
FALSE,58653,Douar Laouamra - Morocco,20.5093638229254,1119.32958772833,65652038.30903,1202935.71630604,MWI,,,,,33.4980774,-13.2278395
TRUE,989318,Lilongwe - Malawi,29.7875730779672,1112.9873,1101098369.6614,29469382.2223483,MWI,"","","",,33.783035,-13.982209
TRUE,160901,Al Ghardaqah - Egypt,59.9774332089773,10273.5970609624,1653032040.70592,9650428.98075765,EGY,"","","",,33.811755,27.257715
FALSE,0,Bouar - Central African Republic,12.7374152518169,3766.79307973084,0,0,SSD,,,,,34.0568886,4.5633898
TRUE,116343,Xai-Xai - Mozambique,44.4632380487419,1267.08777069142,147416792.505552,5172986.50430478,MOZ,"","","",,33.650451,-25.049931
FALSE,107362,Rubengera - Rwanda,20.3546488895445,1653.71964543666,177546648.57337,2185315.81407928,TZA,,,,,33.5212708,-3.4392798
TRUE,165492,Singida - Tanzania,23.7275767957563,1521.44495185214,251786967.971915,3926724.13908331,TZA,"","","",,34.750065,-4.816628
FALSE,138248,Magburaka - Sierra Leone,23.762160229708,1717.25969056983,237407717.701898,3285071.12743666,UGA,,,,,33.5262985,0.63689
FALSE,26096,El Golea - Algeria,25.9787013066572,1112.9873,29044516.5808,677940.189298527,MWI,,,,,33.6364174,-12.0203495
TRUE,150100,Mzuzu - Malawi,32.7285214290738,1136.41772587973,170576300.654548,4912551.06650398,MWI,"","","",,34.015227,-11.458107
FALSE,0,Mokolo - Cameroon,23.5890340764769,2154.3462743335,0,0,TZA,,,,,33.841259,-2.25404
FALSE,0,Sejenane - Tunisia,24.3090525039488,3059.41722485611,0,0,TZA,,,,,34.8183098,-8.8424501
FALSE,0,Gourcy - Burkina Faso,20.0155309284284,1152.21671889808,0,0,MOZ,,,,,33.9269409,-19.2035999
TRUE,250000,Kurmuk - Sudan,9.5715769089704,3162.54653450106,790636633.625264,2392894.2272426,SDN,"","","",,34.283035,10.549633
FALSE,20226,Luebo - Congo (Kinshasa),17.9965585961868,1606.31748317786,32489377.4147555,363998.394166475,ETH,,,,,34.5354576,10.0604401
TRUE,354927,Gedaref - Sudan,38.0086519856813,3920.87423828945,1391624130.77336,13490296.8233219,SDN,"","","",,35.383283,14.033375
TRUE,260927,Bariadi - Tanzania,20.702306190368,1602.4802,418130351.1454,5401790.64733416,TZA,"","","",,33.990048,-2.793146
TRUE,684000,Mbale - Uganda,29.1471381615447,1717.8292,1174995172.8,19936642.5024966,UGA,"","","",,34.175095,1.080534
FALSE,258370,Chiredzi - Zimbabwe,22.5595479410648,1623.04479874775,419346084.652455,5828710.40153292,KEN,,,,,34.3139191,0.47073
TRUE,259000,Singa - Sudan,30.634938306167,3927.4883,1017219469.7,7934449.02129725,SDN,"","","",,33.933144,13.150056
FALSE,28261,Zagora - Morocco,50.6054887774996,10268.0907511008,290186512.716859,1430161.71834092,EGY,,,,,33.9140282,26.7615299
FALSE,18039,Kambia - Sierra Leone,16.3694337219918,908.458744426934,16387687.2907175,295288.214911011,MOZ,,,,,34.3476105,-15.7004499
TRUE,172661,Inhambane - Mozambique,41.3132413307323,1471.74544339389,254113040.001832,7133185.56140556,MOZ,"","","",,35.383416,-23.865305
FALSE,30928,Ngozi - Burundi,22.7952188152645,987.802256118556,30550748.1772347,705010.527518502,MOZ,,,,,34.3269691,-14.3985195
TRUE,150607,Tarime - Tanzania,24.2318582128336,1970.5879590878,296784340.754336,3649487.46986023,TZA,"","","",,34.383216,-1.350591
FALSE,0,Koumra - Chad,19.4119704056137,3025.9448,0,0,TZA,,,,,36.0958481,-3.5461199
TRUE,601421,Beira - Mozambique,56.2471726028787,1693.74785306302,1018655527.53701,33828230.7939959,MOZ,MZBEW,Beira,AI,862537.00003,34.849927,-19.833254
FALSE,6945,Sebdou - Algeria,18.4626284905497,639.338700125278,4440207.27237006,128222.954866867,MOZ,,,,,36.812458,-17.5961895
FALSE,1000,’Aïn el Melh - Algeria,16.5288558757716,3927.4883,3927488.3,16528.8558757716,SDN,,,,,36.3653679,18.3229904
FALSE,0,Toukountouna - Benin,18.1872331850456,1576.33626804171,0,0,ETH,,,,,35.1828003,6.51018
FALSE,66557,Massawa - Eritrea,20.9902005376342,1641.02817060054,109221911.95066,1397044.77718332,KEN,,,,,34.492569,0.75428
FALSE,91778,Tivaouane - Senegal,30.7991713404205,1662.02671275587,152537487.643308,2826686.34728111,KEN,,,,,34.7457275,0.2816
FALSE,21241,Oshakati - Namibia,20.6742967581662,1112.9873,23640963.2393,439142.737440208,MWI,,,,,34.8659096,-14.9225597
FALSE,0,Djidian Kéniéba - Mali,16.9166425300005,962.907963988444,0,0,MWI,,,,,35.4845505,-14.1750994
FALSE,0,Asamankese - Ghana,20.8662628317693,1151.9910333692,0,0,MWI,,,,,34.8461189,-15.4464092
TRUE,1897553,Blantyre - Malawi,27.1485678387809,1211.08626123675,2298100368.26859,51515846.3481822,MWI,"","","",,35.005892,-15.786115
FALSE,0,Kaffrine - Senegal,21.6465502591975,1531.07731768111,0,0,ETH,,,,,35.3002701,11.2770596
FALSE,112417,Sadiola - Mali,28.4453908911128,1628.96251110387,183123078.610764,3197745.50780623,KEN,,,,,34.5978279,-0.75189
FALSE,16981,Moanda - Gabon,26.6635583627856,1697.3961,28823483.1741,452773.884558463,KEN,,,,,35.5995789,3.1299698
FALSE,98692,Magra - Algeria,24.3408774130435,1635.70235522301,161430736.841669,2402249.87364809,KEN,,,,,34.787529,0.7791
FALSE,30981,Ait Ourir - Morocco,15.3533178883552,1529.8938,47397639.8178,475661.141499132,ETH,,,,,35.8322678,9.1660995
FALSE,0,Sébékoro - Mali,14.4510136233152,1529.8938,0,0,ETH,,,,,35.3673096,7.24962
FALSE,38134,Toumodi - Côte d’Ivoire,12.5529675387205,1529.8938,58340970.1692,478694.864121566,ETH,,,,,35.59758,8.3109894
FALSE,10000,Pala Oua - Chad,25.9301819985759,1661.42615650907,16614261.5650907,259301.819985759,KEN,,,,,35.0711784,-0.69397
FALSE,0,Dibaya-Lubwe - Congo (Kinshasa),25.5081288181509,1667.95116530622,0,0,KEN,,,,,35.1219406,-0.08468
TRUE,528624,Kisumu - Kenya,37.3516094708596,2394.54316852544,1265812987.91859,19744957.2049237,KEN,"","","",,34.76663,-0.08364
TRUE,493634,Eldoret - Kenya,32.4984601123188,1695.59533898503,837003509.564535,16042344.8590844,KEN,"","","",,35.28266,0.516871
FALSE,30975,Garalo - Mali,25.1137311879731,2926.82231199562,90658321.1140644,777897.823547465,TZA,,,,,35.7460403,-4.21522
FALSE,73626,Tshela - Congo (Kinshasa),24.5341896447374,1694.60433045975,124766938.434429,1806354.24678344,KEN,,,,,35.11726,0.20219
