from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,distance,duration,sp_distance,from_ctry,to_ctry,border_dist,border_time,total_dist,total_time,rugg,pop_wpop,pop_wpop_km2,cost_km,speed_kmh,speed_kmh_imp,duration_imp,MA_100_min_speed,MA_100_min_speed_perc,MA_100_min_speed_bt,MA_100_min_speed_bt_perc,MA_100_min_speed_bt_ratio,MA_100_min_speed_bt_perc_ratio,total_time_imp,MA_100_min_speed_bt_opt,MA_100_min_speed_bt_opt_perc,MA_100_min_speed_bt_opt_ratio,MA_100_min_speed_bt_opt_perc_ratio,upgrade_cat,ug_cost_km,MA_gain_pusd,MA_gain_pusd_bt,MA_gain_pusd_bt_opt,consensus,MA_gain_pusd_cons
99,120,167,34.1669598526635,25.2387479424583,34.0844647349098,1.53360633736033,139131.5,101.6,120600.323662175,MLI,MLI,0,0,139131.5,101.6,4484.765625,516748.28125,627.796877711258,509907.036679686,82.1642716535433,100,83.4789,1667510785062.48,0.00317892648331597,936253950848.375,0.00133756819262754,0.236248172043173,0.420760970613044,83.4789,782642959252.692,0.00164836144311842,0.243373697957058,0.518527701653231,Asphalt Mix Resurfacing,120677.998680859,3.15705220653384,0.745847812838487,0.768343470147631,FALSE,1.55708116317332
112,123,2,0.486285176392716,0.37253841537639,0.340613696329017,-0.313108968986146,87825.5,81.2,81865.2736213647,CIV,CIV,0,0,87825.5,81.2,15484.404296875,208631.84375,381.503837817341,567179.122077418,64.8956896551724,100,52.6953,1667513623167.42,0.00334913198889453,936271878632.089,0.00325243578749301,0.545267328545194,0.97112798130317,52.6953,782659882270.382,0.00381068801140749,0.53403879638916,1.13781362575242,Mixed Works,305331.42738501,2.08254776090811,1.13554525415814,1.11216129965831,TRUE,1.44341810490819
112,124,27,2.10329168993493,1.58882602939545,1.72358201987035,0.322899505945785,55529.5,51.9,50149.4096610912,CIV,CIV,0,0,55529.5,51.9,18581.6171875,285322.21875,821.602847241684,618714.140502791,64.1959537572254,100,33.3177,1667505678478.66,0.00287267682064218,936263857323.389,0.00239567935047536,0.468246918467739,0.833953660662672,33.3177,782651497028.307,0.0027392696595907,0.447558382109653,0.953559982768386,Mixed Works,333074.445637335,2.58986149765351,1.2126946655345,1.15911422177789,TRUE,1.65389012832196
104,118,336.166666666667,220.28243638509,120.148156600079,163.393933292236,2.34297987125372,69482.5,49,53105.459270559,MAR,MAR,0,0,69482.5,49,81157.1484375,809172.8125,2217.45747734965,803419.578398013,85.080612244898,100,41.6895,1667548526424.02,0.00544233381183368,936326512434.172,0.0090878752852408,0.937584007412694,1.66984892868577,41.6895,782713196644.974,0.0106228943661302,0.916134767018233,1.95190055101582,Asphalt Mix Resurfacing,190142.633554196,6.8688665862745,6.44013946034239,6.29280748969591,TRUE,6.5339378454376
120,125,18,2.98753812649585,2.34507446991479,3.10721767582757,0.475313456390037,79517,74.6,75853.218837746,MLI,MLI,0,0,79517,74.6,1676.3203125,292811.3125,575.828162350247,449801.234119896,63.9546916890081,100,47.7102,1667506360985.23,0.00291360778645888,936258229404.201,0.001794560983015,0.345827990148076,0.615924007121103,47.7102,782648395725.88,0.0023430029442828,0.377436088987925,0.804158663761131,Mixed Works,242142.99770121,2.52321369724891,0.872597921633689,0.952351909570392,FALSE,1.44938784281767
120,126,46,7.40584598429212,5.40087795470991,7.06204666755718,0.869574676000276,92026,83.9,75188.9747562062,MLI,MLI,0,0,92026,83.9,8222.2822265625,275013.3125,542.895396670733,541659.976011598,65.8112038140644,100,55.2156,1667488115358.99,0.00181938960086558,936253521784.865,0.00129173989484865,0.398641376073636,0.709985312785179,55.2156,782641270150.414,0.00143253759892215,0.369557482115308,0.787372643132954,Mixed Works,291593.620419577,1.1305557688273,0.450686307413304,0.417805343318755,FALSE,0.666349139853121
123,124,396,268.831101678228,202.01931534132,272.004551027125,2.42947951179941,97746,70.65,89255.1335813784,CIV,CIV,0,0,97746,70.65,8318.826171875,58946.7734375,99.4564433644944,469877.242932268,83.0114649681529,100,58.6476,1667549165128.83,0.00548063791829812,936257435049.003,0.00170971585919943,0.175156330295206,0.31195563083838,58.6476,782643700526.745,0.00174307720886002,0.149275038359303,0.318042759774449,Asphalt Mix Resurfacing,111204.280827303,8.40747253081963,1.47262203555611,1.25502578454289,TRUE,3.71170678363954
123,128,398,269.31738685462,202.391853756696,272.345164723454,2.43026439192347,133165,95.5,127104.869614706,CIV,CIV,0,0,133165,95.5,7849.7568359375,412224.84375,473.495162086397,532440.765951086,83.6638743455498,100,79.899,1667613320932.31,0.0093281598368522,936282841463.536,0.00442337643586921,0.266250805033178,0.474196037936018,79.899,782667999826.699,0.0048479030054116,0.243926857680209,0.519706253987982,Asphalt Mix Resurfacing,126010.98127509,9.26941524750267,2.4679892718344,2.26105933385635,TRUE,4.66615461773114
113,115,641,559.00637703512,424.321761348489,544.028773452089,2.74741676226096,45764.5,35.1,43445.1673953619,CIV,CIV,0,0,45764.5,35.1,21483.26171875,200379.828125,667.208197581403,690479.478028197,78.2299145299146,100,27.4587,1667593155358.82,0.00811879947062444,936289554563.677,0.00514040304246954,0.355498985599136,0.633148171853317,27.4587,782673916629.53,0.00560391828561269,0.323967658731149,0.690239770780011,Mixed Works,371708.119005179,7.95821909661886,2.82913881602368,2.57820560840113,TRUE,4.45518784034789
113,128,337,294.828727341291,221.446395629333,299.525156867555,2.46956979776898,105132,72.1,99139.0753885766,CIV,CIV,0,0,105132,72.1,13118.1474609375,349244.8125,525.066031487155,571270.734364989,87.4884882108183,100,63.0792,1667535444061.52,0.00465776447033939,936273806054.791,0.00345830391557112,0.416887277160672,0.742481492482836,63.0792,782660963221.833,0.00394880581546797,0.397914652890756,0.847789930258161,Asphalt Mix Resurfacing,135200.74046638,5.46409665512224,2.27791237669665,2.17424412388451,TRUE,3.3054177185678
122,124,485,276.88248379325,208.333254003906,278.391471178469,2.44229548217189,45067,32.4,43185.8707486729,CIV,CIV,0,0,45067,32.4,11486.6083984375,86972.671875,294.296596949148,597552.725317852,83.4574074074074,100,27.0402,1667510161089.63,0.0031415058747708,936249534678.03,0.000865876787714548,0.154757330493254,0.275624755206839,27.0402,782636831419.973,0.000865381968795376,0.129291997115179,0.275467245102164,Asphalt Mix Resurfacing,141420.811658558,8.21903344056327,1.27195567449636,1.06265524788687,TRUE,3.5178814543155
124,129,24,7.20742566340798,5.34114477339369,5.63613153752063,0.857780171818039,241830,277.4,210148.723921786,CIV,CIV,0,0,241830,277.4,40374.08203125,72638.390625,51.0020754884168,537035.419440166,52.3064167267484,100,145.098,1667872804851.64,0.0248898084003635,936294176295.528,0.00563405048354948,0.127096089765714,0.226359737002524,145.098,782669450039.595,0.00503320292839504,0.0949127518474477,0.202219432445351,Upgrade,454689.98845934,3.77442527339378,0.479714693361235,0.358241089340359,FALSE,1.53746035203179
122,130,240,97.6519098603034,72.6487146515287,97.1230653674402,1.98968074156837,99169,79.7,85651.7001570102,CIV,BFA,652676.09375,5112.10758,751845.09375,5191.80758,9925.6630859375,107534.875,188.075987485468,506447.100017874,74.656712672522,100,59.5014,1667553056792.48,0.0057140269555056,936245750676.876,0.000461707409971091,0.0453688288369235,0.0808024557052928,5171.60898,782630765420.059,0.0000903031372567753,0.0074175798790643,0.0158037646584369,Mixed Works,272637.355509622,3.52399948374172,0.159879729399285,0.0261395476644355,FALSE,1.23667292026848
115,116,442,480.613807756911,365.007655684315,475.997153827122,2.68179624367657,89308,61.3,80737.2690004391,CIV,CIV,0,0,89308,61.3,25324.87890625,40302.98046875,74.6505290867018,524244.10515604,87.4140293637847,100,53.5848,1667591128968.92,0.00799727376088466,936299923814.938,0.0062479433575513,0.438660095988785,0.781259157103077,53.5848,782684535299.09,0.00696071124834941,0.408520009603166,0.870385515923543,Asphalt Mix Resurfacing,124071.104886929,12.0347145931408,5.27914905862479,4.91642172116125,TRUE,7.41009512430896
115,131,130,70.5306286173799,54.2137012999024,59.1139634704236,1.84837775459241,116266,107.9,102733.406576758,CIV,CIV,0,0,116266,107.9,18448.431640625,76517.6953125,110.543797275619,521623.139048783,64.6520852641335,100,69.7596,1667621264472.49,0.00980454612307113,936309143625.456,0.00723271184162044,0.41419674098506,0.737689613658006,69.7596,782696441213.63,0.00848198102427755,0.406042488499069,0.865106953224337,Mixed Works,280807.123187927,5.00750611294813,2.07409271244588,2.03326024327576,TRUE,3.03828635622326
128,132,83,40.8310666754307,30.1312736741066,33.1297012019372,1.61099072562965,151281,147.15,132912.511630227,CIV,CIV,0,0,151281,147.15,12049.8876953125,266621.09375,294.847665662443,538477.554798674,61.6844036697248,100,90.7686,1667715899725.63,0.0154799673777628,936286070180.099,0.00476823583499542,0.172950051137429,0.30802621986433,90.7686,782669060014.608,0.00498336776266761,0.151096559482071,0.321923660499847,Mixed Works,289880.416999952,5.88601850220839,1.01798720095279,0.889357144731499,TRUE,2.59778761596423
118,133,262.275,105.459266889005,52.7449366313504,70.0598454842927,2.02308474796296,118017,88.5,92852.3799890037,MAR,MAR,0,0,118017,88.5,274304.5625,801854.5625,1255.05568439016,885956.854839678,80.0115254237288,100,70.8102,1667581895705.2,0.00744354077615306,936356215155.976,0.0122604246850733,0.92482369990959,1.64712266027374,70.8102,782741605775.604,0.0142528508589201,0.898718842211236,1.91479448928152,Asphalt Mix Resurfacing,206077.345441219,5.10339983888468,4.71974512111534,4.58652159454345,TRUE,4.80322218484782
121,125,177.333333333333,25.5987988622487,19.4100660278715,24.5465960277448,1.40821958797843,46557,43,45651.8036698099,MLI,MLI,0,0,46557,43,2234.72924804688,37498.72265625,120.491591255997,455275.902911399,64.9632558139535,100,27.9342,1667489724294.27,0.00191587991684727,936252468971.634,0.00117928885392526,0.345608899753778,0.61553380436592,27.9342,782642061519.221,0.00153365418635865,0.375716992761807,0.800495987703859,Mixed Works,245090.194400636,2.79970457291809,0.967602817081842,1.05189658275826,TRUE,1.60640132425273
125,126,4,0.630815285529989,0.482942976760366,0.523397182884804,-0.200097791657501,81512.5,96.85,72320.9994318696,MLI,MLI,0,0,81512.5,96.85,7477.1279296875,57863.04296875,119.14297828281,471011.373173118,50.4981930820857,100,48.9075,1667479124999.7,0.00128022396694849,936248862705.942,0.00079410341089492,0.348276456166638,0.620284755946043,48.9075,782637854229.972,0.000996070790137971,0.365179112959428,0.778044167156298,Upgrade,398789.629286573,0.656708640074916,0.228716157899304,0.23981627865535,FALSE,0.375080358876523
121,134,96,11.2124585596822,8.19689101529399,10.53000249786,1.04970085093869,130930.5,92.7,117003.940654213,MLI,MLI,0,0,130930.5,92.7,7358.27294921875,57976.2578125,73.0172841333783,451144.095391036,84.7446601941748,100,78.5583,1667498216007.06,0.00242514095494251,936254299435.873,0.00137480084303476,0.318299394506232,0.566895231484537,78.5583,782651313070.886,0.0027157646308229,0.525601771299258,1.11983784913124,Asphalt Mix Resurfacing,106770.769242545,2.89266828264224,0.920734562872408,1.52039157313794,TRUE,1.7779314728842
121,135,145,22.2834794383825,17.0350852531719,21.2562384820683,1.34798300440603,202532,178.4,175408.667491649,MLI,BFA,536718.759375,3337.916625,739250.759375,3516.316625,12607.0654296875,87021.734375,72.1776239813945,480789.184712899,68.1161434977579,100,121.5192,1667708352146.9,0.0150273275074442,936273223489.957,0.00339608013266712,0.126890522637459,0.225993619356788,3459.435825,782632432450.991,0.000303306830851113,0.00947331804097131,0.0201836840716263,Mixed Works,258824.84443711,4.78010002416328,0.606549390325409,0.0452834077965534,FALSE,1.81064427409508
127,130,340,110.189273579116,81.6496396042955,108.357689052164,2.04213931999552,65656,76.1,39930.019553898,BFA,BFA,0,0,65656,76.1,29168.654296875,59908.40234375,217.659445969506,583551.407533735,51.7655716162944,100,39.3936,1667476291007.25,0.00111026509410639,936244820767.88,0.000362383777430253,0.183263117521179,0.326393921013902,39.3936,782633352521.323,0.00042086816423037,0.177918483262062,0.379069977489576,Upgrade,494073.525045229,0.570710060968148,0.104590104973725,0.101539868429852,FALSE,0.258946678123908
127,136,949,495.313644270471,364.954362674257,479.076187723463,2.69488029153941,72747.5,55.55,65382.23900833,BFA,BFA,0,0,72747.5,55.55,28687.98046875,294332.78125,664.083173698179,640143.451112613,78.5751575157516,100,43.6485,1667688346496.1,0.0138275579496971,936285762483.633,0.00473537075804664,0.192283274484125,0.342458934200334,43.6485,782640249949.493,0.00130218215068645,0.0442005760079232,0.094172966435839,Mixed Works,344610.557848956,9.1971587126953,1.76845979322725,0.406519712737422,TRUE,3.79071273955332
126,136,84,12.7084219403955,9.33868754197149,11.30234335928,1.10409162568166,140819,152.55,124857.883543587,MLI,BFA,536718.759375,3337.916625,677537.759375,3490.466625,20702.109375,282184.1875,331.72378049444,580373.710117917,55.3860373647984,100,84.4914,1667590109049.41,0.00793610762361841,936247687358.071,0.000668564438188746,0.0473008267897938,0.0842433683987666,3422.408025,782631644656.257,0.000202646918201488,0.0119848922218411,0.025534799653976,Upgrade,491383.074566502,1.91240973292989,0.0904585615284328,0.0229200245331647,FALSE,0.675262772997164
126,135,1,0.131543723245033,0.112354088609589,0.0924397131289395,-0.880929869927813,179656.5,258.45,148013.214932564,MLI,BFA,536718.759375,3337.916625,716375.259375,3596.366625,18246.802734375,90559.359375,89.2478480812674,511638.714339835,41.707835171213,100,107.7939,1667556395544.98,0.00591425706317761,936248349858.944,0.000739326193954781,0.0701889757144827,0.125007449973363,3445.710525,782630451279.144,0.000050164004972153,0.00398101380070066,0.00848187767902008,Upgrade,433187.444807727,1.26717398270697,0.088941643898244,0.00504463711304528,FALSE,0.453720087906087
130,136,310,106.490301794567,78.8493208514052,104.914449704529,2.02731005783214,89857,78.2,80470.2432097013,BFA,BFA,0,0,89857,78.2,25993.34375,307780.71875,573.99673575845,624832.870428229,68.943989769821,100,53.9142,1667582334480.55,0.00746985480641893,936259508721.012,0.00193120488407583,0.145160748628696,0.258533122011465,53.9142,782643431428.834,0.00170869341429292,0.107362758962877,0.22874519767434,Mixed Works,336368.361913863,4.1209747260979,0.598203776320307,0.442439216210156,FALSE,1.72053923954279
130,137,1,0.0496393634864109,0.0383116239895246,0.0325603734696976,-1.30417379599103,177483,263.35,152023.455293115,BFA,BFA,0,0,177483,263.35,33331.671875,100933.3125,97.1321687607424,553931.003827141,40.436605278147,100,106.4898,1667633583262.76,0.010543322866674,936255163351.449,0.00146707571466731,0.0781282381159868,0.139147376327109,106.4898,782632933009.965,0.000367265398293348,0.0163494890792148,0.0348339326166538,Upgrade,468994.916573646,2.11206585461754,0.165011984006205,0.0345311976246521,FALSE,0.770536345416134
107,116,501,528.08639496321,403.573245027922,522.686197649083,2.72270497894747,116749,83.75,97810.6152245659,CIV,CIV,0,0,116749,83.75,9826.025390625,1348094.125,2036.81558567373,619117.690551994,83.6410746268657,100,70.0494,1667840171527.36,0.0229327379000166,936461856129.116,0.0235439430151807,0.576442906184893,1.02665207782119,70.0494,782842683881.629,0.0271680340804714,0.55603737445793,1.18468340757742,Asphalt Mix Resurfacing,146524.520097305,22.3535897583277,12.8855682439553,12.4294313589302,TRUE,15.8895297870711
119,138,3,2.79437511697766,1.81392338440426,1.72363952160519,0.44628470539247,50785,52.25,38022.1150336476,MAR,MAR,0,0,50785,52.25,485203.3125,64761.52734375,242.364435215395,825185.443670786,58.3177033492823,100,30.471,1667489800131.32,0.00192042798108361,936273263034.643,0.00340030390275636,0.99415183255248,1.77059693789597,30.471,782661830946.448,0.00405967871197621,0.992191077746872,2.11394478312357,Upgrade,698657.008974599,0.902512849490924,0.897234803223563,0.8954651968168,FALSE,0.898404283177096
136,139,13,2.14972748588883,1.81277069765331,1.9776765669533,0.332383409275642,82659,72.35,76736.1720888232,BFA,BFA,0,0,82659,72.35,23867.53125,192495.59375,375.615390518027,596619.011801736,68.5492743607464,100,49.5954,1667479212155.44,0.00128545083073472,936253103912.376,0.00124710691060681,0.544729913725977,0.970170838735233,49.5954,782641637280.445,0.00147944737791672,0.540188993799248,1.15091712770617,Mixed Works,321179.901353268,0.807368512393054,0.439797780100939,0.4361315843348,FALSE,0.561099292276264
136,140,1223,521.019073813174,381.723717223726,507.223851396868,2.71685362253212,102483.5,74.55,90522.1185337265,BFA,BFA,0,0,102483.5,74.55,34088.70703125,215477.9375,354.470405233928,619641.376029108,82.4816901408451,100,61.4901,1667734935950.34,0.0166215989662932,936294068489.499,0.00562253571541049,0.189929502942881,0.338266837433172,61.4901,782644152409.581,0.00180081621734551,0.0508508563975562,0.108341936356266,Asphalt Mix Resurfacing,146648.458993556,18.4414978777382,3.50258452544101,0.937765960336701,TRUE,7.62728278783863
136,141,144,127.096822215754,93.3271752897317,117.956063335591,2.10413469208496,134348,123.15,115149.583459809,BFA,BFA,0,0,134348,123.15,63949.79296875,261807.078125,328.529826646964,663942.703040307,65.4557856272838,100,80.6088,1667665473023.67,0.0124558007317033,936269680086.176,0.00301760897385428,0.136026749231982,0.242265354018845,80.6088,782647169575.765,0.0021863324839666,0.0823846372570274,0.17552725280855,Mixed Works,357422.488470031,4.32527194047401,0.588352681606989,0.35633595985395,FALSE,1.75665352731165
134,143,62,8.51204315041431,6.18135565810411,8.12095613724663,0.930033816541589,74208,56.3,50160.5725462514,MLI,MLI,0,0,74208,56.3,10894.6259765625,119750.46875,348.148402382933,539548.124289928,79.0849023090586,100,44.5248,1667486130020.36,0.00170032579829282,936250738199.158,0.000994424947609041,0.328377109325358,0.584843768533932,44.5248,782646575941.826,0.00211048132900959,0.582573932818191,1.24122173005231,Mixed Works,290456.740242744,1.31539081226538,0.431944232564841,0.766312398694358,FALSE,0.837882481174861
134,144,34,2.70041540926785,2.01553535718988,2.40904636061333,0.431430577520347,81056,102.75,71510.5219267896,MLI,MLI,0,0,81056,102.75,24000.912109375,36163.66796875,74.8868288861501,521015.120287224,47.3319708029197,100,48.6336,1667512653262.3,0.00329096529110284,936255863051.082,0.00154181067215653,0.263051482736518,0.468498004620356,48.6336,782642307005.964,0.0015650210805962,0.223202249885585,0.475550770719839,Upgrade,441126.135176516,1.53472366790387,0.403711336432942,0.342553775628802,FALSE,0.760329593321872
143,144,75,12.565470615581,9.85354395407547,11.5296779575494,1.09917875889934,111623.5,124.55,84362.5351903215,MLI,MLI,0,0,111623.5,124.55,19013.625,146827.796875,259.117108288759,562582.219260082,53.7728623042955,100,66.9741,1667491610929.94,0.00202902435122443,936248333874.119,0.000737618853929867,0.20411633339069,0.363533761181696,66.9741,782635914868.899,0.000748270306116794,0.173090379529315,0.368783304973765,Upgrade,476319.612306868,0.636338214986812,0.129887023239485,0.110144023141074,FALSE,0.292123087122457
143,145,4,0.0680195616838793,0.0432666758566534,0.0397154651429572,-1.16736617097557,577462,533.8,484881.455716309,MLI,MLI,0,0,577462,533.8,68035.5625,347164.15625,93.7554357436784,601656.37387467,64.9076807793181,100,346.4772,1667902360650.78,0.0266623149993039,936335458595.362,0.0100434152691786,0.211503020302315,0.376689543628932,346.4772,782838094154.2,0.0265815849173512,0.467934100209678,0.996972127815801,Mixed Works,323891.681269197,2.3770017219028,0.502743043446246,1.11228016193544,TRUE,1.3306749757615
131,132,24,3.24835939705374,2.34343930278202,2.81940034850991,0.511664073377756,47445,46.15,42498.6737845987,CIV,CIV,0,0,47445,46.15,30867.828125,83929.78125,286.242976394207,671232.807925992,61.6836403033586,100,28.467,1667498855325.23,0.00246348184580469,936265893911.799,0.00261320747405591,0.595603901697894,1.06077805221346,28.467,782654311587.898,0.00309889801268781,0.590418008346984,1.25793417879869,Mixed Works,361346.994933492,2.39601379227122,1.4270751631987,1.41464969120468,TRUE,1.74591288222487
131,146,154,73.7789880144336,56.5571406026844,61.9333638189335,1.86793269395447,46154,50.3,43023.6347165674,CIV,CIV,0,0,46154,50.3,12842.8525390625,35997.73828125,120.696473800377,561654.515895129,55.0544731610338,100,27.6924,1667558910048.49,0.0060650556944486,936264376443.65,0.00245112661505509,0.226915394765669,0.404139176710055,27.6924,782651893947.066,0.00278998567213584,0.21590806132426,0.460009901424243,Upgrade,475534.156791208,4.60785258223214,1.04559268771921,0.994872517897727,TRUE,2.21610592928303
107,147,570,1113.65450336532,830.395297599348,1022.58124391598,3.04675047759296,120336.5,100.45,93841.0860265928,CIV,CIV,0,0,120336.5,100.45,7957.287109375,1018738.4375,1627.06909852744,592233.332832747,71.8784469885515,100,72.2019,1668230926256.65,0.0463668982423782,936397487895.214,0.0166687683028854,0.201849870060269,0.359497161439421,72.2019,782762659654.445,0.0169429952774802,0.17150777926149,0.365411444796511,Mixed Works,318818.944174961,20.152150370883,4.06770893379773,3.45625055745375,TRUE,9.22536995404481
142,146,108,105.479374528484,84.0397496832078,86.9716487059242,2.02316754584994,56210,65.3,51790.6428928124,CIV,CIV,0,0,56210,65.3,21325.486328125,65401.6875,184.172157278753,554141.479187836,51.6477794793262,100,33.726,1667569923502.71,0.00672554943301762,936305319620.423,0.00682426964726535,0.569719937857795,1.01467838653643,33.726,782693788655.599,0.00814305230540935,0.568278379574741,1.21076387684147,Upgrade,469173.119045701,4.252417611297,2.42268709725352,2.41655698942295,TRUE,3.03055389932449
133,148,194.666666666667,105.0785666004,52.9753477445579,72.664866915432,2.02151413984888,124585,91.9,106298.894146944,MAR,MAR,0,0,124585,91.9,95074.7109375,283287.21875,384.75405360918,705688.511177816,81.3394994559304,100,74.751,1667527971715.82,0.00420963644010008,936305099855.02,0.00680079649217902,0.90708544340679,1.61553060197696,74.751,782691422078.264,0.00784066456691601,0.874198309984037,1.86255147647135,Asphalt Mix Resurfacing,167012.947645416,3.3735219356488,3.06007264084052,2.94912717483826,TRUE,3.12757391710919
132,149,59,37.5827072783769,27.7878343713245,30.3103008534273,1.57498806138748,84296,101.3,69569.1731684453,CIV,CIV,0,0,84296,101.3,19030.890625,48324.9921875,102.938168477012,520438.991597369,49.9285291214215,100,50.5776,1667749453737.18,0.0174922529059263,936270081463.853,0.00306048014637739,0.0982373926741052,0.174962033926488,50.5776,782652556076.77,0.00287458882495262,0.0771314797372169,0.164334968194904,Upgrade,440638.346219106,7.85256134791506,0.771415152632633,0.605679676491963,FALSE,3.07655205901322
133,138,93.0166666666667,17.2483338834647,8.49778887239572,9.8556421313882,1.23674715041428,157122,182.95,114840.026121441,MAR,MAR,0,0,157122,182.95,553651.25,237629.03125,306.224827796645,855127.737076487,51.529488931402,100,94.2732,1667589669679.97,0.00790975796467475,936363187736.258,0.0130051663802311,0.923178596066341,1.64419270960156,94.2732,782748438130.1,0.0151258501029927,0.897549224217034,1.91230252184015,Upgrade,724008.150724759,1.15941145338037,1.07034383779493,1.0406288505299,TRUE,1.09012804723507
138,150,4.93939393939394,3.55925550261238,2.4280606203178,2.43546808920598,0.551359165129948,125333,128.35,91196.8292726248,MAR,MAR,0,0,125333,128.35,246500.078125,285066.15625,451.161352363723,801912.240599976,58.5896377093884,100,75.1998,1667508573371.98,0.00304628801235385,936292223547.224,0.00542547732651499,1,1.7810125977953,75.1998,782680854246.959,0.00649036742623732,1.00000000000481,2.13058233493236,Upgrade,678952.363707978,0.596926786011821,0.59692678601469,0.59692678601469,FALSE,0.596926786013734
139,140,3,0.12260363366931,0.0865944207059262,0.0970493980342334,-0.911496658209571,46576,49.75,43000.2356517022,BFA,BFA,0,0,46576,49.75,38173.30859375,39060.609375,131.29183845095,644648.136885612,56.1720603015075,100,27.9456,1667479734757.71,0.00131679209016689,936247832383.617,0.000684054624944253,0.291679954131898,0.519485672835078,27.9456,782636104294.092,0.000772473975652055,0.27533937745609,0.58663321371725,Upgrade,545802.089229817,0.86372337503038,0.25193079441151,0.237817056375137,FALSE,0.451157075272342
135,139,16,2.27233111955814,1.89936511835924,2.07472596498754,0.356471616175895,94176,85.65,91416.2132898342,BFA,BFA,0,0,94176,85.65,41786.77734375,66620.453125,109.206242665316,574805.672282282,65.9726795096322,100,56.5056,1667475455118.51,0.00106013556435691,936246621200.024,0.000554688036791262,0.293778767119531,0.523223685197035,56.5056,782635296669.68,0.000669280339926637,0.296311387361476,0.631315807552054,Mixed Works,309437.053578628,0.60660179668866,0.178206727963687,0.179743019952781,FALSE,0.321517181535042
146,151,262,179.258362542918,140.596890285892,148.905012524858,2.25347942498993,43076,41.2,36908.9593218989,CIV,CIV,0,0,43076,41.2,29722.537109375,107211.84375,416.071445211722,689714.633240202,62.7320388349515,100,25.8456,1667579049450.24,0.00727284650110516,936274198660.479,0.00350023815134382,0.270225407969738,0.481274855836973,25.8456,782661700416.976,0.00404300040133254,0.26091619771965,0.555903441756702,Mixed Works,371296.377560975,7.58233881570109,2.04894059983761,1.97835501361484,TRUE,3.86987814305118
144,152,109,15.2658860248488,11.8690793112654,13.9387243181627,1.18372201561377,145769,154.7,131511.00817598,MLI,BFA,536718.759375,3337.916625,682487.759375,3492.616625,3526.44360351563,122271.2109375,135.36791123369,435050.650326629,56.5361344537815,100,87.4614,1667565960159.25,0.00648786164811899,936248509537.144,0.000756381431554765,0.0654594402497309,0.116584087728514,3425.378025,782631341592.95,0.000163923219309581,0.0118587953024788,0.0252661397853801,Upgrade,368342.883943213,2.0148325918395,0.131889813658728,0.0238934872753874,FALSE,0.723538630924537
140,153,13,2.29334776804085,1.80079039017613,2.15493529705715,0.360469917045251,82112,78.25,62834.4510094328,BFA,BFA,0,0,82112,78.25,50948.51953125,49053.609375,115.340897572138,591359.93319521,62.9612779552716,100,49.2672,1667504880322.7,0.00282481018338832,936254101113.851,0.00135361805664314,0.269054262918935,0.479189031745663,49.2672,782642136028.042,0.00154317449805319,0.256405564295677,0.546293165865813,Mixed Works,318348.764036754,1.80191507048783,0.484812931132623,0.462021050461316,FALSE,0.916249684027256
140,154,1260,523.669979934521,383.495410378591,509.573902365863,2.71905767811674,98266.5,70.3,89431.5645244462,BFA,BFA,0,0,98266.5,70.3,35682.61328125,50929.42578125,84.7096486723744,552091.647969106,83.8689900426743,100,58.9599,1667708157086.47,0.015015629434223,936288739607.594,0.00505335753704372,0.188959831652421,0.336539840649392,58.9599,782643496395.037,0.00171699442479412,0.0536694347341211,0.114347149569422,Asphalt Mix Resurfacing,130661.690019355,19.5004497875897,3.68480170900945,1.04657811716105,TRUE,8.07727653792007
149,151,158,105.031890703161,83.8163332100284,86.0917495163428,2.02132118338966,38842,48.2,32757.4788426987,CIV,CIV,0,0,38842,48.2,23761.453125,83277.796875,360.844814814995,663376.993394587,48.3510373443983,100,23.3052,1667557307890.73,0.00596897183691159,936275000168.052,0.00358584722071065,0.337306927587618,0.600747887355757,23.3052,782662733926.141,0.00417505630101456,0.328295163512432,0.699459876020253,Upgrade,561659.18774075,4.56225886917142,1.53888152201957,1.49776752144067,TRUE,2.53296930421056
151,155,2,0.334681444392253,0.254069819424075,0.21904442258612,-0.475368365387796,107400,171.85,83771.578960352,CIV,GHA,922787.6875,5034.35757,1030187.6875,5206.20757,15312.22265625,108047.1484375,192.530128129174,534548.445539599,37.4978178644166,100,64.44,1667497690395.99,0.0023936192532048,936249069236.98,0.000816163002803627,0.191449767450715,0.340974447674111,5098.79757,782630175827.078,0.0000149683127448341,0.00293507671566709,0.00625342260461564,Upgrade,452584.350556861,0.82111899928096,0.157203041461704,0.00241004725558141,FALSE,0.326910695999415
151,156,148,82.1307635425499,62.4384805301228,69.320429713751,1.91450586033827,109906,103.1,87543.9824789439,CIV,GHA,922787.6875,5034.35757,1032693.6875,5137.45757,21934.669921875,118304.8125,201.062984195041,560158.538449944,63.960814742968,100,65.9436,1667687283455.92,0.0137638058001155,936247113407.408,0.000607260735341342,0.0247724906630842,0.0441201179499529,5100.30117,782631738503.19,0.00021463814341427,0.00731930837148018,0.015594389119648,Mixed Works,301552.013198885,6.92484007075572,0.171545535996147,0.0506850399010437,FALSE,2.38235688221764
