add,from,to,sp_distance,distance,duration,cost_per_km,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4
0,1,2,43.2722243477175,65.988,0.769166666666667,0.165533432763229,85.7915492957746,99.8733133280425,264.000521798189,428.878469901041,76.2453239921488,469.837456914607
0,2,3,63.043014111003,87.2905,1.20416666666667,0.325804933540229,72.4903806228374,99.8733133280395,292.467723699106,177.419868837853,11.2289477299118,20.9314804072188
0,2,4,62.7865555411679,89.4695,1.01833333333333,0.143711001375058,87.8587561374795,99.873313328043,301.240277862993,119.810857882054,8.37097997232341e-07,39.6831054182039
0,2,5,78.2260862234277,99.998,1.215,0.137571872104139,82.3028806584362,99.8733133280417,91.1743793391734,146.987454492371,100.793983761421,1.5512633510473e-07
0,6,7,42.2206402036298,45.91,0.6275,0.35180747969282,73.1633466135458,73.1638737340163,25.021467084352,16.4075796609671,4.86000185033461,158.736841981406
0,7,8,369.244630524328,432.345,5.49833333333333,0.274474269920908,78.6320096999091,78.6325762204944,4.25744030506049e-09,90.7740465520793,6.96344727467547,62.808448985249
0,7,9,314.80500971991,343.596,4.45166666666667,0.214053242206752,77.1836765256458,77.1843343901895,37.5063455465506,114.937582974172,6.6867253356857e-07,109.119864719357
0,3,4,43.8023684790386,61.1115,1.215,0.440804238333923,50.2975308641975,50.2978932431668,7.52955772875223e-07,19.6333480322811,10.1496825649997,13.1200637377441
0,3,10,71.9569618679209,73.391,1.02,0.223654700788942,71.9519607843137,71.9524791771043,2.29928164783234e-07,59.1696869607471,28.4249514585182,3.57777051811987e-08
0,11,12,82.0156810081612,120.6045,1.73166666666667,0.297068429665397,69.6464870067372,99.8733133280389,251.164997812479,8.44705345360502e-09,9.56342102805312e-09,169.883949699332
0,11,13,93.5022496589565,117.3045,2.78833333333333,0.496691360654737,42.0697549312612,99.8733133280326,98.5119704161116,225.471125033236,5.65378939971887e-07,354.891240014744
0,11,14,105.495162729709,115.4425,2.3075,0.491294139557334,50.0292524377031,99.8733133280344,178.224617324611,2.82928989760545e-08,46.4375701856657,245.648284615237
0,15,16,91.5102357522865,103.879,2.60416666666667,0.522148460719765,39.889536,39.8898233924165,6.70327430592551e-08,42.7412965730907,12.3280339845186,44.7649164017266
0,4,5,46.2810901998088,59.389,0.88,0.297726343750279,67.4875,67.487986227659,58.3331007915602,1.05221727533836e-07,7.98970090749076e-07,28.8102657232652
0,4,17,63.5440867230124,79.9575,1.0075,0.303071132661729,79.3622828784119,99.8733133280411,200.622924430014,171.02344216854,5.06517895414889e-08,2.49052775225256e-08
0,5,13,43.4453623415589,44.9755,0.7325,0.355771894999091,61.4,99.873313328037,9.72639400798208e-07,152.755761235473,65.0055598818994,52.051649399373
0,5,17,82.1127830088755,92.795,1.39,0.311553305902198,66.7589928057554,99.8733133280382,110.065435732045,116.913155117187,39.4402064650734,9.74472968858225e-07
0,10,15,52.2622973417942,68.931,0.995,0.275803780020507,69.2773869346734,69.2778860579432,7.13384801895038,111.250348979954,3.31620638368709,2.76920484820796
0,10,17,93.836245083748,107.9945,1.575,0.257737404068897,68.5679365079365,99.8733133280386,208.626758740334,253.451489145155,4.22065917094214e-09,1.08517866957405e-08
0,10,16,108.219880184134,165.686,3.43,0.414117413925291,48.3049562682216,48.3053063419056,3.61506015003562e-09,101.465443100894,32.6513493752775,31.8331344329253
0,12,14,110.483824815583,140.541,2.20166666666667,0.295491345605075,63.8339137017411,63.8343736063816,3.43631174340585e-08,81.9924104293551,8.6801456991746,55.1879313466212
0,12,18,126.741963273292,177.611,2.73166666666667,0.352623970045695,65.0192800488102,99.8733133280378,199.259671760781,42.0214906996369,3.13996355796582e-09,135.297483326584
0,13,19,55.2009612340076,58.066,0.8575,0.312084031689064,67.7154518950437,67.7159397849035,28.7039530784267,80.3129103921828,4.35315706117384e-09,47.57748827578
0,13,14,80.6180553436747,85.947,1.31916666666667,0.327831438868844,65.1524952621604,76.924915329332,1.28958854663831e-08,138.060111411816,9.35297335937246e-09,95.5908642533003
0,13,20,57.5448184023604,61.198,0.898333333333333,0.320133428282312,68.1239332096475,68.1244240226213,5.34229620221248e-10,2.86935982361782e-08,80.9306900527059,96.4131401644206
0,8,21,243.80284993095,253.8725,3.12166666666667,0.100688461972808,81.3259476775227,99.8733133280415,47.1775936008966,28.7163842579198,88.1837504263617,277.312285976929
0,9,22,34.0684933407483,42.6785,0.634166666666667,0.386934519662693,67.2985545335085,99.8733133280383,145.9340454446,44.7035504198804,7.10837458253417,30.3708368580732
0,17,19,55.412068651568,74.1055,1.17666666666667,0.319522388574093,62.979178470255,99.8733133280374,69.9452915661745,202.0353147764,5.99788016874307e-09,41.1777492844894
0,8,16,175.854335491933,206.3605,4.9375,0.393129993251088,41.7945316455696,99.8733133280325,319.111767527939,51.2966052194554,8.5958607268415e-09,313.812374329831
0,16,23,167.872131266914,194.882,2.30583333333333,0.096236659645658,84.5169497650886,84.5175586849423,7.97963511679852e-07,7.97963498226856e-07,32.8786531601412,37.4732065032134
0,16,24,201.913890850423,228.693,4.26833333333333,0.339395795559859,53.578992581023,53.5793786019623,8.30755412041546e-07,11.977362694992,31.9943959448666,78.7302009243591
0,9,25,439.722778345644,491.7265,6.32083333333333,0.214053242206752,77.7945682267633,77.7951287138283,1.51290630048021e-07,187.032832214954,10.4324433847489,61.7808611897682
0,19,20,37.4507633017682,44.624,0.695833333333333,0.326475245690194,64.1302994011976,99.8733133280376,96.3474376083781,99.2381922090007,1.08486524763086,1.1369823288282e-08
