lon,lat,iso3c,city_country,city_port,population,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows,ctry,uj_orig,Lj_orig,Cj_orig,Dj_orig,PCj_orig,uj,Lj,Cj,Dj,PCj,Lj_1,Dj_1,Yj_1,Pj_1,Lj_2,Dj_2,Yj_2,Pj_2,Lj_3,Dj_3,Yj_3,Pj_3,Lj_4,Dj_4,Yj_4,Pj_4
-17.446713,14.692814,SEN,"Dakar - Senegal",TRUE,3223.755,2287.6685,70.2606002240275,7374882765.2175,226502961.27521,SNDKR,Dakar,AI,2417.263262,1,1306.73646118551,3223.755,722391.320446002,737992.635127028,2.33258516530083,1324.99705612606,3223.755,747893.536194307,763156.211071904,2.2845315157637,0,549.9634379137,0,284.217121703075,0,878.218828641505,0,208.035580842369,0,172.950099215801,0,614.599551167359,3223.755,315032.860811383,315941.70196921,4.12067988545654
-17.044529,14.7029696,SEN,"Yaoundé - Cameroon",FALSE,505.227,2302.16270413245,52.2935947198641,1163114756.52073,26420135.9795328,,,,0,1,1123.90965909142,505.227,77670.397630719,131370.193659245,2.92430333266574,1158.3585431037,505.227,83759.588386152,141711.313523547,2.79482754367876,0,842.685092154323,0,85.1493145815913,505.227,24655.2882053305,26420.1359795328,8.96777371957936,0,78.1683122991365,0,415.531744053494,0,806.781029153826,0,87.6571968974249
-16.6384888,15.1122198,SEN,"Dzolokpuita - Ghana",FALSE,74.508,2361.8791047779,42.0766985704881,175978888.338792,3135050.65708993,,,,0,1,1088.38306113953,74.508,10570.5554506925,17297.229902187,3.0686464892157,1122.37547565433,74.508,11415.3385234391,18892.0968357413,2.93030125333878,74.508,2536.59090592174,3135.05065708993,11.1754604365481,0,274.317354622511,0,49.2338188626044,0,15.0124677147777,0,341.557889981128,0,65.4974486887573,0,127.923241995679
-16.4633198,14.7565098,SEN,"Gusau - Nigeria",FALSE,113.325,2297.65604456748,38.0772661124075,260381871.25061,4315106.18218858,,,,0,1,1068.92017338241,113.325,15368.4255995464,25817.5688693216,3.15283771456578,1133.37262859559,113.325,17790.9031503701,28054.3297857361,2.88775565955021,113.325,3176.61908488986,4315.10618218858,12.3381567022724,0,543.781914783927,0,40.0200108953511,0,21.5768612614207,0,344.007725920768,0,106.441922939594,0,118.709434050916
-16.4205399,14.3423595,SEN,"Chipinge - Zimbabwe",FALSE,18.416,2269.64499576379,37.4244716433748,41797782.2419859,689209.069784391,,,,0,1,841.527201247252,18.416,1373.4288638661,7025.69273708587,4.51353991580794,932.265084200021,18.416,1774.12543204633,6729.43418478167,3.87088612572069,18.416,404.012019699437,689.20906978439,25.2464259194922,0,211.669992556254,0,38.8469177133214,0,7.64185257933008,0,355.628855388915,0,45.028861520438,0,109.010613617613
-17.033333,20.933297,MRT,"Nouadhibou - Mauritania",TRUE,118,5196.45446473013,38.9206658183864,613181626.838156,4592638.5665696,MRNDB,Nouadhibou,AI,197.0295,2,1362.87224082878,118,29373.8139366712,31078.2705499166,2.18996313891651,1402.5911154364,118,31560.9584796661,33223.583161022,2.09760108205505,0,57.6488980826226,0,145.264626220543,0,38.2172496408346,0,191.064906067886,0,12.0252875888064,0,413.006509783378,118,11581.7772951876,11882.7300665696,4.2348406325939
-16.8981705,21.2914486,MRT,"",FALSE,0,5538.53368337853,18.6296720206833,0,0,,,,0,2,821.312906587048,1e-06,7.0179793618812e-05,2188.97426316175,6.99137485822662,700.520192468629,1e-06,4.71511308872734e-05,2193.7569293401,6.1899884210311,1e-06,24.7629249375269,1.86296720206833e-05,123.012018890213,0,15.4034192062316,0,168.812298754509,0,4.37389421009841,0,390.753902579552,0,211.211821176727,0,29.4670522196907
-15.978542,18.085588,MRT,"Nouakchott - Mauritania",TRUE,1440.712,3726.39485774327,41.8651880562521,5368661788.28902,60315678.8148991,MRNKC,Nouakchott,AI,334.524,2,1112.92470852691,1440.712,216113.602251352,227955.396412727,2.96770581315387,1149.8537221656,1440.712,234489.893645495,250775.953305027,2.82589245963867,0,738.739200949461,0,137.51565034897,0,344.496467906905,0,228.677292514512,0,168.877416260743,0,367.817035722031,1440.712,71388.9644938716,72693.0668148991,6.53018525959101
-15.67383,23.8871498,ESH,"",FALSE,0,7041.16211331411,31.3978211479454,0,0,,,,0,3,904.477764532734,1e-06,8.93172214990342e-05,3248.97717833274,5.99242403167555,800.772295875513,1e-06,6.587385302951e-05,3298.26621875697,5.03807212019296,1e-06,213.32987027774,3.13978211479454e-05,31.2670617752176,0,55.1285676765098,0,77.0673416247268,0,6.41178559214943,0,323.446302350077,0,34.2200522004315,0,105.909375250022
-16.2439098,15.6356897,SEN,"Banikoara - Benin",FALSE,93.802,2287.6183979327,43.5760615586268,214583180.962884,4087521.72632231,,,,0,1,1111.03001337554,93.802,14010.9325960105,19851.9584971724,2.97530051286185,1174.98695171563,93.802,16115.1805416782,21791.0274855769,2.7357093711427,93.802,3675.42450056537,4087.52172632231,8.96155606947108,0,200.186246238804,0,62.3685441273497,0,16.0354110091449,0,335.635868526518,0,70.3098616097028,0,125.288420757089
-16.577537,13.453171,GMB,"Banjul - Gambia, The",TRUE,976.753,1827.81084253539,39.6195599018914,1785319723.87897,38698523.9928521,GMBJL,Banjul,AI,184.275,4,1143.44582277054,976.753,156770.448966822,168476.211483825,2.84968027427412,1202.73632139171,976.753,177889.898558524,194385.448740632,2.64158070732355,0,1078.35975334028,0,84.2941180844215,0,459.565554983794,0,148.847452055014,0,100.714706999179,0,409.491089531665,976.753,44000.5351329058,45516.6989928521,7.11215281437695
