lon,lat,iso3c,city_country,city_port,population,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows,ctry,uj_orig,Lj_orig,Cj_orig,Dj_orig,PCj_orig,uj,Lj,Cj,Dj,PCj,Lj_1,Dj_1,Yj_1,Pj_1,Lj_2,Dj_2,Yj_2,Pj_2,Lj_3,Dj_3,Yj_3,Pj_3,Lj_4,Dj_4,Yj_4,Pj_4
-17.446713,14.692814,SEN,"Dakar - Senegal",TRUE,3223.755,2287.6685,70.2606002240275,7374882765.2175,226502961.27521,SNDKR,Dakar,AI,2417.263262,1,7847.64187415918,3223.755,22271770.5456674,23315760.9216732,0.795141646899225,8309.04060906093,3223.755,24165736.5971502,25097820.7899897,0.775909220465853,0,9534.80643770983,0,422.736959190506,0,13079.6426433787,0,328.278939018092,0,6039.42297721709,0,609.148762716316,3223.755,208484.298460424,226502.96127521,35.8311743185143
-17.044529,14.7029696,SEN,"Yaoundé - Cameroon",FALSE,505.227,2302.16270413245,52.2935947198641,1163114756.52073,26420135.9795328,,,,0,1,6670.2136616378,505.227,2767087.78784562,5530407.84937713,0.852513764372494,6964.72575991076,505.227,2943262.82259903,5635642.57210479,0.836873021406743,0,4320.98804129908,0,259.984746897824,505.227,7597.7105088102,26420.1359795328,165.52672672675,0,2198.45136915306,0,446.396550435689,0,10987.4015597039,0,123.224856999338
-16.6384888,15.1122198,SEN,"Dzolokpuita - Ghana",FALSE,74.508,2361.8791047779,42.0766985704881,175978888.338792,3135050.65708993,,,,0,1,6421.33296942603,74.508,386497.838912683,602494.211079113,0.866520948200306,6842.12112926398,74.508,423181.285070522,608655.905565361,0.843267283897308,74.508,576.661101119562,3135.05065708993,221.169989851647,0,727.538622281493,0,183.644480870887,0,268.571506067928,0,407.581793378262,0,1009.22271463644,0,141.342611167071
-16.4633198,14.7565098,SEN,"Gusau - Nigeria",FALSE,113.325,2297.65604456748,38.0772661124075,260381871.25061,4315106.18218858,,,,0,1,6385.26699085688,113.325,583143.47693806,743999.607146722,0.868615164682515,6750.81554674878,113.325,631414.064249338,769898.749437818,0.848136509273998,113.325,709.093561526035,4315.10618218858,227.535841295336,0,935.471186234858,0,182.300692187956,0,335.60934272042,0,413.947644838576,0,1301.24876551869,0,139.99882329465
-16.4205399,14.3423595,SEN,"Chipinge - Zimbabwe",FALSE,18.416,2269.64499576379,37.4244716433748,41797782.2419859,689209.069784391,,,,0,1,6238.82644721191,18.416,91674.9096679869,383824.387993572,0.877295214199277,6632.02207221729,18.416,100038.954794286,360914.707514722,0.854614317111115,18.416,345.624759888157,689.20906978439,222.233717304415,0,428.518667826523,0,187.119061860659,0,161.411270760336,0,408.645520869115,0,590.326299964587,0,144.817192107665
-17.033333,20.933297,MRT,"Nouadhibou - Mauritania",TRUE,118,5196.45446473013,38.9206658183864,613181626.838156,4592638.5665696,MRNDB,Nouadhibou,AI,197.0295,2,6819.82745640167,118,667084.328589276,684695.277947752,0.844447581513073,7904.57588114493,118,823681.999424873,835155.382138917,0.792682088847696,0,693.555473531767,0,231.019111771129,0,599.190226586714,0,259.693509689387,0,353.439365302504,0,396.151165199021,118,2446.41701833491,4592.63856656959,84.2730051811072
-16.8981705,21.2914486,MRT,"",FALSE,0,5538.53368337853,18.6296720206833,0,0,,,,0,2,15136.7465910496,1e-06,0.0176585347422293,272832.582726346,0.868620229425034,10289.1630226204,1e-06,0.0101730482442853,155210.650944141,0.804379557423359,1e-06,136.311234112363,1.86296720206833e-05,224.167640854974,0,117.26980336554,0,252.842038776001,0,68.3742732227133,0,389.299694296456,0,406.662611266422,0,93.4998351318367
-15.978542,18.085588,MRT,"Nouakchott - Mauritania",TRUE,1440.712,3726.39485774327,41.8651880562521,5368661788.28902,60315678.8148991,MRNKC,Nouakchott,AI,334.524,2,7455.24060781584,1440.712,9250066.86063372,10046664.1917077,0.812815554515834,8176.03678064659,1440.712,10553674.3532186,11239195.3432091,0.781293768887852,0,8112.61063155252,0,254.726442604206,0,7099.89217059785,0,283.400840545096,0,5099.0263123135,0,369.328424937512,1440.712,38342.7318087125,60315.6788148991,73.5285657540159
-15.67383,23.8871498,ESH,"",FALSE,0,7041.16211331411,31.3978211479454,0,0,,,,0,3,15668.1053677596,1e-06,0.0185506997927277,309378.209568564,0.844125778022849,10816.0739520789,1e-06,0.0109253723331108,221830.615426236,0.783035071706931,1e-06,245.099407876198,3.13978211479454e-05,181.603657892754,0,204.058909193356,0,210.278055798038,0,102.493983977188,0,364.787293132798,0,391.943236632447,0,124.744056278686
-16.2439098,15.6356897,SEN,"Banikoara - Benin",FALSE,93.802,2287.6183979327,43.5760615586268,214583180.962884,4087521.72632231,,,,0,1,6833.82638013077,93.802,531842.511983948,848899.384421521,0.843705791463711,7130.47111668757,93.802,565127.331798591,810562.732830381,0.828480043239776,93.802,894.884639849885,4087.52172632231,192.263885273627,0,885.133971734636,0,193.956415684133,0,383.534924386302,0,378.675688772261,0,1203.84314745661,0,151.654546011448
-16.577537,13.453171,GMB,"Banjul - Gambia, The",TRUE,976.753,1827.81084253539,39.6195599018914,1785319723.87897,38698523.9928521,GMBJL,Banjul,AI,184.275,4,7643.22816856109,976.753,6498343.75113398,6848477.73762795,0.804186794436095,8247.16127368291,976.753,7244110.3355936,7544386.49285878,0.778398919806379,0,6171.23162638706,0,229.616921480958,0,5428.19759480788,0,254.434998019225,0,3238.78015259034,0,384.588410171604,976.753,22096.6786533359,38698.5239928521,82.7636751873171
