add,from,to,sp_distance,distance,duration,cost_per_km,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4
0,1,2,43.2722243477175,65.988,0.769166666666667,0.165533432763229,85.7915492957746,100.000000040849,1443.83162062113,2179.06862077332,622.164700135564,2240.30485399219
0,2,3,63.043014111003,87.2905,1.20416666666667,0.325804933540229,72.4903806228374,100.000000040801,1334.59062854135,701.97175655461,102.059443347485,111.383648324366
0,2,4,62.7865555411679,89.4695,1.01833333333333,0.143711001375058,87.8587561374795,100.000000040857,1194.14210541141,423.268202209332,184.54098325147,252.028153759126
0,2,5,78.2260862234277,99.998,1.215,0.137571872104139,82.3028806584362,100.000000040836,526.56457538045,776.919773636568,663.93823726614,2.17075083000669e-08
0,6,7,42.2206402036298,45.91,0.6275,0.35180747969282,73.1633466135458,78.313666129148,190.281821004302,108.645996126659,41.4525081777314,696.296078743205
0,7,8,369.244630524328,432.345,5.49833333333333,0.274474269920908,78.6320096999091,79.7489021227343,7.75187996277583,608.200517536444,61.0998097881298,455.345513493192
0,7,9,314.80500971991,343.596,4.45166666666667,0.214053242206752,77.1836765256458,96.219090064891,299.488129358207,771.305525479086,6.33799199794447e-09,890.00542814193
0,3,4,43.8023684790386,61.1115,1.215,0.440804238333923,50.2975308641975,51.0119591399523,45.1760036536243,72.0443731110081,37.5895558608887,50.432428406603
0,3,10,71.9569618679209,73.391,1.02,0.223654700788942,71.9519607843137,72.9739807024953,303.89741420625,327.290655586722,187.269226525935,5.49870024176476e-09
0,11,12,82.0156810081612,120.6045,1.73166666666667,0.297068429665397,69.6464870067372,100.00000004079,977.006270771342,0,0,681.705637391897
0,11,13,93.5022496589565,117.3045,2.78833333333333,0.496691360654737,42.0697549312612,100.00000004069,546.724229097104,1200.71437105871,2.03829410175381e-09,1749.80968091993
0,11,14,105.495162729709,115.4425,2.3075,0.491294139557334,50.0292524377031,100.000000040719,553.144668414075,39.740947576343,414.754096718121,1208.72872505589
0,15,16,91.5102357522865,103.879,2.60416666666667,0.522148460719765,39.889536,42.2961177720537,341.600556620994,4.84771794812982e-08,86.3117922165534,269.178951736135
0,4,5,46.2810901998088,59.389,0.88,0.297726343750279,67.4875,68.4460953312535,56.223716415087,41.8429651076322,43.9358518666917,16.429054647123
0,4,17,63.5440867230124,79.9575,1.0075,0.303071132661729,79.3622828784119,80.4895481327073,374.647756700829,337.960530197527,250.82205740078,2.17075082981837e-08
0,5,13,43.4453623415589,44.9755,0.7325,0.355771894999091,61.4,100.00000004076,447.901183093112,848.867828954752,346.919006808869,238.251833522165
0,5,17,82.1127830088755,92.795,1.39,0.311553305902198,66.7589928057554,67.7072405150289,87.9814716042376,290.005409372827,299.602824286245,123.204160278269
0,10,15,52.2622973417942,68.931,0.995,0.275803780020507,69.2773869346734,70.2614058965306,333.776727832529,435.453006746779,5.48810317842143e-09,5.48810317626395e-09
0,10,17,93.836245083748,107.9945,1.575,0.257737404068897,68.5679365079365,100.000000040786,1009.98417435529,1115.54948314559,0,0
0,10,16,108.219880184134,165.686,3.43,0.414117413925291,48.3049562682216,59.7885551180883,4.17228260156331e-10,595.060887034373,248.997165932345,191.539198731107
0,12,14,110.483824815583,140.541,2.20166666666667,0.295491345605075,63.8339137017411,64.7406133372485,7.43060948996895e-10,550.295493750099,27.3656095370695,403.812678295301
0,12,18,126.741963273292,177.611,2.73166666666667,0.352623970045695,65.0192800488102,65.9428166785271,278.251965086694,405.216038337443,19.313405921474,366.857050743363
0,13,19,55.2009612340076,58.066,0.8575,0.312084031689064,67.7154518950437,68.682676241772,137.318549673305,502.511018284283,1.49027422574413e-09,267.402647111387
0,13,14,80.6180553436747,85.947,1.31916666666667,0.327831438868844,65.1524952621604,100.000000040734,39.0158740322932,781.715959929738,2.03829410060464e-09,689.764170287036
0,13,20,57.5448184023604,61.198,0.898333333333333,0.320133428282312,68.1239332096475,73.955280577328,9.71135051146876e-10,6.00519757640679e-09,499.037182109696,503.521715934722
0,8,21,243.80284993095,253.8725,3.12166666666667,0.100688461972808,81.3259476775227,100.000000040833,1.25892525233414e-08,396.988673431919,676.104220711629,1642.81196309866
0,9,22,34.0684933407483,42.6785,0.634166666666667,0.386934519662693,67.2985545335085,89.9426909052292,635.584154342977,190.736439648145,51.1889286709574,191.754900484862
0,17,19,55.412068651568,74.1055,1.17666666666667,0.319522388574093,62.979178470255,100.000000040766,488.30571580996,1024.68045896581,3.47027717734297e-09,232.248128195724
0,8,16,175.854335491933,206.3605,4.9375,0.393129993251088,41.7945316455696,100.000000040689,1770.35313240927,120.977382815067,0,1704.44013942079
0,16,23,167.872131266914,194.882,2.30583333333333,0.096236659645658,84.5169497650886,85.7174321278462,59.8437638587344,8.59262170880657e-09,183.498916593783,280.373832817973
0,16,24,201.913890850423,228.693,4.26833333333333,0.339395795559859,53.578992581023,54.3400308790995,9.6205113441829e-09,3.26161294300787e-08,285.808271973761,458.865223567136
0,9,25,439.722778345644,491.7265,6.32083333333333,0.214053242206752,77.7945682267633,78.8995655951526,2.15169622852086e-08,1063.47536757979,75.8083613300261,596.20546527445
0,19,20,37.4507633017682,44.624,0.695833333333333,0.326475245690194,64.1302994011976,82.0662385396017,450.756768390133,453.457809207053,9.18465038516252,4.58953527800343e-09
0,14,26,154.153692979075,195.5475,2.41583333333333,0.135205428990047,80.9441186616075,82.0938523788358,5.8751049976459e-09,3.19106422917568e-08,491.649685631134,564.510855819755
