add,from,to,sp_distance,distance,duration,cost_per_km,border_dist,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4
0,1,2,43.2722243477175,65.988,0.769166666666667,0.165533432763229,0,10.92322016118,85.7915492957746,100.000000065248,291.092695137311,454.281114109154,96.868426301125,439.02109054547
0,2,3,63.043014111003,87.2905,1.20416666666667,0.325804933540229,0,28.4396755511934,72.4903806228374,100.000000065247,319.455277248469,170.864706936646,1.46153147483131e-07,16.3251280893456
0,2,4,62.7865555411679,89.4695,1.01833333333333,0.143711001375058,0,12.8577514375258,87.8587561374795,100.000000065248,316.864139893942,111.921844423988,1.19704064275071e-07,40.8807265844686
0,2,5,78.2260862234277,99.998,1.215,0.137571872104139,0,13.7569120666697,82.3028806584362,100.000000065248,73.6880841337021,144.386446809314,137.034130278113,2.81872101691666e-07
0,6,7,42.2206402036298,45.91,0.6275,0.35180747969282,0,16.1514813926974,73.1633466135458,73.8897817679273,31.6711515801585,21.8468613059748,7.64339122224822,137.66828901907
0,7,8,369.244630524328,432.345,5.49833333333333,0.274474269920908,0,118.667578228955,78.6320096999091,79.4127429324409,1.85403791703306e-08,76.847883751022,9.8934312568164,68.015045049829
0,7,9,314.80500971991,1089.94746875,4.45166666666667,0.214053242206752,746.35146875,73.5478378092712,77.1836765256458,88.605574694373,42.770728236093,105.870801305511,9.02231807697546e-09,105.234508618957
0,3,4,43.8023684790386,61.1115,1.215,0.440804238333923,0,26.9382082109435,50.2975308641975,50.7969324947782,6.83276772113969e-07,19.6404283349297,10.2975804601308,11.0142509541253
0,3,10,71.9569618679209,73.391,1.02,0.223654700788942,0,16.4142421456012,71.9519607843137,72.6663681502773,5.65001868778966e-07,55.5233340623623,17.4391883453914,2.87839682450503
0,11,12,82.0156810081612,1020.745,1.73166666666667,0.297068429665397,900.1405,35.8277894255804,69.6464870067372,100.000000065246,217.556536102824,1.87425167474297e-09,1.5857786388238e-08,121.540118557908
0,11,13,93.5022496589565,1017.445,2.78833333333333,0.496691360654737,900.1405,58.2641317159236,42.0697549312612,100.000000065243,33.9424733211382,216.724932334855,3.81925864012578e-07,272.218054306207
0,11,14,105.495162729709,115.4425,2.3075,0.491294139557334,0,56.7162237058475,50.0292524377031,100.000000065244,216.392518103244,2.69687047946394e-08,49.8761761477507,236.439401662876
0,15,16,91.5102357522865,1263.377125,2.60416666666667,0.522148460719765,1159.498125,54.2402599511085,39.889536,40.2855971779852,4.03153601360837e-08,33.315822506124,10.3416535055553,44.5805746033408
0,4,5,46.2810901998088,59.389,0.88,0.297726343750279,0,17.6816698289853,67.4875,68.1575799614759,52.278384982107,2.1613898024572e-07,1.54151739141447e-08,18.59323593326
0,4,17,63.5440867230124,79.9575,1.0075,0.303071132661729,0,24.2328100898002,79.3622828784119,100.000000065247,203.630488223049,167.121693696784,1.73250334036825e-07,3.48213868137106e-08
0,5,13,43.4453623415589,44.9755,0.7325,0.355771894999091,0,16.0010188635316,61.4,100.000000065245,3.53628326539086e-07,142.994289552709,78.3398178883981,36.6746158829529
0,5,17,82.1127830088755,92.795,1.39,0.311553305902198,0,28.9105890211945,66.7589928057554,100.000000065246,118.837460972361,94.369588476879,62.2643878954625,3.57926517887021e-07
0,10,15,52.2622973417942,68.931,0.995,0.275803780020507,0,19.0114303605936,69.2773869346734,69.9652385926595,10.02450787957,112.042307751231,3.51153731962654e-07,3.51153722570716e-07
0,10,17,93.836245083748,107.9945,1.575,0.257737404068897,0,27.8342220837185,68.5679365079365,100.000000065246,211.923044995847,240.491712953455,1.61124469904955e-08,2.34553481279874e-08
0,10,16,108.219880184134,1325.184125,3.43,0.414117413925291,1159.498125,68.6134578436258,48.3049562682216,48.7868224006962,1.75364495579856e-09,80.0735731120115,25.3089532619042,37.0455169126306
0,12,14,110.483824815583,1040.6815,2.20166666666667,0.295491345605075,900.1405,41.5286492026828,63.8339137017411,64.4677173903371,4.5394591878845e-08,54.103710532745,7.88307976227805,39.2930332936297
0,12,18,126.741963273292,1236.796625,2.73166666666667,0.352623970045695,1059.185625,62.6298959437859,65.0192800488102,100.000000065246,176.104365402412,19.1887634578464,3.20117746323908e-09,111.875175944791
0,13,19,55.2009612340076,58.066,0.8575,0.312084031689064,0,18.1214713840572,67.7154518950437,68.3877951893808,28.8827326305096,77.9760200915623,1.15216339966023e-08,45.9448799697262
0,13,14,80.6180553436747,986.0875,1.31916666666667,0.327831438868844,900.1405,28.1761286764605,65.1524952621604,97.312546350572,1.60049303580473e-08,112.041258933515,1.17592142025294e-08,107.627664744936
0,13,20,57.5448184023604,61.198,0.898333333333333,0.320133428282312,0,19.5915255440209,68.1239332096475,68.8003322841533,2.31823892750942e-08,8.98415721660726e-09,95.8200691934903,72.6970861744528
0,8,21,243.80284993095,253.8725,3.12166666666667,0.100688461972808,0,25.5620315621917,81.3259476775227,100.000000065248,63.401139831173,16.519172255123,95.9683894709192,264.359693307389
0,9,22,34.0684933407483,42.6785,0.634166666666667,0.386934519662693,0,16.5137848974242,67.2985545335085,100.000000065246,150.536205448432,45.1381630483685,6.36481352949777,28.1369130191347
0,17,19,55.412068651568,74.1055,1.17666666666667,0.319522388574093,0,23.6783663664775,62.979178470255,100.000000065245,73.5753998798299,193.317168358033,3.98100696860087e-09,40.5944703151698
0,8,16,175.854335491933,206.3605,4.9375,0.393129993251088,0,81.1265019722912,41.7945316455696,100.000000065243,312.425946063825,73.3539545582154,7.66050802299303e-09,301.82536662711
