add,from,to,sp_distance,distance,duration,cost_per_km,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4
0,1,2,43.2722243477175,65.988,0.769166666666667,0.165533432763229,85.7915492957746,100.000000046041,1107.14002231254,1808.5531934616,351.541556764526,1971.04240255225
0,2,3,63.043014111003,87.2905,1.20416666666667,0.325804933540229,72.4903806228374,100.000000046041,950.873732455511,623.634512659603,175.304942995832,90.977582311708
0,2,4,62.7865555411679,89.4695,1.01833333333333,0.143711001375058,87.8587561374795,100.000000046041,979.093146877809,238.65715417199,28.749001117771,253.449018338304
0,2,5,78.2260862234277,99.998,1.215,0.137571872104139,82.3028806584362,100.000000046041,481.849185642052,613.326345042049,307.435540188371,11.1465737227316
0,6,7,42.2206402036298,45.91,0.6275,0.35180747969282,73.1633466135458,100.000000046041,171.81795630696,90.6940746995189,27.4832505693395,804.094618476231
0,7,8,369.244630524328,432.345,5.49833333333333,0.274474269920908,78.6320096999091,85.7866980635387,9.44935663453113e-07,527.535032797535,39.2145722009194,233.387597395908
0,7,9,314.80500971991,343.596,4.45166666666667,0.214053242206752,77.1836765256458,100.000000046041,240.36652664802,652.457365771281,1.91730463942762,684.385268644815
0,3,4,43.8023684790386,61.1115,1.215,0.440804238333923,50.2975308641975,54.8740787632879,24.5451891946148,92.9246252889191,85.9693139585438,49.0349968408993
0,3,10,71.9569618679209,73.391,1.02,0.223654700788942,71.9519607843137,78.4988347426439,16.0883480975303,292.16487034719,288.277981171957,3.56346957533352e-06
0,11,12,82.0156810081612,120.6045,1.73166666666667,0.297068429665397,69.6464870067372,100.000000046041,735.263497110661,1.09148101665294e-08,1.09147861077924e-08,575.044797249332
0,11,13,93.5022496589565,117.3045,2.78833333333333,0.496691360654737,42.0697549312612,100.000000046041,631.033792673765,701.266623363296,2.43362538313125e-07,1339.51360480828
0,11,14,105.495162729709,115.4425,2.3075,0.491294139557334,50.0292524377031,100.000000046041,487.978318451068,49.8625265059219,225.154970982897,965.367082082373
0,15,16,91.5102357522865,103.879,2.60416666666667,0.522148460719765,39.889536,48.3949226369391,185.385617652127,29.1574119559197,37.0514519664199,205.620747734078
0,4,5,46.2810901998088,59.389,0.88,0.297726343750279,67.4875,73.6281548399717,119.493718858491,0.933199033063325,24.4178923565769,0.864304220210049
0,4,17,63.5440867230124,79.9575,1.0075,0.303071132661729,79.3622828784119,98.672287281514,489.690535327822,584.35016916712,2.05708019495251e-07,0.891996626206776
0,5,13,43.4453623415589,44.9755,0.7325,0.355771894999091,61.4,100.000000046041,308.421672620559,1028.55431690939,299.927402375738,366.627253589946
0,5,17,82.1127830088755,92.795,1.39,0.311553305902198,66.7589928057554,100.000000046041,29.8568796560724,726.378485657225,2.05707665335825e-07,280.877136883759
0,10,15,52.2622973417942,68.931,0.995,0.275803780020507,69.2773869346734,75.5809027173147,243.849999288278,310.872590754732,1.24607914797455e-07,1.24607854854835e-07
0,10,17,93.836245083748,107.9945,1.575,0.257737404068897,68.5679365079365,100.000000046041,946.759812442374,1083.02921288238,5.96912495889534e-07,4.45894207099307e-07
0,10,16,108.219880184134,165.686,3.43,0.414117413925291,48.3049562682216,100.00000004604,1.39723645344979e-07,719.688252253039,322.218157848154,191.995145479547
0,12,14,110.483824815583,140.541,2.20166666666667,0.295491345605075,63.8339137017411,69.6421304993587,1.85223556013002e-07,374.797625209217,25.5905655562523,256.014796430413
0,12,18,126.741963273292,177.611,2.73166666666667,0.352623970045695,65.0192800488102,93.9406177503426,424.907282419701,273.948284896436,3.57815268814433,415.325571237312
0,13,19,55.2009612340076,58.066,0.8575,0.312084031689064,67.7154518950437,100.000000046041,35.8647661811405,645.558131022655,2.10510368816121e-07,463.126817605311
0,13,14,80.6180553436747,85.947,1.31916666666667,0.327831438868844,65.1524952621604,100.000000046041,50.0436805996788,550.055720013599,1.62167613738874e-06,447.084696760992
0,13,20,57.5448184023604,61.198,0.898333333333333,0.320133428282312,68.1239332096475,85.6854366417245,3.53666581424313e-07,2.37220499799482e-06,367.796463492727,380.479183940479
0,8,21,243.80284993095,253.8725,3.12166666666667,0.100688461972808,81.3259476775227,100.000000046041,241.072494827808,91.5308317792432,395.551714558915,1144.24187198286
0,9,22,34.0684933407483,42.6785,0.634166666666667,0.386934519662693,67.2985545335085,100.000000046041,553.155773997674,145.897634937516,19.328282378348,186.609544767407
0,17,19,55.412068651568,74.1055,1.17666666666667,0.319522388574093,62.979178470255,100.000000046041,139.782717727265,1172.54565331567,144.803978202676,411.537584526435
0,8,16,175.854335491933,206.3605,4.9375,0.393129993251088,41.7945316455696,100.000000046041,1255.57241278058,172.068410674863,6.39919993595149e-08,1185.76955496244
0,16,23,167.872131266914,194.882,2.30583333333333,0.096236659645658,84.5169497650886,92.2071059663798,130.708926560197,193.468383383872,233.058503013853,4.46676737386397e-06
0,16,24,201.913890850423,228.693,4.26833333333333,0.339395795559859,53.578992581023,58.4541190876127,52.3835091743613,18.829797529213,199.497848572322,225.194289994207
0,9,25,439.722778345644,491.7265,6.32083333333333,0.214053242206752,77.7945682267633,84.8730581975755,3.44000592112654e-06,877.733899491923,26.6113791243165,392.729030630245
0,19,20,37.4507633017682,44.624,0.695833333333333,0.326475245690194,64.1302994011976,100.000000046041,284.476149425423,446.574010211405,152.923723734074,3.03661667082153e-07
0,14,26,154.153692979075,195.5475,2.41583333333333,0.135205428990047,80.9441186616075,88.3091846964532,1.52980504350248e-06,6.90169640758501e-06,279.956774482148,414.719486580503
