add,from,to,sp_distance,distance,duration,cost_per_km,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4
0,1,2,43.2722243477175,65.988,0.769166666666667,0.165533432763229,85.7915492957746,100.000000053428,1506.71880953782,2249.68435815689,661.856592715613,2352.38900773406
0,2,3,63.043014111003,87.2905,1.20416666666667,0.325804933540229,72.4903806228374,100.000000053332,1360.25525423743,688.729417442448,106.910698509974,114.764350888433
0,2,4,62.7865555411679,89.4695,1.01833333333333,0.143711001375058,87.8587561374795,100.000000053443,1216.47017817603,407.658463810628,198.510991741143,258.06129469309
0,2,5,78.2260862234277,99.998,1.215,0.137571872104139,82.3028806584362,100.000000053403,537.302600765425,767.935102176043,686.771478189017,2.1336734593208e-08
0,6,7,42.2206402036298,45.91,0.6275,0.35180747969282,73.1633466135458,100.000000053336,257.089444291707,150.651735160831,60.8515798244769,995.202978655384
0,7,8,369.244630524328,432.345,5.49833333333333,0.274474269920908,78.6320096999091,80.0986800976453,4.148920034242,605.713157100016,81.5449123737195,337.474570919088
0,7,9,314.80500971991,343.596,4.45166666666667,0.214053242206752,77.1836765256458,100.000000053366,359.618406407164,810.5808724464,1.53607275068407e-09,965.750332269294
0,3,4,43.8023684790386,61.1115,1.215,0.440804238333923,50.2975308641975,51.2356971387119,43.3161896458728,72.3352704729621,36.3781252028447,50.8542026472557
0,3,10,71.9569618679209,73.391,1.02,0.223654700788942,71.9519607843137,73.2940516011232,319.421813345473,319.365341656355,190.164238082677,5.14404050672886e-09
0,11,12,82.0156810081612,120.6045,1.73166666666667,0.297068429665397,69.6464870067372,100.000000053311,984.669873939813,0,0,691.732466930036
0,11,13,93.5022496589565,117.3045,2.78833333333333,0.496691360654737,42.0697549312612,100.00000005311,565.787314996018,1221.8422481015,1.8850733947663e-09,1792.68010780434
0,11,14,105.495162729709,115.4425,2.3075,0.491294139557334,50.0292524377031,100.000000053168,561.656542849474,43.740305692297,423.278743022088,1232.49844915508
0,15,16,91.5102357522865,103.879,2.60416666666667,0.522148460719765,39.889536,42.067335934051,353.420517715721,6.36343199541783e-08,83.8199798883093,273.418734816631
0,4,5,46.2810901998088,59.389,0.88,0.297726343750279,67.4875,68.7462992961769,56.1078485507421,42.768979961584,44.5566615279675,14.5359820403372
0,4,17,63.5440867230124,79.9575,1.0075,0.303071132661729,79.3622828784119,80.8425745744592,362.160068275139,342.31341696792,265.275312290305,2.13367345917686e-08
0,5,13,43.4453623415589,44.9755,0.7325,0.355771894999091,61.4,100.000000053251,456.513779421899,846.479553214194,361.477899917142,234.836744527443
0,5,17,82.1127830088755,92.795,1.39,0.311553305902198,66.7589928057554,68.0042039587845,82.6624898307175,299.281419733016,307.540286623769,116.645826857974
0,10,15,52.2622973417942,68.931,0.995,0.275803780020507,69.2773869346734,70.5695717974619,340.438248176881,429.963847036292,5.40770094330848e-09,5.40770094110613e-09
0,10,17,93.836245083748,107.9945,1.575,0.257737404068897,68.5679365079365,100.000000053303,1012.47093051802,1126.67129370061,0,0
0,10,16,108.219880184134,165.686,3.43,0.414117413925291,48.3049562682216,59.5119249994738,2.64051307387049e-10,609.284481805634,250.370448340764,195.114484719152
0,12,14,110.483824815583,140.541,2.20166666666667,0.295491345605075,63.8339137017411,65.0245650911291,5.25245474570511e-10,565.623438693922,36.7313812866168,404.830183092703
0,12,18,126.741963273292,177.611,2.73166666666667,0.352623970045695,65.0192800488102,66.2320412856534,284.607010583507,424.040610279006,8.99861053562054,412.096368726127
0,13,19,55.2009612340076,58.066,0.8575,0.312084031689064,67.7154518950437,68.9785057778652,135.769790094611,514.616031665579,1.50822361076024e-09,271.046470687655
0,13,14,80.6180553436747,85.947,1.31916666666667,0.327831438868844,65.1524952621604,100.000000053179,42.9524195353166,799.487066165733,1.88507339377407e-09,693.318100994882
0,13,20,57.5448184023604,61.198,0.898333333333333,0.320133428282312,68.1239332096475,73.0917657312166,8.43783494662504e-10,5.60379125419927e-09,511.151064810314,503.010483855103
0,8,21,243.80284993095,253.8725,3.12166666666667,0.100688461972808,81.3259476775227,100.000000053396,1.13049730259876e-08,403.045159307743,708.487972564893,1673.80613695915
0,9,22,34.0684933407483,42.6785,0.634166666666667,0.386934519662693,67.2985545335085,96.6208375084382,719.484927411958,183.849676277118,49.9350289615222,210.561500832074
0,17,19,55.412068651568,74.1055,1.17666666666667,0.319522388574093,62.979178470255,100.000000053262,487.455538173317,1035.51541214556,3.4656066740005e-09,234.147552893086
0,8,16,175.854335491933,206.3605,4.9375,0.393129993251088,41.7945316455696,100.000000053108,1796.10073095864,138.217986143105,0,1739.14430189346
0,16,23,167.872131266914,194.882,2.30583333333333,0.096236659645658,84.5169497650886,86.0933880222371,63.7213823475822,6.83002535120789e-09,176.545508084308,276.035165976576
0,16,24,201.913890850423,228.693,4.26833333333333,0.339395795559859,53.578992581023,54.5783657708858,9.58247567287192e-09,4.51699123013271e-08,290.941046477135,462.930311657905
0,9,25,439.722778345644,491.7265,6.32083333333333,0.214053242206752,77.7945682267633,79.2456183876153,8.77524304657372e-09,1106.77389985168,77.7075960341027,624.261066016847
0,19,20,37.4507633017682,44.624,0.695833333333333,0.326475245690194,64.1302994011976,80.0128140050179,452.765254335528,451.363974351108,9.19297837735404,4.65755412309579e-09
0,14,26,154.153692979075,195.5475,2.41583333333333,0.135205428990047,80.9441186616075,82.453915284699,4.76992454958266e-09,2.81643169544762e-08,509.046501030526,562.616050048759
