lon,lat,iso3c,city_country,city_port,population,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows,ctry,uj_orig,Lj_orig,Cj_orig,Dj_orig,PCj_orig,uj,Lj,Cj,Dj,PCj,Lj_1,Dj_1,Yj_1,Pj_1,Lj_2,Dj_2,Yj_2,Pj_2,Lj_3,Dj_3,Yj_3,Pj_3,Lj_4,Dj_4,Yj_4,Pj_4
-17.446713,14.692814,SEN,"Dakar - Senegal",TRUE,3223.755,2287.6685,70.2606002240275,7374882765.2175,226502961.27521,SNDKR,Dakar,AI,2417.263262,1,948.318394559869,3223.755,1088011.06806887,1121772.34640751,1.96689366221536,988.143157534171,3223.755,1153866.94428547,1185012.43146695,1.93252085273694,0,2321.51065861159,0,123.431409227343,0,3728.79058116519,0,89.9968856256604,0,788.365552766087,0,253.58353322061,3223.755,312158.847022361,315941.70196921,4.70279107781779
-17.044529,14.7029696,SEN,"Yaoundé - Cameroon",FALSE,505.227,2302.16270413245,52.2935947198641,1163114756.52073,26420135.9795328,,,,0,1,697.092870154417,505.227,109852.496443702,222523.679598582,2.24421928937323,747.673717681105,505.227,121414.115138681,242857.955431508,2.17784782766505,0,2582.84777795174,0,45.0328959392158,505.227,19760.5061894544,26420.1359795328,11.598372480966,0,336.626401832115,0,175.185019792754,0,3162.41505093214,0,39.3474415555366
-16.6384888,15.1122198,SEN,"Dzolokpuita - Ghana",FALSE,74.508,2361.8791047779,42.0766985704881,175978888.338792,3135050.65708993,,,,0,1,606.771483036408,74.508,13287.1777058455,25287.7363164388,2.38173454141702,616.844757518984,74.508,13603.4182961687,26428.8403509974,2.36498709556534,74.508,1147.40555672171,3135.05065708993,19.145624861582,0,788.189978280503,0,24.591984876183,0,52.6915986075421,0,149.297749514449,0,253.838545462439,0,52.3410535926079
-16.4633198,14.7565098,SEN,"Gusau - Nigeria",FALSE,113.325,2297.65604456748,38.0772661124075,260381871.25061,4315106.18218858,,,,0,1,590.309721516899,113.325,19430.81229119,32978.1616538849,2.40997602549562,660.518450282112,113.325,22814.5764407209,34443.3245954387,2.29665791897687,113.325,1089.44551775614,4315.10618218858,22.9630379002,0,1369.41412801895,0,19.7155922692091,0,63.2735550365764,0,153.115161765476,0,366.601255320571,0,47.4646608826644
-16.4205399,14.3423595,SEN,"Chipinge - Zimbabwe",FALSE,18.416,2269.64499576379,37.4244716433748,41797782.2419859,689209.069784391,,,,0,1,421.575944184208,18.416,1952.07956325725,13442.976483262,2.78401551238479,507.309828385621,18.416,2543.02729559828,16163.9455668032,2.57167216649571,18.416,493.524644350129,689.20906978439,26.3253785483332,0,601.278178430874,0,23.0779323676666,0,34.055944687153,0,156.477501418897,0,185.183491629448,0,50.6033204034988
-17.033333,20.933297,MRT,"Nouadhibou - Mauritania",TRUE,118,5196.45446473013,38.9206658183864,613181626.838156,4592638.5665696,MRNDB,Nouadhibou,AI,197.0295,2,1096.42666164023,118,48999.268459276,52415.8246265544,1.84828977939458,1222.66925222241,118,57253.6302667082,61022.1855844843,1.763949006011,0,396.638013941713,0,50.6463673132352,0,222.521741688532,0,74.4554036491104,0,71.4323873364406,0,158.811182510003,118,10379.3286461142,11882.7300665696,5.74599216334459
-16.8981705,21.2914486,MRT,"",FALSE,0,5538.53368337853,18.6296720206833,0,0,,,,0,2,475.888039603388,1e-06,0.000126033631257529,8145.90849357281,3.22912093216451,911.54728153296,1e-06,0.00031895954773974,8827.0686783812,2.7203927786176,1e-06,132.503995154207,1.86296720206833e-05,44.7050549676826,0,69.8383659331671,0,68.5140914696681,0,20.9546822867929,0,152.869871253928,0,657.047394110905,0,15.3736911793189
-15.978542,18.085588,MRT,"Nouakchott - Mauritania",TRUE,1440.712,3726.39485774327,41.8651880562521,5368661788.28902,60315678.8148991,MRNKC,Nouakchott,AI,334.524,2,752.666812918763,1440.712,349533.901582999,374616.74094275,2.17164451146098,841.579620417935,1440.712,409981.46508633,438747.010315972,2.07017115713479,0,3029.18153517933,0,57.0950923234336,0,1592.80724916388,0,87.6409037919422,0,750.837650983497,0,144.694372605031,1440.712,67668.7789476548,72693.0668148991,7.19819338363064
-15.67383,23.8871498,ESH,"",FALSE,0,7041.16211331411,31.3978211479454,0,0,,,,0,3,584.178819878057,1e-06,0.000168922656394423,11425.1936558164,2.88450498795535,1062.08898854895,1e-06,0.000396795387777578,11633.6612288289,2.47843583243388,1e-06,617.229991772986,3.13978211479454e-05,17.553239179279,0,170.638214034435,0,41.3622754473875,0,19.7568349355099,0,174.118018413899,0,204.820190307208,0,36.6218359948604
-16.2439098,15.6356897,SEN,"Banikoara - Benin",FALSE,93.802,2287.6183979327,43.5760615586268,214583180.962884,4087521.72632231,,,,0,1,724.725002835519,93.802,21560.2346350494,32638.7542256073,2.20713965120089,789.55073127804,93.802,24367.2235623726,38971.8855694129,2.12757136897202,93.802,2584.62085823905,4087.52172632231,12.9853555803362,0,680.748271850222,0,31.6029339050128,0,70.6232274777368,0,143.137481648292,0,381.09023097231,0,46.5264444964616
-16.577537,13.453171,GMB,"Banjul - Gambia, The",TRUE,976.753,1827.81084253539,39.6195599018914,1785319723.87897,38698523.9928521,GMBJL,Banjul,AI,184.275,4,799.278598149573,976.753,258211.780349034,276025.895101637,2.11643523155456,904.060188342697,976.753,307895.558709903,334285.746306964,2.00759781579452,0,3841.84471161259,0,39.4211009870149,0,1566.0275502703,0,71.7060312126368,0,501.209369957385,0,153.253064344497,976.753,39945.6634678355,45516.6989928521,8.27514340390623
